Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,148.756511,[43 79] ; [442  66],[93.92063492 28.07936508] ; [391.07936508 116.92063492],1
n6,1,0.0,38.475895,[82 39] ; [458  52],[103.54992076  17.45007924] ; [436.45007924  73.54992076],1
a4,1,2e-06,22.418362,[36 87] ; [271 240],[59.55993691 63.44006309] ; [247.44006309 263.55993691],1
a5,1,3e-06,21.52757,[76 47] ; [416  96],[95.3007874 27.6992126] ; [396.6992126 115.3007874],1
p4,1,1e-05,19.441655,[60 63] ; [356 154],[80.83412322 42.16587678] ; [335.16587678 174.83412322],1
s7,1,1.1e-05,19.279392,[39 82] ; [264 220],[60.6 60.4] ; [242.4 241.6],1
a8,1,1.6e-05,18.591501,[  2 111] ; [ 81 375],[16.48330404 96.51669596] ; [ 66.51669596 389.48330404],1
d2,1,2.6e-05,17.686034,[44 79] ; [290 220],[64.90047393 58.09952607] ; [269.09952607 240.90047393],1
a3,1,2.7e-05,17.584183,[74 49] ; [400 110],[92.1042654 30.8957346] ; [381.8957346 128.1042654],1
p6,1,0.000352,12.771471,[31 90] ; [218 285],[48.28365385 72.71634615] ; [200.71634615 302.28365385],1
a2,1,0.000403,12.517534,[ 17 106] ; [151 361],[32.54173228 90.45826772] ; [135.45826772 376.54173228],1
s8,1,0.000408,12.493869,[39 84] ; [251 257],[56.52931854 66.47068146] ; [233.47068146 274.52931854],1
s4,1,0.000535,11.988012,[33 90] ; [ 70 433],[ 20.23801917 102.76198083] ; [ 82.76198083 420.23801917],1
r4,1,0.000594,11.794711,[103  20] ; [478  34],[112.54015748  10.45984252] ; [468.45984252  43.54015748],1
v3,1,0.000957,10.909513,[32 85] ; [218 277],[47.79411765 69.20588235] ; [202.20588235 292.79411765],1
p3,1,0.003375,8.59275,[52 71] ; [291 220],[66.54416404 56.45583596] ; [276.45583596 234.54416404],0
p11,1,0.004282,8.160156,[90 33] ; [431  81],[100.91811024  22.08188976] ; [420.08188976  91.91811024],0
v1,1,0.007494,7.150628,[55 64] ; [298 201],[67.97249191 51.02750809] ; [285.02750809 213.97249191],0
p7,1,0.008815,6.859894,[69 49] ; [356 146],[80.88709677 37.11290323] ; [344.11290323 157.88709677],0
r1,1,0.015074,5.907748,[92 30] ; [430  78],[101.08571429  20.91428571] ; [420.91428571  87.08571429],0
p5,1,0.016366,5.763152,[  7 116] ; [ 69 441],[ 14.76777251 108.23222749] ; [ 61.23222749 448.76777251],0
u1,1,0.019997,5.412135,[ 16 107] ; [115 397],[25.37480315 97.62519685] ; [105.62519685 406.37480315],0
a7,1,0.024934,5.028497,[103  20] ; [378 132],[93.46445498 29.53554502] ; [387.53554502 122.46445498],0
p10,1,0.025273,5.005059,[95 26] ; [439  68],[102.88853503  18.11146497] ; [431.11146497  75.88853503],0
p12,1,0.037111,4.34532,[  4 119] ; [ 45 463],[  9.55150555 113.44849445] ; [ 39.44849445 468.55150555],0
n1,1,0.038278,4.292616,[11 34] ; [38 51],[16.45522388 28.54477612] ; [32.54477612 56.45522388],0
d3,1,0.051578,3.789415,[101  21] ; [381 131],[92.75078864 29.24921136] ; [389.24921136 122.75078864],0
d1,1,0.066359,3.370863,[77 46] ; [364 148],[85.42204724 37.57795276] ; [355.57795276 156.42204724],0
s2,1,0.088634,2.899018,[55 67] ; [271 234],[63.43221691 58.56778309] ; [262.56778309 242.43221691],0
a1,1,0.107961,2.583822,[  2 121] ; [ 25 487],[  5.22992126 117.77007874] ; [ 21.77007874 490.22992126],0
s3,1,0.115354,2.479296,[61 61] ; [290 211],[68.73515249 53.26484751] ; [282.26484751 218.73515249],0
p8,1,0.122894,2.38005,[62 59] ; [296 206],[69.53130016 51.46869984] ; [288.46869984 213.53130016],0
s6,1,0.126937,2.329572,[78 44] ; [353 144],[84.94668821 37.05331179] ; [346.05331179 150.94668821],0
b1,1,0.13374,2.248543,[37 86] ; [191 321],[44.16377953 78.83622047] ; [183.83622047 328.16377953],0
r2,1,0.137731,2.203125,[113   9] ; [482  21],[116.144   5.856] ; [478.856  24.144],0
r3,1,0.17262,1.86004,[116   6] ; [494  13],[118.31478537   3.68521463] ; [491.68521463  15.31478537],0
s1,1,0.176408,1.827624,[  1 121] ; [ 15 490],[  3.11323764 118.88676236] ; [ 12.88676236 492.11323764],0
s5,1,0.181068,1.78884,[37 84] ; [181 307],[43.3136289 77.6863711] ; [174.6863711 313.3136289],0
u3,1,0.203029,1.620454,[32 16] ; [62 49],[28.37735849 19.62264151] ; [65.62264151 45.37735849],0
p9,1,0.229219,1.445703,[102  19] ; [446  59],[105.92332268  15.07667732] ; [442.07667732  62.92332268],0
b2,1,0.290912,1.115397,[18 40] ; [123 198],[21.57783641 36.42216359] ; [119.42216359 201.57783641],0
b3,1,0.290912,1.115397,[18 40] ; [123 198],[21.57783641 36.42216359] ; [119.42216359 201.57783641],0
p1,1,0.292472,1.108205,[  7 115] ; [ 44 466],[  9.84493671 112.15506329] ; [ 41.15506329 468.84493671],0
n3,1,0.31325,1.016921,[31 14] ; [70 21],[33.41911765 11.58088235] ; [67.58088235 23.41911765],0
v4,1,0.408333,0.683649,[116   6] ; [490  17],[117.53895072   4.46104928] ; [488.46104928  18.53895072],0
d4,1,0.438111,0.601225,[107  16] ; [457  54],[109.41955836  13.58044164] ; [454.58044164  56.41955836],0
v2,1,0.477173,0.505316,[66 51] ; [297 198],[69.39705882 47.60294118] ; [293.60294118 201.39705882],0
n2,1,0.504577,0.445296,[31 13] ; [69 22],[32.59259259 11.40740741] ; [67.40740741 23.59259259],0
a6,1,0.530486,0.393461,[89 34] ; [355 156],[86.13880126 36.86119874] ; [357.86119874 153.13880126],0
u2,1,0.593591,0.284771,[29 19] ; [62 49],[27.47169811 20.52830189] ; [63.52830189 47.47169811],0
b4,1,0.663271,0.189575,[74 49] ; [297 215],[71.86299213 51.13700787] ; [299.13700787 212.86299213],0
b5,1,0.937611,0.006127,[74 49] ; [310 202],[74.38110236 48.61889764] ; [309.61889764 202.38110236],0
