Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0004,12.531577,[122  23] ; [28 19],[113.28125  31.71875] ; [36.71875 10.28125],1
p8,1,0.001509,10.067102,[77 67] ; [13 35],[67.5 76.5] ; [22.5 25.5],0
a3,1,0.001545,10.024147,[103  46] ; [21 27],[93.78680203 55.21319797] ; [30.21319797 17.78680203],0
r3,1,0.001701,9.846999,[141   7] ; [38  9],[135.85641026  12.14358974] ; [43.14358974  3.85641026],0
v4,1,0.002295,9.297054,[139   7] ; [39  9],[133.95876289  12.04123711] ; [44.04123711  3.95876289],0
p9,1,0.00367,8.440502,[128  19] ; [33 15],[121.36923077  25.63076923] ; [39.63076923  8.36923077],0
n6,1,0.011945,6.319044,[123  25] ; [31 16],[116.88205128  31.11794872] ; [37.11794872  9.88205128],0
a6,1,0.013194,6.14295,[91 58] ; [20 29],[83.53030303 65.46969697] ; [27.46969697 21.53030303],0
n4,1,0.013337,6.123871,[116  33] ; [28 19],[109.46938776  39.53061224] ; [34.53061224 12.46938776],0
p6,1,0.014181,6.015483,[54 88] ; [ 9 39],[47.08421053 94.91578947] ; [15.91578947 32.08421053],0
r4,1,0.024673,5.04667,[132  17] ; [37 12],[127.17676768  21.82323232] ; [41.82323232  7.17676768],0
r1,1,0.024766,5.040195,[119  30] ; [30 17],[113.27040816  35.72959184] ; [35.72959184 11.27040816],0
p3,1,0.038385,4.287864,[73 74] ; [16 33],[66.75 80.25] ; [22.25 26.75],0
v2,1,0.057873,3.597302,[90 54] ; [22 25],[84.43979058 59.56020942] ; [27.56020942 19.43979058],0
p2,1,0.063549,3.442246,[122  24] ; [35 14],[117.54871795  28.45128205] ; [39.45128205  9.54871795],0
u2,1,0.067343,3.346635,[28 18] ; [10 16],[24.27777778 21.72222222] ; [13.72222222 12.27777778],0
s8,1,0.10278,2.661871,[66 82] ; [15 33],[61.16326531 86.83673469] ; [19.83673469 28.16326531],0
b1,1,0.113417,2.505953,[54 95] ; [24 25],[58.6969697 90.3030303] ; [19.3030303 29.6969697],0
n1,1,0.122454,2.385643,[15 12] ; [ 5 11],[12.55813953 14.44186047] ; [7.44186047 8.55813953],0
u3,1,0.137205,2.209029,[31 15] ; [14 14],[27.97297297 18.02702703] ; [17.02702703 10.97297297],0
b5,1,0.242956,1.36336,[96 53] ; [27 22],[92.56060606 56.43939394] ; [30.43939394 18.56060606],0
s4,1,0.244313,1.355535,[ 20 128] ; [10 39],[ 22.53807107 125.46192893] ; [ 7.46192893 41.53807107],0
a5,1,0.24603,1.345706,[93 56] ; [26 23],[89.55050505 59.44949495] ; [29.44949495 19.55050505],0
