Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r1,1,0.0,36.67144,[137  16] ; [10 15],[126.35393258  26.64606742] ; [20.64606742  4.35393258],1
r2,1,0.0,26.605888,[150   4] ; [16  7],[144.42937853   9.57062147] ; [21.57062147  1.42937853],1
r3,1,0.0,25.443969,[151   3] ; [16  6],[146.125   7.875] ; [20.875  1.125],1
p9,1,6.6e-05,15.916415,[126  25] ; [12 13],[118.39772727  32.60227273] ; [19.60227273  5.39772727],1
v4,1,0.001148,10.57199,[145   9] ; [17  6],[140.94915254  13.05084746] ; [21.05084746  1.94915254],0
a5,1,0.001271,10.383954,[120  33] ; [12 13],[113.46067416  39.53932584] ; [18.53932584  6.46067416],0
s8,1,0.001722,9.82478,[64 90] ; [ 2 22],[57.1011236 96.8988764] ; [ 8.8988764 15.1011236],0
p7,1,0.003287,8.640661,[98 53] ; [ 8 16],[91.46285714 59.53714286] ; [14.53714286  9.46285714],0
p10,1,0.005764,7.622704,[123  29] ; [14 11],[117.64971751  34.35028249] ; [19.35028249  5.64971751],0
p2,1,0.008242,6.980173,[118  35] ; [13 12],[112.6011236  40.3988764] ; [18.3988764  6.6011236],0
a6,1,0.011043,6.458433,[112  41] ; [12 13],[106.58426966  46.41573034] ; [17.41573034  7.58426966],0
p3,1,0.011348,6.409987,[72 81] ; [ 5 20],[66.18539326 86.81460674] ; [10.81460674 14.18539326],0
n6,1,0.013695,6.077035,[129  25] ; [15  9],[124.58426966  29.41573034] ; [19.41573034  4.58426966],0
p4,1,0.015936,5.80987,[84 67] ; [ 7 17],[78.52 72.48] ; [12.48 11.52],0
p8,1,0.022624,5.197133,[75 75] ; [ 6 18],[69.82758621 80.17241379] ; [11.17241379 12.82758621],0
p11,1,0.023961,5.097423,[119  35] ; [14 11],[114.42458101  39.57541899] ; [18.57541899  6.42458101],0
n3,1,0.045446,4.002016,[30  5] ; [5 4],[27.84090909  7.15909091] ; [7.15909091 1.84090909],0
s3,1,0.069994,3.283163,[86 64] ; [ 9 15],[81.89655172 68.10344828] ; [13.10344828 10.89655172],0
a3,1,0.096257,2.766497,[116  37] ; [15 10],[112.6011236  40.3988764] ; [18.3988764  6.6011236],0
p1,1,0.134989,2.234169,[  7 146] ; [ 3 22],[  8.59550562 144.40449438] ; [ 1.40449438 23.59550562],0
n2,1,0.138147,2.198478,[28  6] ; [6 4],[26.27272727  7.72727273] ; [7.72727273 2.27272727],0
s1,1,0.144728,2.126951,[  1 150] ; [ 1 24],[  1.71590909 149.28409091] ; [ 0.28409091 24.71590909],0
s7,1,0.174912,1.84033,[69 77] ; [ 7 15],[66.04761905 79.95238095] ; [ 9.95238095 12.04761905],0
b4,1,0.179022,1.805721,[89 65] ; [18  7],[92.05586592 61.94413408] ; [14.94413408 10.05586592],0
u1,1,0.184358,1.762142,[ 29 125] ; [ 2 23],[ 26.67039106 127.32960894] ; [ 4.32960894 20.67039106],0
n1,1,0.197369,1.661734,[10 23] ; [1 9],[ 8.44186047 24.55813953] ; [2.55813953 7.44186047],0
a7,1,0.204028,1.613301,[120  33] ; [16  8],[117.55932203  35.44067797] ; [18.44067797  5.55932203],0
s6,1,0.218592,1.513588,[96 56] ; [12 12],[93.27272727 58.72727273] ; [14.72727273  9.27272727],0
v3,1,0.227548,1.456122,[74 77] ; [ 9 16],[71.21022727 79.78977273] ; [11.78977273 13.21022727],0
n4,1,0.306344,1.04637,[113  40] ; [16  9],[110.88202247  42.11797753] ; [18.11797753  6.88202247],0
a8,1,0.316871,1.001819,[ 17 123] ; [ 1 20],[ 15.65217391 124.34782609] ; [ 2.34782609 18.65217391],0
d3,1,0.321318,0.983576,[107  46] ; [15 10],[104.86516854  48.13483146] ; [17.13483146  7.86516854],0
a2,1,0.342408,0.901395,[ 38 116] ; [ 4 21],[ 36.13407821 117.86592179] ; [ 5.86592179 19.13407821],0
b5,1,0.353457,0.861007,[77 77] ; [15 10],[79.15083799 74.84916201] ; [12.84916201 12.15083799],0
s4,1,0.397653,0.715411,[ 26 127] ; [ 6 19],[ 27.50561798 125.49438202] ; [ 4.49438202 20.50561798],0
p6,1,0.450912,0.568358,[ 41 110] ; [ 5 20],[ 39.46590909 111.53409091] ; [ 6.53409091 18.46590909],0
b3,1,0.465126,0.533531,[29 64] ; [5 7],[30.11428571 62.88571429] ; [3.88571429 8.11428571],0
b2,1,0.465126,0.533531,[29 64] ; [5 7],[30.11428571 62.88571429] ; [3.88571429 8.11428571],0
b1,1,0.504373,0.445723,[57 97] ; [11 14],[58.5027933 95.4972067] ; [ 9.4972067 15.5027933],0
p5,1,0.555412,0.347711,[ 11 142] ; [ 1 24],[ 10.31460674 142.68539326] ; [ 1.68539326 23.31460674],0
s5,1,0.557875,0.343396,[49 97] ; [ 6 16],[47.79761905 98.20238095] ; [ 7.20238095 14.79761905],0
s2,1,0.559998,0.339707,[74 80] ; [10 14],[72.6741573 81.3258427] ; [11.3258427 12.6741573],0
n5,1,0.561149,0.337719,[98 54] ; [14 10],[96.72727273 55.27272727] ; [15.27272727  8.72727273],0
a1,1,0.571075,0.320888,[  8 146] ; [ 2 23],[  8.60335196 145.39664804] ; [ 1.39664804 23.60335196],0
d4,1,0.585405,0.297577,[128  25] ; [19  5],[127.06779661  25.93220339] ; [19.93220339  4.06779661],0
a4,1,0.624896,0.239046,[63 90] ; [ 9 16],[61.88764045 91.11235955] ; [10.11235955 14.88764045],0
d1,1,0.724107,0.124592,[92 62] ; [14 11],[91.19553073 62.80446927] ; [14.80446927 10.19553073],0
u3,1,0.882172,0.021968,[18 20] ; [5 5],[18.20833333 19.79166667] ; [4.79166667 5.20833333],0
d5,1,0.912684,0.012024,[128  26] ; [21  4],[128.18994413  25.81005587] ; [20.81005587  4.18994413],0
u2,1,0.935359,0.006578,[17 20] ; [4 5],[16.89130435 20.10869565] ; [4.10869565 4.89130435],0
d2,1,1.0,0.0,[77 77] ; [12 12],[77. 77.] ; [12. 12.],0
