Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,38.75255,[ 5 48] ; [34 15],[20.26470588 32.73529412] ; [18.73529412 30.26470588],1
s6,1,2.9e-05,17.477254,[17 36] ; [36 13],[27.53921569 25.46078431] ; [25.46078431 23.53921569],1
s7,1,0.000967,10.889194,[15 37] ; [28 17],[23.05154639 28.94845361] ; [19.94845361 25.05154639],1
s8,1,0.070497,3.271401,[16 38] ; [23 26],[20.44660194 33.55339806] ; [18.55339806 30.44660194],0
s1,1,0.0707,3.266698,[ 1 53] ; [ 5 44],[ 3.14563107 50.85436893] ; [ 2.85436893 46.14563107],0
p10,1,0.075585,3.157373,[29 25] ; [34 14],[33.35294118 20.64705882] ; [29.64705882 18.35294118],0
p2,1,0.110723,2.543867,[38 16] ; [41  8],[41.41747573 12.58252427] ; [37.58252427 11.41747573],0
u2,1,0.136037,2.222222,[7 8] ; [11  4],[9. 6.] ; [9. 6.],0
u3,1,0.143235,2.142857,[6 9] ; [10  5],[8. 7.] ; [8. 7.],0
a8,1,0.16701,1.909577,[ 8 42] ; [ 3 41],[ 5.85106383 44.14893617] ; [ 5.14893617 38.85106383],0
d4,1,0.193298,1.692304,[48  6] ; [39 10],[45.61165049  8.38834951] ; [41.38834951  7.61165049],0
d3,1,0.219975,1.504536,[36 18] ; [38 11],[38.7961165 15.2038835] ; [35.2038835 13.7961165],0
d5,1,0.222518,1.488061,[45  9] ; [36 13],[42.46601942 11.53398058] ; [38.53398058 10.46601942],0
p12,1,0.253368,1.304634,[ 1 53] ; [ 3 45],[ 2.11764706 51.88235294] ; [ 1.88235294 46.11764706],0
p7,1,0.262179,1.257214,[26 28] ; [29 20],[28.83495146 25.16504854] ; [26.16504854 22.83495146],0
a1,1,0.262564,1.255189,[ 1 53] ; [ 3 46],[ 2.09708738 51.90291262] ; [ 1.90291262 47.09708738],0
u1,1,0.280753,1.163442,[ 5 49] ; [ 8 41],[ 6.81553398 47.18446602] ; [ 6.18446602 42.81553398],0
p1,1,0.285413,1.141133,[ 5 48] ; [ 2 47],[ 3.6372549 49.3627451] ; [ 3.3627451 45.6372549],0
s4,1,0.309381,1.033314,[ 7 47] ; [10 39],[ 8.91262136 45.08737864] ; [ 8.08737864 40.91262136],0
b2,1,0.347506,0.882543,[14 23] ; [ 9 24],[12.15714286 24.84285714] ; [10.84285714 22.15714286],0
b3,1,0.347506,0.882543,[14 23] ; [ 9 24],[12.15714286 24.84285714] ; [10.84285714 22.15714286],0
a4,1,0.350037,0.873321,[27 27] ; [20 29],[24.6407767 29.3592233] ; [22.3592233 26.6407767],0
p5,1,0.356497,0.850194,[ 3 51] ; [ 1 48],[ 2.09708738 51.90291262] ; [ 1.90291262 47.09708738],0
v3,1,0.362543,0.829064,[17 34] ; [12 36],[14.93939394 36.06060606] ; [14.06060606 33.93939394],0
d1,1,0.382201,0.763609,[30 24] ; [23 26],[27.78640777 26.21359223] ; [25.21359223 23.78640777],0
v4,1,0.387613,0.746416,[48  6] ; [45  3],[49.23529412  4.76470588] ; [43.76470588  4.23529412],0
a6,1,0.438139,0.601153,[37 17] ; [30 19],[35.12621359 18.87378641] ; [31.87378641 17.12621359],0
p11,1,0.458815,0.548785,[42 12] ; [35 14],[40.36893204 13.63106796] ; [36.63106796 12.36893204],0
n2,1,0.469064,0.524179,[7 5] ; [8 3],[7.82608696 4.17391304] ; [7.17391304 3.82608696],0
s5,1,0.510493,0.433057,[ 8 43] ; [ 9 34],[ 9.22340426 41.77659574] ; [ 7.77659574 35.22340426],0
n1,1,0.537892,0.379461,[ 2 10] ; [3 8],[2.60869565 9.39130435] ; [2.39130435 8.60869565],0
a7,1,0.597418,0.278908,[40 14] ; [34 15],[38.7961165 15.2038835] ; [35.2038835 13.7961165],0
p6,1,0.60493,0.267624,[18 35] ; [14 34],[16.79207921 36.20792079] ; [15.20792079 32.79207921],0
r1,1,0.620974,0.244501,[44 10] ; [38 11],[42.99029126 11.00970874] ; [39.00970874  9.99029126],0
a2,1,0.620974,0.244501,[10 44] ; [11 38],[11.00970874 42.99029126] ; [ 9.99029126 39.00970874],0
n3,1,0.650041,0.205848,[10  2] ; [9 1],[10.36363636  1.63636364] ; [8.63636364 1.36363636],0
p4,1,0.657691,0.196341,[23 31] ; [23 26],[24.11650485 29.88349515] ; [21.88349515 27.11650485],0
a5,1,0.704743,0.143585,[39 15] ; [37 12],[39.84466019 14.15533981] ; [36.15533981 12.84466019],0
b1,1,0.710084,0.138193,[24 30] ; [20 29],[23.06796117 30.93203883] ; [20.93203883 28.06796117],0
v2,1,0.730368,0.118774,[28 25] ; [27 21],[28.86138614 24.13861386] ; [26.13861386 21.86138614],0
a3,1,0.75185,0.099983,[39 15] ; [34 15],[38.27184466 15.72815534] ; [34.72815534 14.27184466],0
d2,1,0.799635,0.064424,[24 30] ; [23 26],[24.6407767 29.3592233] ; [22.3592233 26.6407767],0
p3,1,0.813761,0.055497,[23 31] ; [22 27],[23.59223301 30.40776699] ; [21.40776699 27.59223301],0
r2,1,0.848576,0.036457,[47  5] ; [43  4],[47.27272727  4.72727273] ; [42.72727273  4.27272727],0
b5,1,0.85585,0.033,[34 20] ; [30 19],[33.55339806 20.44660194] ; [30.44660194 18.55339806],0
p9,1,0.873575,0.025319,[36 17] ; [34 15],[36.37254902 16.62745098] ; [33.62745098 15.37254902],0
v1,1,0.912416,0.012098,[22 31] ; [19 28],[21.73 31.27] ; [19.27 27.73],0
r4,1,0.912732,0.012011,[47  7] ; [43  6],[47.18446602  6.81553398] ; [42.81553398  6.18446602],0
r3,1,0.921022,0.00983,[52  2] ; [47  2],[51.90291262  2.09708738] ; [47.09708738  1.90291262],0
n6,1,0.958349,0.002727,[35 19] ; [32 17],[35.12621359 18.87378641] ; [31.87378641 17.12621359],0
p8,1,0.974664,0.001009,[20 34] ; [18 31],[19.9223301 34.0776699] ; [18.0776699 30.9223301],0
b4,1,0.974664,0.001009,[34 20] ; [31 18],[34.0776699 19.9223301] ; [30.9223301 18.0776699],0
