Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.0,32.106855,[39 13] ; [ 81 167],[20.8 31.2] ; [ 99.2 148.8],1
p1,1,0.0,29.205165,[18 37] ; [ 18 238],[ 6.36655949 48.63344051] ; [ 29.63344051 226.36655949],1
p12,1,1e-06,23.235136,[18 37] ; [ 22 232],[ 7.1197411 47.8802589] ; [ 32.8802589 221.1197411],1
p8,1,2e-06,22.612615,[48  7] ; [131 119],[32.27868852 22.72131148] ; [146.72131148 103.27868852],1
p4,1,3e-06,21.738677,[50  4] ; [150 103],[35.17915309 18.82084691] ; [164.82084691  88.17915309],1
p6,1,2e-05,18.206004,[36 18] ; [ 88 162],[22.02631579 31.97368421] ; [101.97368421 148.02631579],1
p3,1,0.000366,12.699158,[44 11] ; [138 118],[32.18649518 22.81350482] ; [149.81350482 106.18649518],1
b5,1,0.003264,8.653751,[23 32] ; [162  94],[32.7170418 22.2829582] ; [152.2829582 103.7170418],0
a1,1,0.005091,7.84672,[ 9 46] ; [ 14 242],[ 4.06752412 50.93247588] ; [ 18.93247588 237.06752412],0
a2,1,0.014468,5.980155,[ 8 47] ; [ 79 177],[15.38585209 39.61414791] ; [ 71.61414791 184.38585209],0
p7,1,0.021827,5.259528,[45  9] ; [167  80],[38.03322259 15.96677741] ; [173.96677741  73.03322259],0
s7,1,0.025402,4.996265,[38 13] ; [139 102],[30.91438356 20.08561644] ; [146.08561644  94.91438356],0
r2,1,0.028039,4.825695,[50  5] ; [246   7],[52.85714286  2.14285714] ; [243.14285714   9.85714286],0
v1,1,0.031968,4.60021,[44 11] ; [164  88],[37.26384365 17.73615635] ; [170.73615635  81.26384365],0
n3,1,0.033526,4.518717,[4 5] ; [40 11],[6.6 2.4] ; [37.4 13.6],0
s1,1,0.035792,4.40698,[ 4 51] ; [  5 246],[ 1.61764706 53.38235294] ; [  7.38235294 243.61764706],0
s6,1,0.044877,4.023268,[44  9] ; [172  76],[38.03322259 14.96677741] ; [177.96677741  70.03322259],0
b1,1,0.055194,3.676201,[26 29] ; [ 86 170],[19.80707395 35.19292605] ; [ 92.19292605 163.80707395],0
n4,1,0.078906,3.08729,[52  3] ; [219  36],[48.08064516  6.91935484] ; [222.91935484  32.08064516],0
v2,1,0.096664,2.759735,[39 16] ; [204  48],[43.53420195 11.46579805] ; [199.46579805  52.53420195],0
p10,1,0.123757,2.369116,[50  4] ; [214  39],[46.43648208  7.56351792] ; [217.56351792  35.43648208],0
d3,1,0.126579,2.333965,[35 20] ; [189  67],[39.61414791 15.38585209] ; [184.38585209  71.61414791],0
n5,1,0.133767,2.248238,[51  4] ; [217  38],[47.5483871  7.4516129] ; [220.4516129  34.5483871],0
a6,1,0.140219,2.175549,[33 22] ; [179  76],[37.61290323 17.38709677] ; [174.38709677  80.61290323],0
s8,1,0.180249,1.795566,[34 20] ; [134 119],[29.5504886 24.4495114] ; [138.4495114 114.5504886],0
p11,1,0.182455,1.777514,[49  6] ; [209  47],[45.62700965  9.37299035] ; [212.37299035  43.62700965],0
u4,1,0.211806,1.559037,[ 3 52] ; [  6 250],[ 1.59163987 53.40836013] ; [  7.40836013 248.59163987],0
s2,1,0.248197,1.333426,[34 20] ; [137 115],[30.17647059 23.82352941] ; [140.82352941 111.17647059],0
b2,1,0.249777,1.324551,[20 21] ; [63 99],[16.7635468 24.2364532] ; [66.2364532 95.7635468],0
b3,1,0.249777,1.324551,[20 21] ; [63 99],[16.7635468 24.2364532] ; [66.2364532 95.7635468],0
r3,1,0.289054,1.124023,[51  3] ; [248   7],[52.25242718  1.74757282] ; [246.74757282   8.25242718],0
p9,1,0.29601,1.092082,[50  5] ; [214  36],[47.60655738  7.39344262] ; [216.39344262  33.60655738],0
b4,1,0.297245,1.086514,[30 25] ; [159  97],[33.4244373 21.5755627] ; [155.5755627 100.4244373],0
u2,1,0.304763,1.053237,[7 3] ; [31 28],[5.50724638 4.49275362] ; [32.49275362 26.50724638],0
r1,1,0.381749,0.765061,[48  7] ; [211  45],[45.80385852  9.19614148] ; [213.19614148  42.80385852],0
n1,1,0.381963,0.764376,[4 4] ; [17 33],[2.89655172 5.10344828] ; [18.10344828 31.89655172],0
s4,1,0.39264,0.730751,[ 5 48] ; [ 35 219],[ 6.90553746 46.09446254] ; [ 33.09446254 220.90553746],0
n2,1,0.404435,0.6951,[8 1] ; [39 12],[7.05 1.95] ; [39.95 11.05],0
a7,1,0.405687,0.691404,[37 18] ; [185  69],[39.51456311 15.48543689] ; [182.48543689  71.51456311],0
a3,1,0.450161,0.570247,[45 10] ; [196  58],[42.89644013 12.10355987] ; [198.10355987  55.89644013],0
a8,1,0.48396,0.489927,[ 6 44] ; [ 36 190],[ 7.60869565 42.39130435] ; [ 34.39130435 191.60869565],0
u1,1,0.5039,0.446713,[10 45] ; [ 57 199],[11.8488746 43.1511254] ; [ 55.1511254 200.8488746],0
v4,1,0.529462,0.395423,[53  1] ; [247   9],[52.25806452  1.74193548] ; [247.74193548   8.25806452],0
d2,1,0.534136,0.386518,[28 27] ; [141 113],[30.08090615 24.91909385] ; [138.91909385 115.08090615],0
s3,1,0.551877,0.353965,[33 20] ; [144 105],[31.06291391 21.93708609] ; [145.93708609 103.06291391],0
a5,1,0.618333,0.248217,[43 12] ; [192  64],[41.55948553 13.44051447] ; [193.44051447  62.55948553],0
r4,1,0.67245,0.17875,[52  3] ; [238  18],[51.28617363  3.71382637] ; [238.71382637  17.28617363],0
d5,1,0.702753,0.145624,[45 10] ; [214  41],[45.9516129  9.0483871] ; [213.0483871  41.9516129],0
d4,1,0.734317,0.115185,[46  9] ; [217  37],[46.81229773  8.18770227] ; [216.18770227  37.81229773],0
d1,1,0.821701,0.050786,[35 20] ; [167  89],[35.72347267 19.27652733] ; [166.27652733  89.72347267],0
a4,1,0.825221,0.048768,[27 28] ; [121 134],[26.25806452 28.74193548] ; [121.74193548 133.25806452],0
p2,1,0.833419,0.044234,[46  9] ; [217  39],[46.51125402  8.48874598] ; [216.48874598  39.51125402],0
u3,1,0.843669,0.038889,[6 4] ; [34 26],[5.71428571 4.28571429] ; [34.28571429 25.71428571],0
