Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,23.34424,[67 93] ; [49 14],[83.22869955 76.77130045] ; [32.77130045 30.22869955],1
p7,1,4e-06,21.098576,[81 75] ; [53  9],[95.88990826 60.11009174] ; [38.11009174 23.88990826],1
p8,1,0.000158,14.272604,[ 52 107] ; [38 25],[64.45945946 94.54054054] ; [25.54054054 37.45945946],1
p5,1,0.000658,11.603101,[  5 154] ; [10 53],[ 10.74324324 148.25675676] ; [ 4.25675676 58.74324324],1
p3,1,0.000787,11.270951,[ 57 103] ; [38 25],[68.16143498 91.83856502] ; [26.83856502 36.16143498],1
a2,1,0.004343,8.134524,[ 24 137] ; [20 43],[ 31.625 129.375] ; [12.375 50.625],0
p1,1,0.004905,7.914262,[  6 153] ; [ 9 54],[ 10.74324324 148.25675676] ; [ 4.25675676 58.74324324],0
d2,1,0.005251,7.790785,[61 99] ; [37 26],[70.31390135 89.68609865] ; [27.68609865 35.31390135],0
a4,1,0.005576,7.682374,[ 58 103] ; [35 27],[67.14349776 93.85650224] ; [25.85650224 36.14349776],0
n5,1,0.007369,7.180669,[102  57] ; [52 11],[110.2972973  48.7027027] ; [43.7027027 19.2972973],0
b3,1,0.00823,6.982788,[17 65] ; [16 20],[22.93220339 59.06779661] ; [10.06779661 25.93220339],0
b2,1,0.00823,6.982788,[17 65] ; [16 20],[22.93220339 59.06779661] ; [10.06779661 25.93220339],0
r1,1,0.008703,6.88281,[116  44] ; [56  7],[123.40807175  36.59192825] ; [48.59192825 14.40807175],0
s5,1,0.010143,6.609526,[ 43 114] ; [27 32],[ 50.87962963 106.12037037] ; [19.12037037 39.87962963],0
s6,1,0.012,6.310818,[102  55] ; [51 11],[109.68493151  47.31506849] ; [43.31506849 18.68493151],0
s7,1,0.012484,6.240859,[ 52 101] ; [32 29],[60.05607477 92.94392523] ; [23.94392523 37.05607477],0
n4,1,0.016894,5.707307,[110  51] ; [53 10],[117.15625  43.84375] ; [45.84375 17.15625],0
p12,1,0.034665,4.461588,[  6 154] ; [ 7 56],[  9.32735426 150.67264574] ; [ 3.67264574 59.32735426],0
n3,1,0.036976,4.351527,[33  7] ; [7 6],[30.18867925  9.81132075] ; [9.81132075 3.18867925],0
p2,1,0.052276,3.766927,[124  36] ; [56  7],[129.14798206  30.85201794] ; [50.85201794 12.14798206],0
r4,1,0.058808,3.570679,[132  29] ; [58  5],[136.5625  24.4375] ; [53.4375  9.5625],0
d1,1,0.059277,3.557504,[72 89] ; [37 26],[78.34375 82.65625] ; [30.65625 32.34375],0
n6,1,0.063241,3.450294,[115  45] ; [52 10],[120.36036036  39.63963964] ; [46.63963964 15.36036036],0
s2,1,0.064009,3.430342,[99 62] ; [47 16],[104.9375  56.0625] ; [41.0625 21.9375],0
d3,1,0.074679,3.177059,[102  58] ; [48 15],[107.62331839  52.37668161] ; [42.37668161 20.62331839],0
u1,1,0.11894,2.43122,[ 20 141] ; [13 50],[ 23.71875 137.28125] ; [ 9.28125 53.71875],0
p9,1,0.158252,1.990846,[117  42] ; [52 11],[121.04054054  37.95945946] ; [47.95945946 15.04054054],0
p10,1,0.176202,1.82937,[112  48] ; [49 13],[116.03603604  43.96396396] ; [44.96396396 17.03603604],0
n2,1,0.19273,1.696623,[31 10] ; [12  1],[32.64814815  8.35185185] ; [10.35185185  2.64814815],0
d4,1,0.223852,1.479503,[122  37] ; [53 10],[125.33783784  33.66216216] ; [49.66216216 13.33783784],0
a3,1,0.22974,1.44247,[98 62] ; [44 19],[101.88340807  58.11659193] ; [40.11659193 22.88340807],0
v2,1,0.239472,1.383699,[67 84] ; [33 29],[70.89201878 80.10798122] ; [29.10798122 32.89201878],0
a8,1,0.241677,1.370787,[ 22 130] ; [ 5 54],[ 19.45023697 132.54976303] ; [ 7.54976303 51.45023697],0
u3,1,0.243676,1.359199,[35 26] ; [ 8 11],[32.7875 28.2125] ; [10.2125  8.7875],0
s4,1,0.249915,1.323778,[ 33 127] ; [17 44],[ 36.19909502 123.80090498] ; [13.80090498 47.19909502],0
r2,1,0.284164,1.147065,[148  11] ; [61  2],[149.68918919   9.31081081] ; [59.31081081  3.68918919],0
v1,1,0.342298,0.901806,[62 94] ; [29 33],[65.11926606 90.88073394] ; [25.88073394 36.11926606],0
a7,1,0.47163,0.518153,[115  46] ; [48 15],[117.15625  43.84375] ; [45.84375 17.15625],0
b5,1,0.520939,0.412035,[97 64] ; [35 28],[94.875 66.125] ; [37.125 25.875],0
u2,1,0.589705,0.290805,[31 30] ; [11  8],[32.025 28.975] ; [9.975 9.025],0
v4,1,0.606924,0.264679,[141  16] ; [58  5],[142.01363636  14.98636364] ; [56.98636364  6.01363636],0
b1,1,0.640578,0.217987,[ 61 100] ; [26 37],[62.53125 98.46875] ; [24.46875 38.53125],0
a5,1,0.641777,0.216425,[102  59] ; [42 21],[103.5  57.5] ; [40.5 22.5],0
s1,1,0.667833,0.184147,[  8 152] ; [ 4 58],[  8.64864865 151.35135135] ; [ 3.35135135 58.64864865],0
p11,1,0.674826,0.176009,[113  48] ; [46 17],[114.28125  46.71875] ; [44.71875 18.28125],0
v3,1,0.714705,0.133623,[ 52 105] ; [18 41],[ 50.87962963 106.12037037] ; [19.12037037 39.87962963],0
a6,1,0.82247,0.050341,[99 61] ; [40 23],[99.7309417 60.2690583] ; [39.2690583 23.7309417],0
d5,1,0.872265,0.025851,[116  44] ; [45 18],[115.51569507  44.48430493] ; [45.48430493 17.51569507],0
a1,1,0.892673,0.018204,[  7 154] ; [ 3 60],[  7.1875 153.8125] ; [ 2.8125 60.1875],0
n1,1,0.90285,0.014899,[15 26] ; [5 8],[15.18518519 25.81481481] ; [4.81481481 8.18518519],0
b4,1,0.946057,0.004578,[103  58] ; [40 23],[102.78125  58.21875] ; [40.21875 22.78125],0
