Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,30.039973,[87  3] ; [4 5],[82.72727273  7.27272727] ; [8.27272727 0.72727273],1
p4,1,0.003808,8.3733,[80  9] ; [5 4],[77.19387755 11.80612245] ; [7.80612245 1.19387755],0
r1,1,0.02427,5.075226,[76 13] ; [5 4],[73.56122449 15.43877551] ; [7.43877551 1.56122449],0
a4,1,0.040187,4.209967,[42 48] ; [1 8],[39.09090909 50.90909091] ; [3.90909091 5.09090909],0
b1,1,0.046206,3.97406,[41 49] ; [1 8],[38.18181818 51.81818182] ; [3.81818182 5.18181818],0
d2,1,0.056215,3.645663,[50 40] ; [2 7],[47.27272727 42.72727273] ; [4.72727273 4.27272727],0
s3,1,0.05762,3.604598,[57 30] ; [3 6],[54.375 32.625] ; [5.625 3.375],0
s7,1,0.069089,3.304529,[61 22] ; [4 5],[58.64130435 24.35869565] ; [6.35869565 2.64130435],0
d1,1,0.079055,3.084231,[57 33] ; [3 6],[54.54545455 35.45454545] ; [5.45454545 3.54545455],0
s8,1,0.10372,2.647388,[54 34] ; [3 6],[51.71134021 36.28865979] ; [5.28865979 3.71134021],0
s6,1,0.11591,2.471729,[71 11] ; [6 3],[69.38461538 12.61538462] ; [7.61538462 1.38461538],0
p6,1,0.120744,2.407642,[58 31] ; [3 5],[55.96907216 33.03092784] ; [5.03092784 2.96907216],0
v1,1,0.123167,2.376584,[60 26] ; [4 5],[57.93684211 28.06315789] ; [6.06315789 2.93684211],0
r4,1,0.15066,2.065556,[83  7] ; [7 2],[81.81818182  8.18181818] ; [8.18181818 0.81818182],0
r2,1,0.153706,2.035083,[81  8] ; [6 2],[79.82474227  9.17525773] ; [7.17525773 0.82474227],0
a7,1,0.208747,1.580099,[62 28] ; [8 1],[63.63636364 26.36363636] ; [6.36363636 2.63636364],0
v4,1,0.268367,1.225077,[85  3] ; [8 1],[84.37113402  3.62886598] ; [8.62886598 0.37113402],0
v2,1,0.276395,1.184728,[50 37] ; [3 5],[48.53684211 38.46315789] ; [4.46315789 3.53684211],0
p3,1,0.350864,0.87033,[72 18] ; [6 3],[70.90909091 19.09090909] ; [7.09090909 1.90909091],0
s2,1,0.359589,0.839328,[53 35] ; [4 5],[51.71134021 36.28865979] ; [5.28865979 3.71134021],0
p7,1,0.371576,0.798388,[70 18] ; [6 3],[68.94845361 19.05154639] ; [7.05154639 1.94845361],0
a3,1,0.400394,0.707143,[71 19] ; [6 3],[70. 20.] ; [7. 2.],0
d5,1,0.400394,0.707143,[71 19] ; [6 3],[70. 20.] ; [7. 2.],0
b4,1,0.441637,0.592027,[52 38] ; [4 5],[50.90909091 39.09090909] ; [5.09090909 3.90909091],0
b5,1,0.481705,0.495,[41 49] ; [3 6],[40. 50.] ; [4. 5.],0
d3,1,0.503304,0.447964,[60 30] ; [5 4],[59.09090909 30.90909091] ; [5.90909091 3.09090909],0
a8,1,0.518817,0.416244,[13 68] ; [2 6],[13.65168539 67.34831461] ; [1.34831461 6.65168539],0
d4,1,0.613113,0.255667,[74 16] ; [8 1],[74.54545455 15.45454545] ; [7.45454545 1.54545455],0
s5,1,0.631396,0.230172,[54 27] ; [6 2],[54.60674157 26.39325843] ; [5.39325843 2.60674157],0
v3,1,0.636496,0.223354,[51 36] ; [4 4],[50.36842105 36.63157895] ; [4.63157895 3.36842105],0
u3,1,0.650041,0.205848,[10  9] ; [2 1],[10.36363636  8.63636364] ; [1.63636364 1.36363636],0
p12,1,0.68369,0.166001,[24 65] ; [3 6],[24.52040816 64.47959184] ; [2.47959184 6.52040816],0
n2,1,0.717688,0.130719,[13  4] ; [2 1],[12.75  4.25] ; [2.25 0.75],0
s1,1,0.726457,0.12239,[ 7 83] ; [1 8],[ 7.27272727 82.72727273] ; [0.72727273 8.27272727],0
a1,1,0.784368,0.074874,[13 77] ; [1 8],[12.72727273 77.27272727] ; [1.27272727 7.72727273],0
p11,1,0.784368,0.074874,[77 13] ; [8 1],[77.27272727 12.72727273] ; [7.72727273 1.27272727],0
p8,1,0.821429,0.050944,[72 17] ; [7 2],[71.74489796 17.25510204] ; [7.25510204 1.74489796],0
a6,1,0.842884,0.039286,[57 33] ; [6 3],[57.27272727 32.72727273] ; [5.72727273 3.27272727],0
a5,1,0.882087,0.022,[68 22] ; [7 2],[68.18181818 21.81818182] ; [6.81818182 2.18181818],0
s4,1,0.894712,0.017515,[11 76] ; [1 8],[10.875 76.125] ; [1.125 7.875],0
b3,1,0.913783,0.011722,[31 34] ; [3 3],[31.12676056 33.87323944] ; [2.87323944 3.12676056],0
b2,1,0.913783,0.011722,[31 34] ; [3 3],[31.12676056 33.87323944] ; [2.87323944 3.12676056],0
p2,1,1.0,0.0,[80 10] ; [8 1],[80. 10.] ; [8. 1.],0
