Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.009026,6.817749,[47  2] ; [15  5],[44.02898551  4.97101449] ; [17.97101449  2.02898551],0
u1,1,0.064792,3.410256,[12 38] ; [ 1 19],[ 9.28571429 40.71428571] ; [ 3.71428571 16.28571429],0
p1,1,0.083265,3.0,[18 32] ; [ 3 17],[15. 35.] ; [ 6. 14.],0
a2,1,0.088217,2.906609,[11 39] ; [ 1 19],[ 8.57142857 41.42857143] ; [ 3.42857143 16.57142857],0
v2,1,0.088637,2.898947,[30 18] ; [ 8 12],[26.82352941 21.17647059] ; [11.17647059  8.82352941],0
d3,1,0.09267,2.827371,[39 10] ; [12  8],[36.2173913 12.7826087] ; [14.7826087  5.2173913],0
u4,1,0.10645,2.606154,[ 2 48] ; [ 3 17],[ 3.57142857 46.42857143] ; [ 1.42857143 18.57142857],0
a6,1,0.119126,2.428775,[32 17] ; [ 9 11],[29.11594203 19.88405797] ; [11.88405797  8.11594203],0
n2,1,0.129714,2.295918,[12  2] ; [2 2],[10.88888889  3.11111111] ; [3.11111111 0.88888889],0
b1,1,0.159125,1.982517,[16 34] ; [10 10],[18.57142857 31.42857143] ; [ 7.42857143 12.57142857],0
v3,1,0.226741,1.46119,[26 22] ; [14  6],[28.23529412 19.76470588] ; [11.76470588  8.23529412],0
b2,1,0.32167,0.982143,[18 22] ; [9 6],[19.63636364 20.36363636] ; [7.36363636 7.63636364],0
b3,1,0.32167,0.982143,[18 22] ; [9 6],[19.63636364 20.36363636] ; [7.36363636 7.63636364],0
p9,1,0.328565,0.954545,[48  2] ; [18  2],[47.14285714  2.85714286] ; [18.85714286  1.14285714],0
s6,1,0.365823,0.817805,[43  6] ; [19  1],[44.02898551  4.97101449] ; [17.97101449  2.02898551],0
n1,1,0.374857,0.7875,[7 7] ; [3 1],[7.77777778 6.22222222] ; [2.22222222 1.77777778],0
p6,1,0.384254,0.757049,[34 14] ; [12  8],[32.47058824 15.52941176] ; [13.52941176  6.47058824],0
s3,1,0.385906,0.751803,[37 12] ; [17  3],[38.34782609 10.65217391] ; [15.65217391  4.34782609],0
u3,1,0.386476,0.75,[6 2] ; [2 2],[5.33333333 2.66666667] ; [2.66666667 1.33333333],0
a1,1,0.387534,0.746667,[ 6 44] ; [ 4 16],[ 7.14285714 42.85714286] ; [ 2.85714286 17.14285714],0
d4,1,0.406408,0.689284,[43  6] ; [16  4],[41.89855072  7.10144928] ; [17.10144928  2.89855072],0
b5,1,0.484654,0.488372,[18 32] ; [ 9 11],[19.28571429 30.71428571] ; [ 7.71428571 12.28571429],0
v4,1,0.496116,0.463235,[49  1] ; [19  1],[48.57142857  1.42857143] ; [19.42857143  0.57142857],0
n5,1,0.499627,0.455729,[45  5] ; [19  1],[45.71428571  4.28571429] ; [18.28571429  1.71428571],0
