Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,33.010028,[101  34] ; [10 30],[85.62857143 49.37142857] ; [25.37142857 14.62857143],1
d5,1,2e-06,23.064379,[106  29] ; [16 25],[93.57954545 41.42045455] ; [28.42045455 12.57954545],1
a6,1,0.00072,11.436,[88 47] ; [15 27],[78.55932203 56.44067797] ; [24.44067797 17.55932203],1
r1,1,0.001335,10.293025,[94 40] ; [18 24],[85.27272727 48.72727273] ; [26.72727273 15.27272727],0
a4,1,0.004417,8.10392,[47 88] ; [ 5 37],[39.66101695 95.33898305] ; [12.33898305 29.66101695],0
b4,1,0.0129,6.182746,[84 51] ; [17 25],[77.03389831 57.96610169] ; [23.96610169 18.03389831],0
a5,1,0.015711,5.834935,[77 58] ; [15 27],[70.16949153 64.83050847] ; [21.83050847 20.16949153],0
a3,1,0.018194,5.577374,[82 52] ; [17 25],[75.375 58.625] ; [23.625 18.375],0
a7,1,0.022627,5.196948,[98 37] ; [22 19],[92.04545455 42.95454545] ; [27.95454545 13.04545455],0
s6,1,0.023055,5.164382,[65 69] ; [12 30],[58.625 75.375] ; [18.375 23.625],0
s3,1,0.024025,5.09281,[54 79] ; [ 9 33],[47.88 85.12] ; [15.12 26.88],0
b1,1,0.032527,4.570488,[43 92] ; [21 21],[48.81355932 86.18644068] ; [15.18644068 26.81355932],0
a2,1,0.045227,4.010169,[ 18 117] ; [ 1 41],[ 14.49152542 120.50847458] ; [ 4.50847458 37.49152542],0
n3,1,0.056759,3.62963,[28 21] ; [17  4],[31.5 17.5] ; [13.5  7.5],0
a8,1,0.063089,3.454249,[  2 123] ; [ 3 38],[  3.76506024 121.23493976] ; [ 1.23493976 39.76506024],0
s5,1,0.073596,3.200934,[33 99] ; [ 5 37],[ 28.82758621 103.17241379] ; [ 9.17241379 32.82758621],0
d2,1,0.087045,2.928189,[48 87] ; [ 9 33],[43.47457627 91.52542373] ; [13.52542373 28.47457627],0
r4,1,0.104589,2.634139,[101  34] ; [26 16],[96.86440678 38.13559322] ; [30.13559322 11.86440678],0
s1,1,0.137009,2.211234,[  5 129] ; [ 4 38],[  6.85227273 127.14772727] ; [ 2.14772727 39.85227273],0
v3,1,0.140389,2.173685,[33 95] ; [ 6 35],[29.53846154 98.46153846] ; [ 9.46153846 31.53846154],0
v2,1,0.14522,2.121751,[63 68] ; [14 26],[58.98830409 72.01169591] ; [18.01169591 21.98830409],0
p6,1,0.15259,2.046166,[ 21 108] ; [11 31],[ 24.14035088 104.85964912] ; [ 7.85964912 34.14035088],0
