Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,26.089092,[24 72] ; [23  7],[35.80952381 60.19047619] ; [11.19047619 18.80952381],1
p4,1,0.0003,13.070068,[19 78] ; [16 14],[26.73228346 70.26771654] ; [ 8.26771654 21.73228346],1
p2,1,0.000792,11.258902,[42 56] ; [24  7],[50.13953488 47.86046512] ; [15.86046512 15.13953488],1
p6,1,0.000985,10.855885,[10 87] ; [11 20],[15.9140625 81.0859375] ; [ 5.0859375 25.9140625],1
p10,1,0.001976,9.571544,[17 79] ; [14 17],[23.43307087 72.56692913] ; [ 7.56692913 23.43307087],0
a4,1,0.002558,9.098958,[41 55] ; [ 4 27],[34.01574803 61.98425197] ; [10.98425197 20.01574803],0
v4,1,0.015,5.916469,[69 26] ; [29  2],[73.88888889 21.11111111] ; [24.11111111  6.88888889],0
d3,1,0.023274,5.147974,[50 48] ; [23  8],[55.45736434 42.54263566] ; [17.54263566 13.45736434],0
s2,1,0.026001,4.955979,[21 76] ; [13 18],[25.765625 71.234375] ; [ 8.234375 22.765625],0
r3,1,0.03552,4.420002,[69 27] ; [28  3],[73.32283465 22.67716535] ; [23.67716535  7.32283465],0
s6,1,0.050118,3.83751,[34 63] ; [17 14],[38.6484375 58.3515625] ; [12.3515625 18.6484375],0
v2,1,0.063249,3.450068,[31 63] ; [16 15],[35.344 58.656] ; [11.656 19.344],0
n2,1,0.109463,2.561953,[23 21] ; [8 2],[25.25925926 18.74074074] ; [5.74074074 4.25925926],0
b3,1,0.118125,2.442002,[22 43] ; [ 2 13],[19.5 45.5] ; [ 4.5 10.5],0
b2,1,0.118125,2.442002,[22 43] ; [ 2 13],[19.5 45.5] ; [ 4.5 10.5],0
a7,1,0.120804,2.406866,[53 43] ; [22  9],[56.69291339 39.30708661] ; [18.30708661 12.69291339],0
d1,1,0.204657,1.608829,[41 57] ; [17 14],[44.0620155 53.9379845] ; [13.9379845 17.0620155],0
s7,1,0.233943,1.416726,[22 68] ; [11 20],[24.54545455 65.45454545] ; [ 8.45454545 22.54545455],0
a3,1,0.264374,1.245705,[61 36] ; [16 15],[58.3515625 38.6484375] ; [18.6484375 12.3515625],0
p11,1,0.280201,1.166117,[46 52] ; [18 13],[48.62015504 49.37984496] ; [15.37984496 15.62015504],0
s8,1,0.31135,1.024939,[17 80] ; [ 8 23],[18.9453125 78.0546875] ; [ 6.0546875 24.9453125],0
s3,1,0.311465,1.024454,[34 63] ; [14 17],[36.375 60.625] ; [11.625 19.375],0
r2,1,0.313217,1.017064,[79 17] ; [27  3],[80.76190476 15.23809524] ; [25.23809524  4.76190476],0
a6,1,0.355599,0.853374,[54 44] ; [20 11],[56.21705426 41.78294574] ; [17.78294574 13.21705426],0
b1,1,0.377778,0.777921,[48 50] ; [18 13],[50.13953488 47.86046512] ; [15.86046512 15.13953488],0
p5,1,0.386336,0.750443,[ 1 97] ; [ 1 30],[ 1.51937984 96.48062016] ; [ 0.48062016 30.51937984],0
a8,1,0.398477,0.712916,[ 8 83] ; [ 4 24],[ 9.17647059 81.82352941] ; [ 2.82352941 25.17647059],0
a1,1,0.430608,0.621184,[ 7 91] ; [ 1 30],[ 6.07751938 91.92248062] ; [ 1.92248062 29.07751938],0
d4,1,0.432799,0.615301,[64 32] ; [23  8],[65.76377953 30.23622047] ; [21.23622047  9.76377953],0
s5,1,0.454536,0.559316,[18 78] ; [ 4 27],[16.62992126 79.37007874] ; [ 5.37007874 25.62992126],0
v1,1,0.46514,0.533499,[28 70] ; [11 20],[29.62790698 68.37209302] ; [ 9.37209302 21.62790698],0
a2,1,0.480793,0.497063,[18 80] ; [ 4 27],[16.71317829 81.28682171] ; [ 5.28682171 25.71317829],0
n6,1,0.488607,0.479592,[59 38] ; [21 10],[60.625 36.375] ; [19.375 11.625],0
b5,1,0.557826,0.343482,[51 47] ; [18 13],[52.41860465 45.58139535] ; [16.58139535 14.41860465],0
r4,1,0.579359,0.307272,[61 37] ; [21 10],[62.29457364 35.70542636] ; [19.70542636 11.29457364],0
v3,1,0.60787,0.263288,[24 71] ; [ 9 21],[25.08 69.92] ; [ 7.92 22.08],0
a5,1,0.625988,0.237541,[52 46] ; [18 13],[53.17829457 44.82170543] ; [16.82170543 14.17829457],0
u2,1,0.636719,0.223059,[19 17] ; [9 6],[19.76470588 16.23529412] ; [8.23529412 6.76470588],0
s1,1,0.643711,0.213922,[ 5 90] ; [ 1 30],[ 4.52380952 90.47619048] ; [ 1.47619048 29.52380952],0
b4,1,0.677121,0.173385,[61 37] ; [18 13],[60.01550388 37.98449612] ; [18.98449612 12.01550388],0
n1,1,0.690444,0.158606,[14 28] ; [4 6],[14.53846154 27.46153846] ; [3.46153846 6.53846154],0
d5,1,0.705903,0.142404,[66 32] ; [22  9],[66.85271318 31.14728682] ; [21.14728682  9.85271318],0
s4,1,0.725077,0.12368,[12 85] ; [ 3 27],[11.45669291 85.54330709] ; [ 3.54330709 26.45669291],0
u3,1,0.759533,0.093694,[19 18] ; [7 8],[18.5 18.5] ; [7.5 7.5],0
n5,1,0.776963,0.080247,[56 41] ; [17 14],[55.3203125 41.6796875] ; [17.6796875 13.3203125],0
n3,1,0.786029,0.073696,[23 19] ; [5 5],[22.61538462 19.38461538] ; [5.38461538 4.61538462],0
n4,1,0.789965,0.070946,[60 37] ; [20 11],[60.625 36.375] ; [19.375 11.625],0
d2,1,0.79717,0.066055,[47 49] ; [16 15],[47.62204724 48.37795276] ; [15.37795276 15.62204724],0
r1,1,0.841784,0.039845,[67 30] ; [22  9],[67.4453125 29.5546875] ; [21.5546875  9.4453125],0
p1,1,0.957516,0.002838,[ 6 91] ; [ 2 29],[ 6.0625 90.9375] ; [ 1.9375 29.0625],0
u1,1,0.958571,0.002698,[13 85] ; [ 4 27],[12.91472868 85.08527132] ; [ 4.08527132 26.91472868],0
