Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,107.636363,[232  49] ; [165 222],[167.00149701 113.99850299] ; [229.99850299 157.00149701],1
v1,1,0.0,33.969337,[195  87] ; [182 209],[157.97028232 124.02971768] ; [219.02971768 171.97028232],1
p3,1,2.5e-05,17.750294,[177 107] ; [185 217],[149.86588921 134.13411079] ; [212.13411079 189.86588921],1
p12,1,4.2e-05,16.763739,[ 42 243] ; [ 22 378],[ 26.62773723 258.37226277] ; [ 37.37226277 362.62773723],1
s7,1,0.000109,14.96648,[165 104] ; [179 210],[140.63221884 128.36778116] ; [203.36778116 185.63221884],1
s8,1,0.000151,14.361195,[159 123] ; [168 235],[134.6189781 147.3810219] ; [192.3810219 210.6189781],1
n5,1,0.000247,13.434322,[242  42] ; [294 106],[222.5497076  61.4502924] ; [313.4502924  86.5497076],1
p5,1,0.000553,11.92701,[ 50 235] ; [ 35 366],[ 35.31341108 249.68658892] ; [ 49.68658892 351.31341108],1
n4,1,0.00101,10.809413,[243  42] ; [302 101],[225.7630814  59.2369186] ; [319.2369186  83.7630814],0
d1,1,0.001474,10.110271,[190  95] ; [220 183],[169.84011628 115.15988372] ; [240.15988372 162.84011628],0
a1,1,0.002553,9.102153,[ 22 263] ; [ 11 392],[ 13.67005814 271.32994186] ; [ 19.32994186 383.67005814],0
u4,1,0.003617,8.466919,[  8 277] ; [  1 402],[  3.72819767 281.27180233] ; [  5.27180233 397.72819767],0
r4,1,0.006956,7.284236,[274  11] ; [366  37],[265.11627907  19.88372093] ; [374.88372093  28.11627907],0
p7,1,0.007741,7.092388,[206  73] ; [252 141],[190.15178571  88.84821429] ; [267.84821429 125.15178571],0
s4,1,0.010025,6.630363,[ 38 245] ; [ 84 314],[ 50.6989721 232.3010279] ; [ 71.3010279 326.6989721],0
p1,1,0.012267,6.2719,[ 33 251] ; [ 25 377],[ 24.01166181 259.98833819] ; [ 33.98833819 368.01166181],0
r1,1,0.013276,6.13193,[243  41] ; [313  88],[230.51678832  53.48321168] ; [325.48321168  75.51678832],0
n6,1,0.018032,5.59305,[257  25] ; [342  60],[246.95614035  35.04385965] ; [352.04385965  49.95614035],0
p8,1,0.022159,5.233234,[173 109] ; [209 189],[158.41764706 123.58235294] ; [223.58235294 174.41764706],0
a3,1,0.026337,4.933738,[219  64] ; [281 122],[206.26822157  76.73177843] ; [293.73177843 109.26822157],0
d2,1,0.032879,4.552079,[148 135] ; [177 225],[134.27007299 148.72992701] ; [190.72992701 211.27007299],0
v4,1,0.037857,4.311457,[278   6] ; [379  21],[272.78947368  11.21052632] ; [384.21052632  15.78947368],0
s2,1,0.042913,4.098828,[166 118] ; [203 198],[152.98686131 131.01313869] ; [216.01313869 184.98686131],0
a5,1,0.047809,3.916701,[226  59] ; [293 110],[214.99273256  70.00726744] ; [304.00726744  98.99273256],0
b3,1,0.051303,3.798363,[ 79 100] ; [ 79 149],[ 69.48894349 109.51105651] ; [ 88.51105651 139.48894349],0
b2,1,0.051303,3.798363,[ 79 100] ; [ 79 149],[ 69.48894349 109.51105651] ; [ 88.51105651 139.48894349],0
p4,1,0.068721,3.313311,[188  96] ; [238 163],[176.6189781 107.3810219] ; [249.3810219 151.6189781],0
d4,1,0.088266,2.90572,[243  40] ; [326  77],[234.73323615  48.26676385] ; [334.26676385  68.73323615],0
u1,1,0.124276,2.362584,[ 59 226] ; [ 65 338],[ 51.36627907 233.63372093] ; [ 72.63372093 330.36627907],0
d5,1,0.16821,1.898823,[239  44] ; [323  79],[232.18394161  50.81605839] ; [329.81605839  72.18394161],0
p6,1,0.191878,1.703142,[117 164] ; [146 252],[108.84094256 172.15905744] ; [154.15905744 243.84094256],0
s5,1,0.194988,1.679518,[110 167] ; [135 253],[102.05263158 174.94736842] ; [142.94736842 245.05263158],0
r2,1,0.211914,1.558302,[272  11] ; [374  24],[268.45521292  14.54478708] ; [377.54478708  20.45521292],0
d3,1,0.234633,1.412556,[204  80] ; [271 130],[196.93430657  87.06569343] ; [278.06569343 122.93430657],0
a4,1,0.280866,1.162894,[133 151] ; [172 231],[126.08442504 157.91557496] ; [178.91557496 224.08442504],0
s3,1,0.306894,1.043995,[169 112] ; [226 176],[162.51098097 118.48901903] ; [232.48901903 169.51098097],0
p11,1,0.311335,1.025005,[247  38] ; [338  65],[242.33284884  42.66715116] ; [342.66715116  60.33284884],0
a2,1,0.332001,0.941078,[ 72 213] ; [ 89 314],[ 66.69331395 218.30668605] ; [ 94.30668605 308.69331395],0
p2,1,0.384655,0.755771,[251  34] ; [344  57],[247.19387755  37.80612245] ; [347.80612245  53.19387755],0
b1,1,0.390863,0.736254,[ 97 188] ; [150 253],[102.31831395 182.68168605] ; [144.68168605 258.31831395],0
b4,1,0.405491,0.691983,[171 114] ; [229 174],[165.69767442 119.30232558] ; [234.30232558 168.69767442],0
n1,1,0.458425,0.549737,[14 32] ; [31 53],[15.92307692 30.07692308] ; [29.07692308 54.92307692],0
b5,1,0.553322,0.3514,[164 121] ; [241 162],[167.76889535 117.23110465] ; [237.23110465 165.76889535],0
s6,1,0.632683,0.22844,[198  79] ; [277 120],[195.21513353  81.78486647] ; [279.78486647 117.21513353],0
p9,1,0.707101,0.14119,[269  15] ; [379  24],[267.87772926  16.12227074] ; [380.12227074  22.87772926],0
u2,1,0.714518,0.133806,[40 26] ; [70 51],[38.82352941 27.17647059] ; [71.17647059 49.82352941],0
a6,1,0.721105,0.127436,[193  90] ; [280 123],[195.12973761  87.87026239] ; [277.87026239 125.12973761],0
u3,1,0.733287,0.116115,[37 28] ; [72 49],[38.09139785 26.90860215] ; [70.90860215 50.09139785],0
n3,1,0.734302,0.115198,[35 12] ; [64 19],[35.79230769 11.20769231] ; [63.20769231 19.79230769],0
n2,1,0.839259,0.041144,[35 11] ; [66 19],[35.46564885 10.53435115] ; [65.53435115 19.46564885],0
a7,1,0.851128,0.035223,[208  76] ; [297 105],[209.06705539  74.93294461] ; [295.93294461 106.06705539],0
a8,1,0.931444,0.007401,[ 35 219] ; [ 53 325],[ 35.36708861 218.63291139] ; [ 52.63291139 325.36708861],0
s1,1,0.998249,5e-06,[  7 274] ; [ 10 391],[  7.00439883 273.99560117] ; [  9.99560117 391.00439883],0
