Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,89.48824,[ 63 192] ; [111  42],[108.75 146.25] ; [65.25 87.75],1
s2,1,0.0,59.559433,[ 66 204] ; [98 60],[103.45794393 166.54205607] ; [60.54205607 97.45794393],1
s6,1,0.0,54.760221,[113 157] ; [125  34],[149.79020979 120.20979021] ; [88.20979021 70.79020979],1
s3,1,0.0,40.752373,[ 91 179] ; [103  54],[122.66978923 147.33021077] ; [71.33021077 85.66978923],1
p6,1,1.5e-05,18.790595,[ 57 209] ; [65 93],[ 76.53773585 189.46226415] ; [ 45.46226415 112.53773585],1
p9,1,2.4e-05,17.841833,[199  69] ; [143  14],[215.66117647  52.33882353] ; [126.33882353  30.66117647],1
p3,1,3.4e-05,17.184881,[103 165] ; [94 65],[123.6440281 144.3559719] ; [73.3559719 85.6440281],1
p10,1,0.000432,12.390049,[191  78] ; [135  22],[205.85446009  63.14553991] ; [120.14553991  36.85446009],1
p4,1,0.000514,12.063465,[137 133] ; [108  51],[154.1958042 115.8041958] ; [90.8041958 68.1958042],1
d2,1,0.000687,11.524514,[131 139] ; [104  55],[147.9020979 122.0979021] ; [87.0979021 71.9020979],1
p11,1,0.002179,9.392363,[200  72] ; [137  22],[212.6774942  59.3225058] ; [124.3225058  34.6774942],0
n4,1,0.002568,9.09177,[202  69] ; [138  21],[214.27906977  56.72093023] ; [125.72093023  33.27906977],0
p5,1,0.003423,8.566918,[  8 262] ; [ 15 141],[ 14.57746479 255.42253521] ; [  8.42253521 147.57746479],0
d1,1,0.003623,8.463813,[155 117] ; [113  46],[169.13225058 102.86774942] ; [98.86774942 60.13225058],0
p12,1,0.003743,8.404306,[  8 261] ; [ 15 142],[ 14.52347418 254.47652582] ; [  8.47652582 148.52347418],0
n6,1,0.004895,7.917869,[203  66] ; [138  21],[214.32009346  54.67990654] ; [126.67990654  32.32009346],0
r4,1,0.00498,7.886645,[223  49] ; [146  13],[232.87238979  39.12761021] ; [136.12761021  22.87238979],0
u4,1,0.005522,7.699973,[  3 269] ; [  9 150],[  7.57308585 264.42691415] ; [  4.42691415 154.57308585],0
v4,1,0.006676,7.358188,[242  28] ; [154   5],[249.23076923  20.76923077] ; [146.76923077  12.23076923],0
v3,1,0.013574,6.092764,[ 86 174] ; [68 82],[ 97.65853659 162.34146341] ; [56.34146341 93.65853659],0
p7,1,0.016871,5.709725,[142 126] ; [100  54],[153.68720379 114.31279621] ; [88.31279621 65.68720379],0
u2,1,0.01723,5.672812,[34 36] ; [21  7],[39.28571429 30.71428571] ; [15.71428571 12.28571429],0
r1,1,0.021209,5.309505,[210  60] ; [138  21],[219.02097902  50.97902098] ; [128.97902098  30.02097902],0
u1,1,0.023143,5.157758,[ 44 228] ; [ 40 119],[ 53.01160093 218.98839907] ; [ 30.98839907 128.01160093],0
r3,1,0.034055,4.491935,[245  25] ; [153   6],[250.48951049  19.51048951] ; [147.51048951  11.48951049],0
n5,1,0.054385,3.700841,[190  79] ; [125  33],[198.44262295  70.55737705] ; [116.55737705  41.44262295],0
u3,1,0.05439,3.70068,[34 34] ; [20  8],[38.25 29.75] ; [15.75 12.25],0
a6,1,0.057326,3.6131,[213  58] ; [112  47],[204.8255814  66.1744186] ; [120.1744186  38.8255814],0
a3,1,0.060057,3.535819,[202  69] ; [131  28],[209.86744186  61.13255814] ; [123.13255814  35.86744186],0
v1,1,0.067167,3.350921,[128 139] ; [87 65],[137.00477327 129.99522673] ; [77.99522673 74.00477327],0
b3,1,0.072875,3.217051,[48 99] ; [52 68],[55.05617978 91.94382022] ; [44.94382022 75.05617978],0
b2,1,0.072875,3.217051,[48 99] ; [52 68],[55.05617978 91.94382022] ; [44.94382022 75.05617978],0
b4,1,0.107702,2.587626,[146 126] ; [98 61],[153.98607889 118.01392111] ; [90.01392111 68.98607889],0
d4,1,0.110019,2.553953,[217  54] ; [137  22],[223.10232558  47.89767442] ; [130.89767442  28.10232558],0
a7,1,0.112319,2.521281,[208  63] ; [111  48],[201.04418605  69.95581395] ; [117.95581395  41.04418605],0
p2,1,0.12075,2.407563,[209  59] ; [133  25],[215.15492958  52.84507042] ; [126.84507042  31.15492958],0
a8,1,0.128107,2.315294,[ 29 216] ; [ 25 119],[ 34.01028278 210.98971722] ; [ 19.98971722 124.01028278],0
r2,1,0.140059,2.177309,[242  24] ; [149   8],[245.87706856  20.12293144] ; [145.12293144  11.87706856],0
v2,1,0.197303,1.662224,[138 124] ; [90 62],[144.28985507 117.71014493] ; [83.71014493 68.28985507],0
p8,1,0.200519,1.638594,[124 143] ; [82 73],[130.33649289 136.66350711] ; [75.66350711 79.33649289],0
d5,1,0.219235,1.509374,[223  48] ; [138  21],[227.51395349  43.48604651] ; [133.48604651  25.51395349],0
a2,1,0.363659,0.825219,[ 76 196] ; [ 51 108],[ 80.14849188 191.85150812] ; [ 46.85150812 112.14849188],0
b1,1,0.413707,0.668124,[117 155] ; [62 97],[112.96519722 159.03480278] ; [66.03480278 92.96519722],0
s4,1,0.50797,0.438246,[ 31 239] ; [ 15 144],[ 28.95104895 241.04895105] ; [ 17.04895105 141.95104895],0
n1,1,0.560157,0.339433,[25 48] ; [14 21],[26.36111111 46.63888889] ; [12.63888889 22.36111111],0
