Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.009036,6.815708,[19 48] ; [21 18],[25.28301887 41.71698113] ; [14.71698113 24.28301887],0
p4,1,0.011417,6.39926,[33 34] ; [29 10],[39.18867925 27.81132075] ; [22.81132075 16.18867925],0
a2,1,0.022127,5.23577,[ 3 64] ; [ 7 32],[ 6.32075472 60.67924528] ; [ 3.67924528 35.32075472],0
s4,1,0.026602,4.916439,[10 57] ; [13 26],[14.53773585 52.46226415] ; [ 8.46226415 30.53773585],0
s7,1,0.029045,4.764916,[18 48] ; [18 19],[23.06796117 42.93203883] ; [12.93203883 24.06796117],0
p11,1,0.046401,3.966993,[47 20] ; [34  5],[51.19811321 15.80188679] ; [29.80188679  9.19811321],0
r2,1,0.048239,3.901655,[62  5] ; [31  8],[58.78301887  8.21698113] ; [34.21698113  4.78301887],0
n6,1,0.054573,3.69509,[38 28] ; [29  9],[42.51923077 23.48076923] ; [24.48076923 13.51923077],0
b2,1,0.07019,3.278571,[ 7 23] ; [10 11],[10. 20.] ; [ 7. 14.],0
b3,1,0.07019,3.278571,[ 7 23] ; [10 11],[10. 20.] ; [ 7. 14.],0
b1,1,0.076461,3.138558,[15 52] ; [15 24],[18.96226415 48.03773585] ; [11.03773585 27.96226415],0
n2,1,0.07776,3.111111,[10  6] ; [11  1],[12.  4.] ; [9. 3.],0
v2,1,0.088309,2.904937,[29 36] ; [23 14],[33.1372549 31.8627451] ; [18.8627451 18.1372549],0
p9,1,0.090686,2.862152,[49 18] ; [34  5],[52.46226415 14.53773585] ; [30.53773585  8.46226415],0
v4,1,0.090967,2.857178,[58  8] ; [38  1],[60.34285714  5.65714286] ; [35.65714286  3.34285714],0
p10,1,0.11921,2.427666,[47 19] ; [33  6],[50.28571429 15.71428571] ; [29.71428571  9.28571429],0
d1,1,0.221195,1.496599,[34 33] ; [15 24],[30.97169811 36.02830189] ; [18.02830189 20.97169811],0
p6,1,0.247385,1.338012,[21 44] ; [17 22],[23.75 41.25] ; [14.25 24.75],0
u1,1,0.247969,1.334711,[ 3 64] ; [ 4 35],[ 4.4245283 62.5754717] ; [ 2.5754717 36.4245283],0
p7,1,0.252184,1.311161,[45 18] ; [31  7],[47.40594059 15.59405941] ; [28.59405941  9.40594059],0
a8,1,0.271022,1.211565,[ 1 58] ; [ 2 32],[ 1.90322581 57.09677419] ; [ 1.09677419 32.90322581],0
s6,1,0.374209,0.789638,[40 26] ; [27 12],[42.11428571 23.88571429] ; [24.88571429 14.11428571],0
d5,1,0.38029,0.769765,[50 17] ; [26 13],[48.03773585 18.96226415] ; [27.96226415 11.03773585],0
a6,1,0.388557,0.743453,[39 28] ; [26 13],[41.08490566 25.91509434] ; [23.91509434 15.08490566],0
v1,1,0.411467,0.674557,[25 39] ; [18 20],[26.98039216 37.01960784] ; [16.01960784 21.98039216],0
p5,1,0.433604,0.61315,[ 4 62] ; [ 4 35],[ 5.02857143 60.97142857] ; [ 2.97142857 36.02857143],0
a3,1,0.476994,0.505728,[33 34] ; [22 17],[34.76415094 32.23584906] ; [20.23584906 18.76415094],0
u3,1,0.479677,0.499597,[19 14] ; [8 9],[17.82 15.18] ; [9.18 7.82],0
a4,1,0.502051,0.450599,[15 52] ; [11 28],[16.43396226 50.56603774] ; [ 9.56603774 29.43396226],0
r1,1,0.53369,0.387361,[46 21] ; [29 10],[47.40566038 19.59433962] ; [27.59433962 11.40566038],0
d2,1,0.53369,0.387361,[21 46] ; [10 29],[19.59433962 47.40566038] ; [11.40566038 27.59433962],0
u2,1,0.546136,0.364286,[19 15] ; [11  6],[20. 14.] ; [10.  7.],0
p2,1,0.555395,0.34774,[52 13] ; [33  6],[53.125 11.875] ; [31.875  7.125],0
s3,1,0.563455,0.333757,[30 36] ; [20 19],[31.42857143 34.57142857] ; [18.57142857 20.42857143],0
b5,1,0.573134,0.317467,[41 26] ; [26 13],[42.3490566 24.6509434] ; [24.6509434 14.3490566],0
n3,1,0.57649,0.311943,[9 7] ; [8 4],[9.71428571 6.28571429] ; [7.28571429 4.71428571],0
p1,1,0.59956,0.27566,[ 5 59] ; [ 2 37],[ 4.34951456 59.65048544] ; [ 2.65048544 36.34951456],0
p12,1,0.640708,0.217818,[ 5 62] ; [ 2 37],[ 4.4245283 62.5754717] ; [ 2.5754717 36.4245283],0
s2,1,0.662073,0.191015,[28 39] ; [18 21],[29.0754717 37.9245283] ; [16.9245283 22.0754717],0
d3,1,0.667017,0.185111,[49 18] ; [27 12],[48.03773585 18.96226415] ; [27.96226415 11.03773585],0
a5,1,0.680289,0.169801,[42 25] ; [26 13],[42.98113208 24.01886792] ; [25.01886792 13.98113208],0
r4,1,0.74122,0.109058,[55 12] ; [31  8],[54.35849057 12.64150943] ; [31.64150943  7.35849057],0
p3,1,0.758055,0.094886,[33 34] ; [18 21],[32.23584906 34.76415094] ; [18.76415094 20.23584906],0
