Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,99.078103,[ 11 152] ; [56 29],[ 44.03629032 118.96370968] ; [22.96370968 62.03629032],1
s6,1,0.0,29.507025,[ 48 117] ; [54 29],[67.86290323 97.13709677] ; [34.13709677 48.86290323],1
s7,1,0.000102,15.100259,[ 20 139] ; [27 53],[ 31.26778243 127.73221757] ; [15.73221757 64.26778243],1
r2,1,0.002145,9.42155,[136  28] ; [82  3],[143.58232932  20.41767068] ; [74.41767068 10.58232932],0
s4,1,0.004704,7.989812,[ 18 146] ; [21 64],[ 25.68674699 138.31325301] ; [13.31325301 71.68674699],0
s5,1,0.011568,6.37587,[ 23 140] ; [22 58],[ 30.18518519 132.81481481] ; [14.81481481 65.18518519],0
p10,1,0.018753,5.524424,[90 73] ; [60 25],[98.58870968 64.41129032] ; [51.41129032 33.58870968],0
p12,1,0.033306,4.529968,[  3 162] ; [ 6 78],[  5.96385542 159.03614458] ; [ 3.03614458 80.96385542],0
r3,1,0.044423,4.040415,[135  29] ; [78  7],[140.28915663  23.71084337] ; [72.71084337 12.28915663],0
p2,1,0.047641,3.922604,[98 68] ; [61 24],[105.15537849  60.84462151] ; [53.84462151 31.15537849],0
r1,1,0.081739,3.029977,[100  66] ; [60 24],[106.24  59.76] ; [53.76 30.24],0
a6,1,0.102273,2.669728,[113  53] ; [49 36],[107.13944223  58.86055777] ; [54.86055777 30.13944223],0
r4,1,0.112464,2.519254,[113  53] ; [66 19],[118.38247012  47.61752988] ; [60.61752988 24.38247012],0
u1,1,0.115514,2.477111,[ 13 153] ; [12 73],[ 16.53386454 149.46613546] ; [ 8.46613546 76.53386454],0
p9,1,0.144634,2.127951,[102  59] ; [61 23],[107.11428571  53.88571429] ; [55.88571429 28.11428571],0
a1,1,0.148212,2.090552,[ 11 155] ; [ 2 83],[  8.59760956 157.40239044] ; [ 4.40239044 80.59760956],0
v3,1,0.184751,1.758986,[ 36 125] ; [25 58],[ 40.25 120.75] ; [20.75 62.25],0
v1,1,0.190146,1.716487,[ 59 105] ; [37 46],[ 63.74089069 100.25910931] ; [32.25910931 50.74089069],0
d2,1,0.227353,1.457345,[ 60 103] ; [38 47],[64.41129032 98.58870968] ; [33.58870968 51.41129032],0
d1,1,0.241741,1.370413,[73 93] ; [44 41],[77.37848606 88.62151394] ; [39.62151394 45.37848606],0
p3,1,0.243562,1.359857,[ 35 131] ; [23 60],[ 38.66666667 127.33333333] ; [19.33333333 63.66666667],0
u2,1,0.248559,1.331388,[29 42] ; [16 14],[31.63366337 39.36633663] ; [13.36633663 16.63366337],0
n3,1,0.273751,1.197854,[34 26] ; [18  8],[36.27906977 23.72093023] ; [15.72093023 10.27906977],0
a3,1,0.275662,1.188354,[95 70] ; [55 30],[99. 66.] ; [51. 34.],0
u3,1,0.286633,1.135367,[32 39] ; [17 13],[34.44554455 36.55445545] ; [14.55445545 15.44554455],0
d3,1,0.29089,1.115499,[100  66] ; [57 28],[103.83266932  62.16733068] ; [53.16733068 31.83266932],0
v4,1,0.327644,0.958189,[134  32] ; [72 12],[136.784  29.216] ; [69.216 14.784],0
n4,1,0.331891,0.941506,[105  61] ; [59 26],[108.46215139  57.53784861] ; [55.53784861 29.46215139],0
a5,1,0.381422,0.766115,[104  62] ; [58 27],[107.13944223  58.86055777] ; [54.86055777 30.13944223],0
b5,1,0.392994,0.729658,[103  63] ; [48 37],[99.86454183 66.13545817] ; [51.13545817 33.86454183],0
p8,1,0.401876,0.702706,[ 37 128] ; [15 69],[ 34.45783133 130.54216867] ; [17.54216867 66.45783133],0
b4,1,0.435037,0.609338,[101  65] ; [56 29],[103.83266932  62.16733068] ; [53.16733068 31.83266932],0
b1,1,0.435037,0.609338,[ 65 101] ; [29 56],[ 62.16733068 103.83266932] ; [31.83266932 53.16733068],0
n2,1,0.455551,0.556804,[38 22] ; [20  8],[39.54545455 20.45454545] ; [18.45454545  9.54545455],0
p6,1,0.456033,0.555613,[ 13 152] ; [ 9 75],[ 14.57831325 150.42168675] ; [ 7.42168675 76.57831325],0
d4,1,0.456763,0.553816,[121  44] ; [66 19],[123.42  41.58] ; [63.58 21.42],0
a7,1,0.468689,0.525065,[109  56] ; [60 25],[111.54  53.46] ; [57.46 27.54],0
v2,1,0.50251,0.449632,[65 95] ; [37 45],[67.43801653 92.56198347] ; [34.56198347 47.43801653],0
n1,1,0.586123,0.29644,[20 40] ; [11 17],[21.13636364 38.86363636] ; [ 9.86363636 18.13636364],0
a8,1,0.702008,0.146391,[ 13 144] ; [ 8 74],[ 13.79497908 143.20502092] ; [ 7.20502092 74.79497908],0
d5,1,0.707226,0.141063,[119  47] ; [59 26],[117.72111554  48.27888446] ; [60.27888446 24.72111554],0
