Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,31.439697,[151 137] ; [27 94],[125.3398533 162.6601467] ; [52.6601467 68.3398533],1
d1,1,0.0,31.177689,[178 111] ; [38 83],[152.25365854 136.74634146] ; [63.74634146 57.25365854],1
a3,1,0.0,29.907692,[217  72] ; [56 63],[193.375  95.625] ; [79.625 39.375],1
a4,1,0.0,28.052387,[141 146] ; [25 95],[117.05651106 169.94348894] ; [48.94348894 71.05651106],1
d5,1,3e-06,21.959005,[246  43] ; [78 43],[228.3804878  60.6195122] ; [95.6195122 25.3804878],1
r1,1,5e-06,20.724432,[255  33] ; [84 36],[239.29411765  48.70588235] ; [99.70588235 20.29411765],1
u1,1,4.5e-05,16.646348,[ 50 239] ; [  3 118],[ 37.35853659 251.64146341] ; [ 15.64146341 105.35853659],1
d4,1,6.5e-05,15.960512,[240  49] ; [78 42],[224.6992665  64.3007335] ; [93.3007335 26.6992665],1
n4,1,0.000172,14.117027,[229  59] ; [74 46],[213.88235294  74.11764706] ; [89.11764706 30.88235294],1
a6,1,0.000521,12.039151,[221  68] ; [72 49],[206.52926829  82.47073171] ; [86.47073171 34.52926829],1
p10,1,0.001201,10.488218,[227  57] ; [77 42],[214.23325062  69.76674938] ; [89.76674938 29.23325062],0
d3,1,0.001431,10.165279,[207  82] ; [67 54],[193.13658537  95.86341463] ; [80.86341463 40.13658537],0
n5,1,0.004584,8.036523,[212  75] ; [71 48],[200.05172414  86.94827586] ; [82.94827586 36.05172414],0
p8,1,0.008744,6.874329,[159 121] ; [51 69],[147. 133.] ; [63. 57.],0
p2,1,0.014261,6.005559,[243  44] ; [90 31],[234.24264706  52.75735294] ; [98.75735294 22.24264706],0
s3,1,0.020036,5.408723,[ 60 225] ; [38 81],[ 69.13366337 215.86633663] ; [28.86633663 90.13366337],0
v4,1,0.029633,4.730435,[280   8] ; [111   9],[276.  12.] ; [115.   5.],0
p4,1,0.032765,4.558039,[163 123] ; [54 65],[153.23950617 132.76049383] ; [63.76049383 55.23950617],0
s8,1,0.033811,4.504241,[ 83 202] ; [23 98],[ 74.408867 210.591133] ; [31.591133 89.408867],0
p9,1,0.043423,4.078844,[235  49] ; [88 31],[227.62282878  56.37717122] ; [95.37717122 23.62282878],0
v2,1,0.046681,3.956859,[161 119] ; [53 61],[152.08121827 127.91878173] ; [61.91878173 52.08121827],0
p7,1,0.046908,3.948685,[187  98] ; [65 53],[178.2133995 106.7866005] ; [73.7866005 44.2133995],0
b2,1,0.071944,3.238102,[ 71 108] ; [17 46],[ 65.09090909 113.90909091] ; [22.90909091 40.09090909],0
b3,1,0.071944,3.238102,[ 71 108] ; [17 46],[ 65.09090909 113.90909091] ; [22.90909091 40.09090909],0
v1,1,0.081602,3.032707,[145 139] ; [49 69],[137.05472637 146.94527363] ; [56.94527363 61.05472637],0
p3,1,0.084263,2.980696,[144 145] ; [49 72],[136.04146341 152.95853659] ; [56.95853659 64.04146341],0
b1,1,0.088996,2.892439,[109 180] ; [35 86],[101.50243902 187.49756098] ; [42.49756098 78.50243902],0
r3,1,0.107105,2.596422,[285   3] ; [117   4],[283.07090465   4.92909535] ; [118.92909535   2.07090465],0
s5,1,0.107735,2.587134,[ 61 220] ; [17 99],[ 55.20906801 225.79093199] ; [22.79093199 93.20906801],0
s7,1,0.145674,2.116973,[ 78 194] ; [25 91],[ 72.20618557 199.79381443] ; [30.79381443 85.20618557],0
p1,1,0.18855,1.728911,[ 25 261] ; [  6 115],[ 21.78378378 264.21621622] ; [  9.21621622 111.78378378],0
p5,1,0.188624,1.728335,[ 31 256] ; [  8 113],[ 27.43382353 259.56617647] ; [ 11.56617647 109.43382353],0
s6,1,0.240705,1.376463,[140 142] ; [51 67],[134.655 147.345] ; [56.345 61.655],0
n6,1,0.247696,1.336249,[240  48] ; [95 26],[235.89242054  52.10757946] ; [99.10757946 21.89242054],0
a1,1,0.322063,0.980552,[ 10 279] ; [  2 119],[  8.45853659 280.54146341] ; [  3.54146341 117.45853659],0
a7,1,0.365304,0.819577,[211  78] ; [83 38],[207.23414634  81.76585366] ; [86.76585366 34.23414634],0
r2,1,0.375214,0.786323,[277   9] ; [115   6],[275.45945946  10.54054054] ; [116.54054054   4.45945946],0
s1,1,0.4423,0.590309,[  4 280] ; [  3 117],[  4.92079208 279.07920792] ; [  2.07920792 117.92079208],0
p11,1,0.448473,0.574509,[234  55] ; [94 27],[231.2  57.8] ; [96.8 24.2],0
p12,1,0.477348,0.504917,[ 14 270] ; [  4 116],[ 12.65346535 271.34653465] ; [  5.34653465 114.65346535],0
v3,1,0.517797,0.418279,[103 173] ; [40 78],[100.17258883 175.82741117] ; [42.82741117 75.17258883],0
n2,1,0.526781,0.400597,[49 17] ; [19  9],[47.74468085 18.25531915] ; [20.25531915  7.74468085],0
b5,1,0.533726,0.387292,[172 117] ; [76 45],[174.8097561 114.1902439] ; [73.1902439 47.8097561],0
a8,1,0.541839,0.372142,[ 30 225] ; [16 98],[ 31.78861789 223.21138211] ; [14.21138211 99.78861789],0
n1,1,0.559813,0.340028,[20 43] ; [11 18],[21.22826087 41.77173913] ; [ 9.77173913 19.22826087],0
s4,1,0.566084,0.329279,[ 29 256] ; [ 10 110],[ 27.44444444 257.55555556] ; [ 11.55555556 108.44444444],0
u3,1,0.62643,0.236933,[38 34] ; [37 28],[39.41605839 32.58394161] ; [35.58394161 29.41605839],0
n3,1,0.711632,0.136652,[47 15] ; [23  6],[47.69230769 14.30769231] ; [22.30769231  6.69230769],0
u2,1,0.759381,0.093815,[39 32] ; [34 31],[38.11029412 32.88970588] ; [34.88970588 30.11029412],0
p6,1,0.776979,0.080235,[ 85 199] ; [37 81],[ 86.18905473 197.81094527] ; [35.81094527 82.18905473],0
b4,1,0.785722,0.073913,[169 120] ; [69 52],[167.76097561 121.23902439] ; [70.23902439 50.76097561],0
u4,1,0.842393,0.039535,[  3 286] ; [  1 120],[  2.8195122 286.1804878] ; [  1.1804878 119.8195122],0
