Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,52.169513,[27  5] ; [16 85],[10.34586466 21.65413534] ; [32.65413534 68.34586466],1
s6,1,7e-06,20.30141,[28  7] ; [40 70],[16.4137931 18.5862069] ; [51.5862069 58.4137931],1
s2,1,1.1e-05,19.3761,[24 11] ; [30 80],[13.03448276 21.96551724] ; [40.96551724 69.03448276],1
n6,1,4e-05,16.891749,[32  3] ; [58 52],[21.72413793 13.27586207] ; [68.27586207 41.72413793],1
r4,1,0.000399,12.538137,[32  3] ; [65 45],[23.4137931 11.5862069] ; [73.5862069 36.4137931],1
r1,1,0.000539,11.974692,[31  4] ; [62 48],[22.44827586 12.55172414] ; [70.55172414 39.44827586],1
p10,1,0.001042,10.750723,[24 11] ; [39 67],[15.63829787 19.36170213] ; [47.36170213 58.63829787],0
p9,1,0.002084,9.474161,[26  9] ; [46 58],[18.1294964 16.8705036] ; [53.8705036 50.1294964],0
s5,1,0.002351,9.253176,[14 20] ; [17 88],[ 7.58273381 26.41726619] ; [23.41726619 81.58273381],0
v4,1,0.004373,8.122028,[34  1] ; [82 27],[28.19444444  6.80555556] ; [87.80555556 21.19444444],0
s3,1,0.005608,7.672063,[23 12] ; [42 66],[15.90909091 19.09090909] ; [49.09090909 58.90909091],0
p2,1,0.009706,6.688045,[25 10] ; [51 59],[18.34482759 16.65517241] ; [57.65517241 52.34482759],0
u1,1,0.011134,6.443815,[ 9 26] ; [ 10 100],[ 4.5862069 30.4137931] ; [14.4137931 95.5862069],0
p4,1,0.022466,5.209341,[19 16] ; [35 72],[13.30985915 21.69014085] ; [40.69014085 66.30985915],0
p6,1,0.035031,4.443667,[13 22] ; [21 86],[ 8.38028169 26.61971831] ; [25.61971831 81.38028169],0
u3,1,0.047512,3.927152,[6 2] ; [16 27],[3.45098039 4.54901961] ; [18.54901961 24.45098039],0
r2,1,0.058827,3.570151,[32  2] ; [86 21],[28.45390071  5.54609929] ; [89.54609929 17.45390071],0
d1,1,0.059087,3.562833,[22 13] ; [49 61],[17.13793103 17.86206897] ; [53.86206897 56.13793103],0
a3,1,0.060607,3.520706,[27  8] ; [65 44],[22.36111111 12.63888889] ; [69.63888889 39.36111111],0
r3,1,0.075823,3.152232,[30  5] ; [77 32],[26.00694444  8.99305556] ; [80.99305556 28.00694444],0
p1,1,0.085681,2.953708,[ 5 30] ; [  6 104],[ 2.65517241 32.34482759] ; [  8.34482759 101.65517241],0
n4,1,0.113067,2.510823,[25 10] ; [62 48],[21. 14.] ; [66. 44.],0
p5,1,0.137359,2.207296,[ 3 32] ; [  3 105],[ 1.46853147 33.53146853] ; [  4.53146853 103.46853147],0
d5,1,0.14612,2.112299,[29  6] ; [76 32],[25.6993007  9.3006993] ; [79.3006993 28.6993007],0
v2,1,0.155854,2.014002,[15 20] ; [31 73],[11.58273381 23.41726619] ; [34.41726619 69.58273381],0
d2,1,0.158792,1.985697,[21 14] ; [50 58],[17.37762238 17.62237762] ; [53.62237762 54.37762238],0
a8,1,0.20257,1.623748,[ 1 30] ; [11 92],[ 2.7761194 28.2238806] ; [ 9.2238806 93.7761194],0
n5,1,0.209284,1.576372,[23 12] ; [59 51],[19.79310345 15.20689655] ; [62.20689655 47.79310345],0
a2,1,0.215808,1.532027,[ 9 26] ; [18 92],[ 6.51724138 28.48275862] ; [20.48275862 89.51724138],0
n1,1,0.261917,1.258595,[9 9] ; [16 30],[ 7.03125 10.96875] ; [17.96875 28.03125],0
p3,1,0.26548,1.239955,[13 22] ; [30 80],[10.37931034 24.62068966] ; [32.62068966 77.37931034],0
b5,1,0.275811,1.187618,[18 17] ; [68 42],[20.75862069 14.24137931] ; [65.24137931 44.75862069],0
a1,1,0.278906,1.172415,[ 1 34] ; [  9 101],[ 2.4137931 32.5862069] ; [  7.5862069 102.4137931],0
s1,1,0.278906,1.172415,[ 1 34] ; [  9 101],[ 2.4137931 32.5862069] ; [  7.5862069 102.4137931],0
s4,1,0.286872,1.134245,[10 25] ; [22 88],[ 7.72413793 27.27586207] ; [24.27586207 85.72413793],0
a7,1,0.330427,0.947225,[25 10] ; [68 41],[22.60416667 12.39583333] ; [70.39583333 38.60416667],0
v3,1,0.339691,0.911599,[11 24] ; [24 79],[ 8.87681159 26.12318841] ; [26.12318841 76.87681159],0
a5,1,0.428198,0.627706,[23 12] ; [64 46],[21. 14.] ; [66. 44.],0
n2,1,0.443346,0.587607,[12  6] ; [27 21],[10.63636364  7.36363636] ; [28.36363636 19.63636364],0
n3,1,0.460863,0.543798,[11  6] ; [25 21],[9.71428571 7.28571429] ; [26.28571429 19.71428571],0
a4,1,0.514035,0.425844,[15 20] ; [40 69],[13.36805556 21.63194444] ; [41.63194444 67.36805556],0
a6,1,0.532657,0.38932,[22 13] ; [62 47],[20.41666667 14.58333333] ; [63.58333333 45.41666667],0
u2,1,0.632117,0.229201,[4 4] ; [18 26],[3.38461538 4.61538462] ; [18.61538462 25.38461538],0
d4,1,0.732039,0.117248,[26  9] ; [77 31],[25.20979021  9.79020979] ; [77.79020979 30.20979021],0
d3,1,0.780264,0.077827,[20 15] ; [64 43],[20.70422535 14.29577465] ; [63.29577465 43.70422535],0
p8,1,0.780418,0.077715,[10 25] ; [28 79],[ 9.36619718 25.63380282] ; [28.63380282 78.36619718],0
b4,1,0.787834,0.072428,[20 15] ; [60 50],[19.31034483 15.68965517] ; [60.68965517 49.31034483],0
b3,1,0.818721,0.052528,[ 6 13] ; [21 40],[ 6.4125 12.5875] ; [20.5875 40.4125],0
b2,1,0.818721,0.052528,[ 6 13] ; [21 40],[ 6.4125 12.5875] ; [20.5875 40.4125],0
p7,1,0.938175,0.006016,[14 21] ; [44 64],[14.1958042 20.8041958] ; [43.8041958 64.1958042],0
b1,1,0.946491,0.004504,[19 16] ; [59 51],[18.82758621 16.17241379] ; [59.17241379 50.82758621],0
