Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.000484,12.174545,[48 12] ; [32 32],[38.70967742 21.29032258] ; [41.29032258 22.70967742],1
r3,1,0.001159,10.554971,[53  6] ; [41 22],[45.45901639 13.54098361] ; [48.54098361 14.45901639],0
p9,1,0.013318,6.126347,[22 36] ; [11 51],[15.95 42.05] ; [17.05 44.95],0
b1,1,0.020265,5.388961,[25 35] ; [40 24],[31.4516129 28.5483871] ; [33.5483871 30.4516129],0
p2,1,0.030074,4.70503,[37 23] ; [27 37],[30.96774194 29.03225806] ; [33.03225806 30.96774194],0
n6,1,0.030491,4.681388,[43 16] ; [34 29],[37.23770492 21.76229508] ; [39.76229508 23.23770492],0
r1,1,0.037673,4.319725,[42 18] ; [32 30],[36.39344262 23.60655738] ; [37.60655738 24.39344262],0
v4,1,0.045059,4.016437,[51  9] ; [44 19],[46.34146341 13.65853659] ; [48.65853659 14.34146341],0
a1,1,0.06101,3.509708,[ 2 58] ; [ 8 56],[ 4.83870968 55.16129032] ; [ 5.16129032 58.83870968],0
a2,1,0.066515,3.366997,[ 8 52] ; [17 47],[12.09677419 47.90322581] ; [12.90322581 51.09677419],0
p6,1,0.071505,3.248133,[15 43] ; [ 8 54],[11.11666667 46.88333333] ; [11.88333333 50.11666667],0
n3,1,0.081776,3.029243,[17  6] ; [14 14],[13.98039216  9.01960784] ; [17.01960784 10.98039216],0
p7,1,0.083965,2.986437,[24 36] ; [16 47],[19.51219512 40.48780488] ; [20.48780488 42.51219512],0
n5,1,0.086173,2.944445,[25 35] ; [36 27],[29.75609756 30.24390244] ; [31.24390244 31.75609756],0
u2,1,0.087217,2.925,[13 13] ; [ 7 19],[10. 16.] ; [10. 16.],0
v2,1,0.095053,2.786646,[27 31] ; [20 43],[22.52892562 35.47107438] ; [24.47107438 38.52892562],0
n2,1,0.098907,2.723083,[16  6] ; [15 15],[13.11538462  8.88461538] ; [17.88461538 12.11538462],0
u3,1,0.100348,2.7,[15 12] ; [ 9 18],[12. 15.] ; [12. 15.],0
r2,1,0.119761,2.420441,[52  7] ; [48 14],[48.76033058 10.23966942] ; [51.23966942 10.76033058],0
d5,1,0.161141,1.963487,[37 23] ; [47 17],[40.64516129 19.35483871] ; [43.35483871 20.64516129],0
p8,1,0.188987,1.725498,[17 42] ; [12 52],[13.91056911 45.08943089] ; [15.08943089 48.91056911],0
p1,1,0.200753,1.636891,[ 5 54] ; [ 2 62],[ 3.35772358 55.64227642] ; [ 3.64227642 60.35772358],0
s5,1,0.203778,1.615092,[ 9 49] ; [ 5 57],[ 6.76666667 51.23333333] ; [ 7.23333333 54.76666667],0
s4,1,0.225277,1.470433,[ 3 56] ; [ 7 56],[ 4.83606557 54.16393443] ; [ 5.16393443 57.83606557],0
s8,1,0.237875,1.393143,[10 49] ; [ 6 56],[ 7.80165289 51.19834711] ; [ 8.19834711 53.80165289],0
b4,1,0.256775,1.286063,[37 23] ; [33 31],[33.87096774 26.12903226] ; [36.12903226 27.87096774],0
a8,1,0.28106,1.161955,[ 7 47] ; [ 4 54],[ 5.30357143 48.69642857] ; [ 5.69642857 52.30357143],0
s7,1,0.298185,1.082295,[10 48] ; [ 6 51],[ 8.06956522 49.93043478] ; [ 7.93043478 49.06956522],0
u1,1,0.31592,1.005763,[ 8 52] ; [ 5 59],[ 6.29032258 53.70967742] ; [ 6.70967742 57.29032258],0
d4,1,0.384227,0.757132,[43 16] ; [42 22],[40.77235772 18.22764228] ; [44.22764228 19.77235772],0
a5,1,0.387897,0.745525,[31 29] ; [38 26],[33.38709677 26.61290323] ; [35.61290323 28.38709677],0
a6,1,0.421657,0.645694,[38 22] ; [36 28],[35.80645161 24.19354839] ; [38.19354839 25.80645161],0
b2,1,0.46864,0.525181,[11 29] ; [15 28],[12.53012048 27.46987952] ; [13.46987952 29.53012048],0
b3,1,0.46864,0.525181,[11 29] ; [15 28],[12.53012048 27.46987952] ; [13.46987952 29.53012048],0
v1,1,0.484859,0.487916,[21 38] ; [19 45],[19.18699187 39.81300813] ; [20.81300813 43.18699187],0
s6,1,0.508514,0.437124,[14 45] ; [18 44],[15.60330579 43.39669421] ; [16.39669421 45.60330579],0
p3,1,0.542267,0.371354,[14 46] ; [18 46],[15.48387097 44.51612903] ; [16.51612903 47.48387097],0
n1,1,0.57253,0.318468,[ 7 16] ; [11 18],[ 7.96153846 15.03846154] ; [10.03846154 18.96153846],0
d1,1,0.608805,0.261918,[29 31] ; [28 36],[27.58064516 32.41935484] ; [29.41935484 34.58064516],0
s2,1,0.62507,0.238806,[ 5 54] ; [ 7 56],[ 5.80327869 53.19672131] ; [ 6.19672131 56.80327869],0
p4,1,0.666651,0.185544,[19 41] ; [18 46],[17.90322581 42.09677419] ; [19.09677419 44.90322581],0
