Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,66.942523,[232  11] ; [51 34],[209.66158537  33.33841463] ; [73.33841463 11.66158537],1
r2,1,0.0,26.14618,[231  10] ; [65 19],[219.49538462  21.50461538] ; [76.50461538  7.49538462],1
v2,1,1.8e-05,18.378054,[114 118] ; [18 64],[ 97.52866242 134.47133758] ; [34.47133758 47.52866242],1
a5,1,3.9e-05,16.903528,[176  66] ; [41 44],[160.59327217  81.40672783] ; [56.40672783 28.59327217],1
d1,1,0.000191,13.918275,[140 103] ; [29 56],[125.20426829 117.79573171] ; [43.79573171 41.20426829],1
d3,1,0.000464,12.253824,[173  69] ; [43 42],[159.85321101  82.14678899] ; [56.14678899 28.85321101],1
r3,1,0.000692,11.51061,[234   6] ; [75 10],[228.18461538  11.81538462] ; [80.81538462  4.18461538],1
v4,1,0.000991,10.84428,[230  11] ; [71 13],[223.20307692  17.79692308] ; [77.79692308  6.20307692],1
n4,1,0.001562,10.003645,[188  54] ; [51 34],[176.87461774  65.12538226] ; [62.12538226 22.87461774],0
d4,1,0.00187,9.672675,[198  43] ; [56 29],[187.77300613  53.22699387] ; [66.22699387 18.77300613],0
u1,1,0.001891,9.652417,[ 41 202] ; [ 3 82],[ 32.59756098 210.40243902] ; [11.40243902 73.59756098],0
s3,1,0.003916,8.322316,[137 101] ; [33 51],[125.65217391 112.34782609] ; [44.34782609 39.65217391],0
a7,1,0.005195,7.810131,[178  63] ; [49 36],[167.81288344  73.18711656] ; [59.18711656 25.81288344],0
d5,1,0.005942,7.567679,[191  52] ; [54 31],[181.50914634  61.49085366] ; [63.49085366 21.50914634],0
s6,1,0.007913,7.052984,[152  83] ; [41 44],[141.734375  93.265625] ; [51.265625 33.734375],0
a2,1,0.00942,6.741476,[ 54 189] ; [ 8 77],[ 45.93292683 197.06707317] ; [16.06707317 68.93292683],0
a3,1,0.011679,6.35892,[165  77] ; [45 40],[155.41284404  86.58715596] ; [54.58715596 30.41284404],0
p7,1,0.012974,6.172682,[154  83] ; [40 41],[144.58490566  92.41509434] ; [49.41509434 31.58490566],0
a6,1,0.015205,5.892549,[174  68] ; [49 36],[165.03363914  76.96636086] ; [57.96636086 27.03363914],0
v3,1,0.020137,5.399968,[ 71 166] ; [14 69],[ 62.953125 174.046875] ; [22.046875 60.953125],0
p3,1,0.021836,5.258802,[111 130] ; [27 58],[102.01840491 138.98159509] ; [35.98159509 49.01840491],0
s7,1,0.05285,3.748644,[108 123] ; [29 55],[100.46666667 130.53333333] ; [36.53333333 47.46666667],0
u3,1,0.067178,3.350672,[44 34] ; [15 24],[39.33333333 38.66666667] ; [19.66666667 19.33333333],0
a1,1,0.089235,2.888127,[  7 236] ; [ 6 79],[  9.63109756 233.36890244] ; [ 3.36890244 81.63109756],0
a4,1,0.091966,2.839625,[102 140] ; [27 58],[ 95.46788991 146.53211009] ; [33.53211009 51.46788991],0
p1,1,0.094608,2.794171,[ 15 225] ; [10 74],[ 18.51851852 221.48148148] ; [ 6.48148148 77.51851852],0
s5,1,0.095871,2.772916,[ 72 163] ; [17 64],[ 66.18670886 168.81329114] ; [22.81329114 58.18670886],0
p4,1,0.117261,2.453533,[131 109] ; [38 47],[124.8 115.2] ; [44.2 40.8],0
s2,1,0.118272,2.440055,[111 129] ; [31 54],[104.86153846 135.13846154] ; [37.13846154 47.86153846],0
d2,1,0.120223,2.414417,[110 132] ; [30 54],[103.92638037 138.07361963] ; [36.07361963 47.92638037],0
b1,1,0.204749,1.608171,[ 90 153] ; [25 60],[ 85.19817073 157.80182927] ; [29.80182927 55.19817073],0
n6,1,0.212939,1.551334,[207  35] ; [67 17],[203.39877301  38.60122699] ; [70.60122699 13.39877301],0
n2,1,0.229747,1.442424,[34 17] ; [26  7],[36.42857143 14.57142857] ; [23.57142857  9.42857143],0
p2,1,0.249465,1.326296,[203  39] ; [65 18],[199.55692308  42.44307692] ; [68.44307692 14.55692308],0
p12,1,0.32121,0.984013,[ 19 221] ; [ 4 81],[ 16.98461538 223.01538462] ; [ 6.01538462 78.98461538],0
b5,1,0.323687,0.973991,[125 118] ; [49 36],[128.90853659 114.09146341] ; [45.09146341 39.90853659],0
s8,1,0.356484,0.850241,[ 90 151] ; [27 58],[ 86.49386503 154.50613497] ; [30.50613497 54.49386503],0
p10,1,0.357544,0.846503,[197  44] ; [64 19],[194.13888889  46.86111111] ; [66.86111111 16.13888889],0
s4,1,0.367595,0.811778,[ 40 198] ; [18 67],[ 42.73684211 195.26315789] ; [15.26315789 69.73684211],0
n5,1,0.370676,0.801397,[169  70] ; [55 29],[165.74613003  73.25386997] ; [58.25386997 25.74613003],0
n1,1,0.410883,0.676244,[14 38] ; [11 20],[15.6626506 36.3373494] ; [ 9.3373494 21.6626506],0
u4,1,0.435536,0.608016,[  1 242] ; [ 1 84],[  1.48170732 241.51829268] ; [ 0.51829268 84.48170732],0
b4,1,0.484722,0.488222,[141 102] ; [53 32],[143.72560976  99.27439024] ; [50.27439024 34.72560976],0
n3,1,0.518978,0.415924,[37 14] ; [26  7],[38.25 12.75] ; [24.75  8.25],0
p8,1,0.588951,0.291986,[122 117] ; [40 44],[119.86996904 119.13003096] ; [42.13003096 41.86996904],0
u2,1,0.674575,0.176297,[43 33] ; [21 19],[41.93103448 34.06896552] ; [22.06896552 17.93103448],0
p6,1,0.679231,0.170993,[ 70 172] ; [26 57],[ 71.48307692 170.51692308] ; [24.51692308 58.48307692],0
a8,1,0.698425,0.150116,[ 28 194] ; [ 9 73],[ 27.01973684 194.98026316] ; [ 9.98026316 72.01973684],0
p5,1,0.83356,0.044158,[ 22 220] ; [ 7 77],[ 21.52760736 220.47239264] ; [ 7.47239264 76.52760736],0
b2,1,0.916096,0.011099,[40 95] ; [15 37],[39.70588235 95.29411765] ; [15.29411765 36.70588235],0
b3,1,0.916096,0.011099,[40 95] ; [15 37],[39.70588235 95.29411765] ; [15.29411765 36.70588235],0
s1,1,0.922383,0.009493,[  8 231] ; [ 3 81],[  8.13931889 230.86068111] ; [ 2.86068111 81.13931889],0
p9,1,0.930963,0.007505,[195  43] ; [70 15],[195.26315789  42.73684211] ; [69.73684211 15.26315789],0
