Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,40.349444,[89 57] ; [20 80],[64.69105691 81.30894309] ; [44.30894309 55.69105691],1
p6,1,0.0,34.649058,[68 74] ; [12 89],[46.74897119 95.25102881] ; [33.25102881 67.74897119],1
p11,1,0.000209,13.751991,[117  29] ; [59 42],[104.03238866  41.96761134] ; [71.96761134 29.03238866],1
p3,1,0.000543,11.960421,[71 75] ; [27 74],[57.92712551 88.07287449] ; [40.07287449 60.92712551],1
n4,1,0.002055,9.499918,[102  44] ; [51 50],[90.43724696 55.56275304] ; [62.56275304 38.43724696],0
p4,1,0.003555,8.498223,[81 65] ; [37 64],[69.74898785 76.25101215] ; [48.25101215 52.74898785],0
n5,1,0.004243,8.176703,[104  42] ; [54 47],[93.39271255 52.60728745] ; [64.60728745 36.39271255],0
p2,1,0.005544,7.692857,[124  22] ; [71 30],[115.26315789  30.73684211] ; [79.73684211 21.26315789],0
b5,1,0.007389,7.175812,[81 65] ; [73 28],[91.02834008 54.97165992] ; [62.97165992 38.02834008],0
s7,1,0.012236,6.276284,[59 79] ; [26 71],[49.91489362 88.08510638] ; [35.08510638 61.91489362],0
s3,1,0.021055,5.322243,[84 61] ; [42 56],[75.18518519 69.81481481] ; [50.81481481 47.18518519],0
s2,1,0.026594,4.917007,[71 75] ; [34 65],[62.57142857 83.42857143] ; [42.42857143 56.57142857],0
p5,1,0.035978,4.398153,[ 19 126] ; [ 5 95],[ 14.20408163 130.79591837] ; [ 9.79591837 90.20408163],0
r2,1,0.068253,3.324551,[134  11] ; [86 15],[129.67479675  15.32520325] ; [90.32520325 10.67479675],0
r3,1,0.068758,3.312423,[138   7] ; [89 11],[134.34693878  10.65306122] ; [92.65306122  7.34693878],0
b4,1,0.069244,3.30084,[80 66] ; [67 34],[86.89068826 59.10931174] ; [60.10931174 40.89068826],0
v2,1,0.071885,3.239444,[69 72] ; [34 58],[62.3304721 78.6695279] ; [40.6695279 51.3304721],0
v1,1,0.074825,3.173878,[68 72] ; [37 63],[61.25 78.75] ; [43.75 56.25],0
s6,1,0.088676,2.898238,[90 53] ; [52 48],[83.56378601 59.43621399] ; [58.43621399 41.56378601],0
u3,1,0.110082,2.553045,[38 39] ; [39 23],[42.65467626 34.34532374] ; [34.34532374 27.65467626],0
p10,1,0.112762,2.515076,[107  38] ; [63 35],[101.44032922  43.55967078] ; [68.55967078 29.44032922],0
r4,1,0.131656,2.272865,[125  21] ; [79 22],[120.58299595  25.41700405] ; [83.41700405 17.58299595],0
n2,1,0.168441,1.896768,[28  8] ; [22 13],[25.35211268 10.64788732] ; [24.64788732 10.35211268],0
b3,1,0.17393,1.848739,[20 70] ; [14 28],[23.18181818 66.81818182] ; [10.81818182 31.18181818],0
b2,1,0.17393,1.848739,[20 70] ; [14 28],[23.18181818 66.81818182] ; [10.81818182 31.18181818],0
s1,1,0.197353,1.661853,[  4 142] ; [ 6 93],[  5.95918367 140.04081633] ; [ 4.04081633 94.95918367],0
a3,1,0.203034,1.620416,[68 76] ; [39 61],[63.14754098 80.85245902] ; [43.85245902 56.14754098],0
a8,1,0.234039,1.416143,[ 19 118] ; [ 8 84],[ 16.15283843 120.84716157] ; [10.84716157 81.15283843],0
v3,1,0.275897,1.187189,[50 94] ; [26 67],[46.17721519 97.82278481] ; [29.82278481 63.17721519],0
d1,1,0.387257,0.747536,[ 43 103] ; [35 66],[46.10526316 99.89473684] ; [31.89473684 69.10526316],0
a6,1,0.393634,0.727687,[70 76] ; [54 47],[73.29554656 72.70445344] ; [50.70445344 50.29554656],0
s4,1,0.433605,0.613148,[ 30 114] ; [17 84],[ 27.6244898 116.3755102] ; [19.3755102 81.6244898],0
a1,1,0.501222,0.452348,[  5 141] ; [ 2 99],[  4.13765182 141.86234818] ; [ 2.86234818 98.13765182],0
s5,1,0.51628,0.421319,[ 37 105] ; [21 73],[ 34.89830508 107.10169492] ; [23.10169492 70.89830508],0
p9,1,0.590322,0.289842,[112  33] ; [72 25],[110.24793388  34.75206612] ; [73.75206612 23.24793388],0
n6,1,0.60035,0.274469,[116  29] ; [78 23],[114.3495935  30.6504065] ; [79.6504065 21.3495935],0
n1,1,0.623627,0.240803,[12 24] ; [14 22],[13. 23.] ; [13. 23.],0
s8,1,0.635757,0.224335,[49 97] ; [31 70],[47.28744939 98.71255061] ; [32.71255061 68.28744939],0
p1,1,0.639109,0.219909,[ 14 131] ; [ 8 93],[ 12.96747967 132.03252033] ; [ 9.03252033 91.96747967],0
a7,1,0.657964,0.196007,[94 50] ; [68 32],[95.60655738 48.39344262] ; [66.39344262 33.60655738],0
d4,1,0.681799,0.168107,[100  46] ; [66 34],[98.5203252 47.4796748] ; [67.4796748 32.5203252],0
a4,1,0.705981,0.142324,[ 25 121] ; [19 81],[ 26.11382114 119.88617886] ; [17.88617886 82.11382114],0
b1,1,0.711697,0.136588,[53 93] ; [39 62],[54.3805668 91.6194332] ; [37.6194332 63.3805668],0
d2,1,0.717453,0.130946,[ 32 114] ; [20 80],[ 30.86178862 115.13821138] ; [21.13821138 78.86178862],0
p12,1,0.767112,0.087708,[  7 139] ; [ 4 96],[  6.52845528 139.47154472] ; [ 4.47154472 95.52845528],0
r1,1,0.800315,0.063978,[97 48] ; [66 35],[96.07723577 48.92276423] ; [66.92276423 34.07723577],0
