Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,2e-05,18.195229,[25  3] ; [38 50],[15.20689655 12.79310345] ; [47.79310345 40.20689655],1
s2,1,0.00029,13.130777,[19  9] ; [26 62],[10.86206897 17.13793103] ; [34.13793103 53.86206897],1
p12,1,0.000494,12.139129,[ 6 22] ; [ 2 86],[ 1.93103448 26.06896552] ; [ 6.06896552 81.93103448],1
s8,1,0.000717,11.445494,[15 12] ; [19 69],[ 7.9826087 19.0173913] ; [26.0173913 61.9826087],1
p6,1,0.001824,9.718614,[11 17] ; [11 76],[ 5.35652174 22.64347826] ; [16.64347826 70.35652174],0
s4,1,0.004213,8.189655,[ 9 18] ; [ 9 78],[ 4.26315789 22.73684211] ; [13.73684211 73.26315789],0
s7,1,0.005761,7.623529,[16 11] ; [24 57],[10. 17.] ; [30. 51.],0
p5,1,0.006415,7.429811,[ 6 22] ; [ 4 82],[ 2.45614035 25.54385965] ; [ 7.54385965 78.45614035],0
p10,1,0.010772,6.502489,[22  5] ; [47 40],[16.34210526 10.65789474] ; [52.65789474 34.34210526],0
p4,1,0.01951,5.455249,[12 14] ; [20 68],[ 7.29824561 18.70175439] ; [24.70175439 63.29824561],0
n6,1,0.024774,5.039634,[24  3] ; [58 29],[19.42105263  7.57894737] ; [62.57894737 24.42105263],0
a5,1,0.027847,4.837518,[24  4] ; [56 32],[19.31034483  8.68965517] ; [60.68965517 27.31034483],0
v1,1,0.028256,4.812379,[15 13] ; [26 59],[10.15929204 17.84070796] ; [30.84070796 54.15929204],0
p9,1,0.052125,3.77176,[21  6] ; [49 37],[16.72566372 10.27433628] ; [53.27433628 32.72566372],0
r4,1,0.056678,3.632031,[25  3] ; [63 25],[21.24137931  6.75862069] ; [66.75862069 21.24137931],0
s3,1,0.064903,3.407443,[16 11] ; [34 53],[11.84210526 15.15789474] ; [38.15789474 48.84210526],0
p1,1,0.082467,3.015596,[ 5 23] ; [ 6 82],[ 2.65517241 25.34482759] ; [ 8.34482759 79.65517241],0
u2,1,0.094594,2.794402,[2 5] ; [19 11],[3.97297297 3.02702703] ; [17.02702703 12.97297297],0
