Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,69.448102,[122  52] ; [ 28 101],[86.13861386 87.86138614] ; [63.86138614 65.13861386],1
s2,1,0.0,29.414782,[151  24] ; [76 53],[130.67434211  44.32565789] ; [96.32565789 32.67434211],1
s6,1,2e-06,22.906068,[154  18] ; [86 42],[137.6  34.4] ; [102.4  25.6],1
a3,1,3e-06,22.081896,[142  33] ; [72 56],[123.59735974  51.40264026] ; [90.40264026 37.59735974],1
n4,1,9.3e-05,15.27905,[142  31] ; [80 49],[127.17218543  45.82781457] ; [94.82781457 34.17218543],1
r1,1,0.000367,12.693302,[150  24] ; [88 39],[137.58139535  36.41860465] ; [100.41860465  26.58139535],1
a5,1,0.000421,12.435776,[136  39] ; [76 53],[122.03947368  52.96052632] ; [89.96052632 39.03947368],1
n5,1,0.000557,11.913509,[138  35] ; [79 49],[124.72093023  48.27906977] ; [92.27906977 35.72093023],1
d1,1,0.000763,11.328899,[110  65] ; [56 73],[95.55921053 79.44078947] ; [70.44078947 58.55921053],1
v2,1,0.002213,9.364274,[102  66] ; [50 68],[89.28671329 78.71328671] ; [62.71328671 55.28671329],0
s5,1,0.00241,9.207534,[72 98] ; [31 92],[ 59.76109215 110.23890785] ; [43.23890785 79.76109215],0
a2,1,0.002503,9.138034,[ 50 125] ; [ 18 111],[ 39.14473684 135.85526316] ; [ 28.85526316 100.14473684],0
d2,1,0.00611,7.517693,[91 83] ; [47 82],[79.24752475 94.75247525] ; [58.75247525 70.24752475],0
a4,1,0.006268,7.471736,[80 95] ; [39 90],[ 68.50328947 106.49671053] ; [50.49671053 78.50328947],0
v4,1,0.007197,7.223172,[168   4] ; [116  12],[162.82666667   9.17333333] ; [121.17333333   6.82666667],0
p4,1,0.008447,6.936266,[96 78] ; [51 77],[84.69536424 89.30463576] ; [62.30463576 65.69536424],0
p10,1,0.011923,6.322318,[147  27] ; [93 35],[138.2781457  35.7218543] ; [101.7218543  26.2781457],0
p8,1,0.012914,6.180819,[80 93] ; [41 87],[ 69.5448505 103.4551495] ; [51.4551495 76.5448505],0
p1,1,0.013865,6.055299,[ 14 161] ; [  2 125],[  9.27152318 165.72847682] ; [  6.72847682 120.27152318],0
u1,1,0.013919,6.048389,[ 36 139] ; [ 13 116],[ 28.20723684 146.79276316] ; [ 20.79276316 108.20723684],0
n3,1,0.016029,5.799731,[28 13] ; [31  3],[32.25333333  8.74666667] ; [26.74666667  7.25333333],0
p9,1,0.021052,5.322517,[151  23] ; [98 30],[143.46357616  30.53642384] ; [105.53642384  22.46357616],0
n6,1,0.021354,5.297668,[146  27] ; [95 34],[138.05629139  34.94370861] ; [102.94370861  26.05629139],0
a8,1,0.022417,5.213131,[ 31 128] ; [ 12 112],[ 24.1590106 134.8409894] ; [ 18.8409894 105.1590106],0
v3,1,0.026627,4.914864,[73 92] ; [40 87],[ 63.85273973 101.14726027] ; [49.14726027 77.85273973],0
d5,1,0.027334,4.869584,[145  29] ; [94 35],[137.24752475  36.75247525] ; [101.75247525  27.24752475],0
d3,1,0.032798,4.556292,[123  51] ; [76 53],[114.27722772  59.72277228] ; [84.72277228 44.27722772],0
p5,1,0.048051,3.908207,[ 15 155] ; [  4 123],[ 10.87542088 159.12457912] ; [  8.12457912 118.87542088],0
d4,1,0.059823,3.542288,[146  28] ; [97 32],[139.54455446  34.45544554] ; [103.45544554  25.54455446],0
v1,1,0.068909,3.308812,[87 81] ; [50 72],[79.36551724 88.63448276] ; [57.63448276 64.36551724],0
p11,1,0.074371,3.183817,[139  36] ; [91 38],[132.40131579  42.59868421] ; [97.59868421 31.40131579],0
r2,1,0.093923,2.805824,[167   5] ; [119   9],[163.97333333   8.02666667] ; [122.02666667   5.97333333],0
p7,1,0.141026,2.166729,[99 71] ; [62 63],[92.77966102 77.22033898] ; [68.22033898 56.77966102],0
s1,1,0.142828,2.147221,[  8 165] ; [  2 126],[  5.74750831 167.25249169] ; [  4.25249169 123.74750831],0
r3,1,0.161506,1.960064,[168   6] ; [120   9],[165.38613861   8.61386139] ; [122.61386139   6.38613861],0
r4,1,0.181103,1.788551,[158  17] ; [110  19],[154.27631579  20.72368421] ; [113.72368421  15.27631579],0
p3,1,0.183393,1.769914,[78 96] ; [48 81],[ 72.35643564 101.64356436] ; [53.64356436 75.35643564],0
u3,1,0.213645,1.54655,[23 10] ; [31 24],[20.25 12.75] ; [33.75 21.25],0
b1,1,0.218814,1.51213,[ 69 106] ; [42 87],[ 63.89802632 111.10197368] ; [47.10197368 81.89802632],0
u2,1,0.311559,1.024056,[19 12] ; [28 28],[16.74712644 14.25287356] ; [30.25287356 25.74712644],0
b2,1,0.378657,0.775057,[40 81] ; [18 49],[37.32978723 83.67021277] ; [20.67021277 46.32978723],0
b3,1,0.378657,0.775057,[40 81] ; [18 49],[37.32978723 83.67021277] ; [20.67021277 46.32978723],0
a1,1,0.40776,0.685323,[  5 170] ; [  6 123],[  6.33223684 168.66776316] ; [  4.66776316 124.33223684],0
s4,1,0.45379,0.561168,[ 39 136] ; [ 24 104],[ 36.38613861 138.61386139] ; [ 26.61386139 101.38613861],0
n1,1,0.548742,0.359576,[19 22] ; [13 20],[17.72972973 23.27027027] ; [14.27027027 18.72972973],0
a7,1,0.548982,0.359145,[122  53] ; [94 35],[124.34210526  50.65789474] ; [91.65789474 37.34210526],0
p2,1,0.602086,0.271861,[141  34] ; [100  28],[139.19141914  35.80858086] ; [101.80858086  26.19141914],0
a6,1,0.668731,0.18309,[116  58] ; [89 40],[117.72277228  56.27722772] ; [87.27722772 41.72277228],0
p12,1,0.691324,0.157656,[  9 166] ; [  8 121],[  9.78618421 165.21381579] ; [  7.21381579 121.78618421],0
b4,1,0.877174,0.023886,[107  68] ; [80 49],[107.64802632  67.35197368] ; [79.35197368 49.64802632],0
n2,1,0.923901,0.009124,[34  8] ; [27  6],[34.16  7.84] ; [26.84  6.16],0
b5,1,0.986251,0.000297,[107  68] ; [79 50],[107.07236842  67.92763158] ; [78.92763158 50.07236842],0
