Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000811,11.214747,[ 1 27] ; [4 4],[ 3.88888889 24.11111111] ; [1.11111111 6.88888889],1
r1,1,0.012911,6.181319,[ 5 23] ; [5 3],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
s8,1,0.013284,6.130894,[ 3 25] ; [4 4],[ 5.44444444 22.55555556] ; [1.55555556 6.44444444],0
u3,1,0.023286,5.147059,[ 2 16] ; [2 1],[ 3.42857143 14.57142857] ; [0.57142857 2.42857143],0
s1,1,0.053116,3.74026,[ 1 27] ; [2 6],[ 2.33333333 25.66666667] ; [0.66666667 7.33333333],0
d4,1,0.114905,2.485428,[16 12] ; [7 1],[17.88888889 10.11111111] ; [5.11111111 2.88888889],0
s2,1,0.143432,2.140746,[ 4 24] ; [3 5],[ 5.44444444 22.55555556] ; [1.55555556 6.44444444],0
b1,1,0.153408,2.038036,[13 15] ; [6 2],[14.77777778 13.22222222] ; [4.22222222 3.77777778],0
n3,1,0.196667,1.666955,[6 5] ; [1 4],[4.8125 6.1875] ; [2.1875 2.8125],0
a3,1,0.201168,1.633873,[10 17] ; [5 3],[11.57142857 15.42857143] ; [3.42857143 4.57142857],0
v1,1,0.238569,1.389031,[ 5 23] ; [3 5],[ 6.22222222 21.77777778] ; [1.77777778 6.22222222],0
s6,1,0.256839,1.285714,[ 8 20] ; [4 4],[ 9.33333333 18.66666667] ; [2.66666667 5.33333333],0
d2,1,0.273982,1.196703,[ 9 19] ; [1 7],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
p10,1,0.277879,1.177434,[11 16] ; [5 3],[12.34285714 14.65714286] ; [3.65714286 4.34285714],0
p1,1,0.302816,1.061751,[ 3 25] ; [2 6],[ 3.88888889 24.11111111] ; [1.11111111 6.88888889],0
a2,1,0.330899,0.945378,[ 1 27] ; [1 7],[ 1.55555556 26.44444444] ; [0.44444444 7.55555556],0
n2,1,0.377026,0.780375,[7 4] ; [2 3],[6.1875 4.8125] ; [2.8125 2.1875],0
r3,1,0.391504,0.734266,[18  9] ; [4 4],[16.97142857 10.02857143] ; [5.02857143 2.97142857],0
p2,1,0.422678,0.642857,[13 15] ; [5 3],[14. 14.] ; [4. 4.],0
p11,1,0.422678,0.642857,[15 13] ; [3 5],[14. 14.] ; [4. 4.],0
a7,1,0.422678,0.642857,[15 13] ; [3 5],[14. 14.] ; [4. 4.],0
a6,1,0.458152,0.550406,[11 17] ; [2 6],[10.11111111 17.88888889] ; [2.88888889 5.11111111],0
p9,1,0.475624,0.508881,[13 14] ; [5 3],[13.88571429 13.11428571] ; [4.11428571 3.88571429],0
p4,1,0.486339,0.484615,[ 7 21] ; [3 5],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
s3,1,0.501991,0.450724,[ 4 23] ; [2 6],[ 4.62857143 22.37142857] ; [1.37142857 6.62857143],0
a4,1,0.573611,0.316678,[ 6 22] ; [1 7],[ 5.44444444 22.55555556] ; [1.55555556 6.44444444],0
d3,1,0.587746,0.293878,[11 17] ; [4 4],[11.66666667 16.33333333] ; [3.33333333 4.66666667],0
b4,1,0.628745,0.233766,[20  8] ; [5 3],[19.44444444  8.55555556] ; [5.55555556 2.44444444],0
a1,1,0.628745,0.233766,[ 2 26] ; [1 7],[ 2.33333333 25.66666667] ; [0.66666667 7.33333333],0
b2,1,0.648077,0.208333,[ 6 10] ; [2 2],[6.4 9.6] ; [1.6 2.4],0
b3,1,0.648077,0.208333,[ 6 10] ; [2 2],[6.4 9.6] ; [1.6 2.4],0
b5,1,0.654001,0.200893,[15 13] ; [5 3],[15.55555556 12.44444444] ; [4.44444444 3.55555556],0
v2,1,0.65564,0.198864,[ 9 18] ; [2 6],[ 8.48571429 18.51428571] ; [2.51428571 5.48571429],0
u2,1,0.718816,0.12963,[ 8 10] ; [1 2],[ 7.71428571 10.28571429] ; [1.28571429 1.71428571],0
p8,1,0.719918,0.128571,[ 5 23] ; [1 7],[ 4.66666667 23.33333333] ; [1.33333333 6.66666667],0
n1,1,0.755497,0.09697,[3 8] ; [1 4],[2.75 8.25] ; [1.25 3.75],0
n4,1,0.786351,0.073469,[16 12] ; [5 3],[16.33333333 11.66666667] ; [4.66666667 3.33333333],0
d1,1,0.842342,0.03956,[ 8 20] ; [2 6],[ 7.77777778 20.22222222] ; [2.22222222 5.77777778],0
n6,1,0.85554,0.033144,[19  9] ; [5 2],[19.2  8.8] ; [4.8 2.2],0
s4,1,0.887288,0.020089,[ 3 25] ; [1 7],[ 3.11111111 24.88888889] ; [0.88888889 7.11111111],0
s5,1,0.887288,0.020089,[ 3 25] ; [1 7],[ 3.11111111 24.88888889] ; [0.88888889 7.11111111],0
p3,1,0.913641,0.011761,[ 3 24] ; [1 7],[ 3.08571429 23.91428571] ; [0.91428571 7.08571429],0
a5,1,0.926113,0.0086,[10 18] ; [3 5],[10.11111111 17.88888889] ; [2.88888889 5.11111111],0
n5,1,0.927197,0.008349,[17 11] ; [5 3],[17.11111111 10.88888889] ; [4.88888889 3.11111111],0
v4,1,1.0,0.0,[14 14] ; [4 4],[14. 14.] ; [4. 4.],0
d5,1,1.0,0.0,[14 14] ; [4 4],[14. 14.] ; [4. 4.],0
