Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.007335,7.189151,[46  5] ; [3 3],[43.84210526  7.15789474] ; [5.15789474 0.84210526],0
n5,1,0.02712,4.883166,[44  7] ; [3 3],[42.05263158  8.94736842] ; [4.94736842 1.05263158],0
s2,1,0.050779,3.815539,[18 33] ; [4 1],[20.03571429 30.96428571] ; [1.96428571 3.03571429],0
b5,1,0.197666,1.659537,[31 20] ; [2 4],[29.52631579 21.47368421] ; [3.47368421 2.52631579],0
s3,1,0.263681,1.249328,[27 23] ; [4 1],[28.18181818 21.81818182] ; [2.81818182 2.18181818],0
s5,1,0.268103,1.226425,[14 36] ; [3 3],[15.17857143 34.82142857] ; [1.82142857 4.17857143],0
p3,1,0.273707,1.198073,[29 22] ; [2 4],[27.73684211 23.26315789] ; [3.26315789 2.73684211],0
p6,1,0.278768,1.173086,[20 31] ; [1 5],[18.78947368 32.21052632] ; [2.21052632 3.78947368],0
v2,1,0.344601,0.893239,[32 18] ; [5 1],[33.03571429 16.96428571] ; [3.96428571 2.03571429],0
p2,1,0.406106,0.690171,[34 17] ; [5 1],[34.89473684 16.10526316] ; [4.10526316 1.89473684],0
p12,1,0.469869,0.522285,[ 4 47] ; [1 5],[ 4.47368421 46.52631579] ; [0.52631579 5.47368421],0
a5,1,0.479962,0.49895,[33 18] ; [3 3],[32.21052632 18.78947368] ; [3.78947368 2.21052632],0
p11,1,0.51106,0.431896,[36 15] ; [5 1],[36.68421053 14.31578947] ; [4.31578947 1.68421053],0
a6,1,0.544122,0.367953,[32 19] ; [3 3],[31.31578947 19.68421053] ; [3.68421053 2.31578947],0
b4,1,0.582778,0.301765,[28 23] ; [4 2],[28.63157895 22.36842105] ; [3.36842105 2.63157895],0
p10,1,0.634827,0.225572,[38 13] ; [5 1],[38.47368421 12.52631579] ; [4.52631579 1.47368421],0
p4,1,0.67882,0.171457,[30 21] ; [3 3],[29.52631579 21.47368421] ; [3.47368421 2.52631579],0
p9,1,0.704715,0.143614,[39 12] ; [5 1],[39.36842105 11.63157895] ; [4.63157895 1.36842105],0
v1,1,0.708281,0.14,[29 21] ; [3 3],[28.57142857 21.42857143] ; [3.42857143 2.57142857],0
a3,1,0.711076,0.137205,[30 21] ; [4 2],[30.42105263 20.57894737] ; [3.57894737 2.42105263],0
p7,1,0.752044,0.099822,[30 20] ; [4 2],[30.35714286 19.64285714] ; [3.64285714 2.35714286],0
d2,1,0.780557,0.077614,[11 40] ; [1 5],[10.73684211 40.26315789] ; [1.26315789 4.73684211],0
d5,1,0.819619,0.052,[23 28] ; [3 3],[23.26315789 27.73684211] ; [2.73684211 3.26315789],0
s7,1,0.840754,0.040373,[21 25] ; [3 3],[21.23076923 24.76923077] ; [2.76923077 3.23076923],0
u2,1,0.84562,0.037912,[ 9 12] ; [1 1],[ 9.13043478 11.86956522] ; [0.86956522 1.13043478],0
n6,1,0.862902,0.029819,[41 10] ; [5 1],[41.15789474  9.84210526] ; [4.84210526 1.15789474],0
p8,1,0.89144,0.018627,[27 24] ; [3 3],[26.84210526 24.15789474] ; [3.15789474 2.84210526],0
d3,1,0.92416,0.009062,[18 33] ; [2 4],[17.89473684 33.10526316] ; [2.10526316 3.89473684],0
s8,1,0.92416,0.009062,[18 33] ; [2 4],[17.89473684 33.10526316] ; [2.10526316 3.89473684],0
u3,1,0.948644,0.004149,[10 11] ; [1 1],[10.04347826 10.95652174] ; [0.95652174 1.04347826],0
p5,1,0.950328,0.003881,[ 8 43] ; [1 5],[ 8.05263158 42.94736842] ; [0.94736842 5.05263158],0
r1,1,0.952375,0.003567,[42  9] ; [5 1],[42.05263158  8.94736842] ; [4.94736842 1.05263158],0
a7,1,1.0,0.0,[34 17] ; [4 2],[34. 17.] ; [4. 2.],0
