Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,107.680743,[226  49] ; [167 230],[160.82589286 114.17410714] ; [232.17410714 164.82589286],1
v1,1,0.0,43.899913,[194  82] ; [177 221],[151.92284866 124.07715134] ; [219.07715134 178.92284866],1
s7,1,5e-06,20.874677,[157 107] ; [165 234],[128.21719457 135.78280543] ; [193.78280543 205.21719457],1
s8,1,6e-06,20.383069,[153 123] ; [156 255],[124.13973799 151.86026201] ; [184.86026201 226.13973799],1
n5,1,3.3e-05,17.239034,[236  42] ; [290 117],[213.47153285  64.52846715] ; [312.52846715  94.47153285],1
p3,1,6.7e-05,15.886317,[167 109] ; [184 225],[141.42481752 134.57518248] ; [209.57518248 199.42481752],1
p12,1,8.7e-05,15.400854,[ 40 235] ; [ 23 383],[ 25.44052863 249.55947137] ; [ 37.55947137 368.44052863],1
n4,1,8.9e-05,15.347331,[242  37] ; [306 105],[221.5826087  57.4173913] ; [326.4173913  84.5826087],1
p5,1,9.7e-05,15.195383,[ 49 229] ; [ 32 376],[ 32.82507289 245.17492711] ; [ 48.17492711 359.82507289],1
d1,1,0.000254,13.383912,[185  95] ; [214 197],[161.67872648 118.32127352] ; [237.32127352 173.67872648],1
a3,1,0.001021,10.7882,[218  60] ; [275 136],[198.91727141  79.08272859] ; [294.08272859 116.91727141],0
n6,1,0.002635,9.044103,[254  24] ; [342  68],[240.8255814  37.1744186] ; [355.1744186  54.8255814],0
p7,1,0.003231,8.672204,[198  72] ; [249 150],[180.40358744  89.59641256] ; [266.59641256 132.40358744],0
a1,1,0.005575,7.682886,[ 21 259] ; [ 12 399],[ 13.37192475 266.62807525] ; [ 19.62807525 391.37192475],0
p1,1,0.008211,6.986768,[ 32 246] ; [ 24 384],[ 22.69387755 255.30612245] ; [ 33.30612245 374.69387755],0
p10,1,0.009037,6.815478,[247  27] ; [338  69],[235.37444934  38.62555066] ; [349.62555066  57.37444934],0
r4,1,0.010345,6.574417,[267  13] ; [370  41],[258.1186686  21.8813314] ; [378.8813314  32.1186686],0
u4,1,0.014116,6.023591,[  9 271] ; [  3 408],[  4.86251809 275.13748191] ; [  7.13748191 403.86251809],0
d2,1,0.014479,5.978738,[145 133] ; [175 235],[129.30232558 148.69767442] ; [190.69767442 219.30232558],0
r1,1,0.018941,5.506915,[237  42] ; [318  91],[225.06540698  53.93459302] ; [329.93459302  79.06540698],0
s2,1,0.02272,5.189751,[151 125] ; [187 221],[136.38596491 139.61403509] ; [201.61403509 206.38596491],0
a5,1,0.024948,5.027511,[217  62] ; [288 123],[204.19565217  74.80434783] ; [300.80434783 110.19565217],0
s4,1,0.025306,5.00285,[ 33 243] ; [ 74 330],[ 43.42941176 232.57058824] ; [ 63.57058824 340.42941176],0
p8,1,0.025522,4.988092,[168 104] ; [215 190],[153.8788774 118.1211226] ; [229.1211226 175.8788774],0
v4,1,0.025608,4.982309,[273   6] ; [385  23],[267.22270742  11.77729258] ; [390.77729258  17.22270742],0
s3,1,0.025852,4.965911,[165 105] ; [215 195],[150.88235294 119.11764706] ; [229.11764706 180.88235294],0
p9,1,0.026665,4.912378,[249  24] ; [349  59],[239.72687225  33.27312775] ; [358.27312775  49.72687225],0
p4,1,0.039182,4.252943,[180  95] ; [235 173],[167.09370425 107.90629575] ; [247.90629575 160.09370425],0
d4,1,0.039438,4.241882,[238  39] ; [328  83],[227.88081395  49.11918605] ; [338.11918605  72.88081395],0
s5,1,0.047284,3.935255,[102 168] ; [121 277],[ 90.13473054 179.86526946] ; [132.86526946 265.13473054],0
d5,1,0.071077,3.257966,[232  46] ; [320  91],[222.72278665  55.27721335] ; [329.27721335  81.72278665],0
a2,1,0.078414,3.097463,[ 71 209] ; [ 81 330],[ 61.5918958 218.4081042] ; [ 90.4081042 320.5918958],0
r2,1,0.07852,3.095283,[267  11] ; [375  29],[261.69501466  16.30498534] ; [380.30498534  23.69501466],0
a4,1,0.096913,2.755617,[131 147] ; [167 243],[120.4127907 157.5872093] ; [177.5872093 232.4127907],0
d3,1,0.164745,1.930124,[196  82] ; [269 142],[187.61973875  90.38026125] ; [277.38026125 133.61973875],0
s6,1,0.182736,1.775232,[190  82] ; [263 142],[182.00295421  89.99704579] ; [270.99704579 134.00295421],0
u1,1,0.235524,1.407185,[ 54 226] ; [ 65 346],[ 48.21997106 231.78002894] ; [ 70.78002894 340.21997106],0
u2,1,0.236063,1.40395,[40 22] ; [75 60],[36.1928934 25.8071066] ; [78.8071066 56.1928934],0
b3,1,0.259864,1.26948,[ 78 110] ; [ 89 157],[ 72.34101382 115.65898618] ; [ 94.65898618 151.34101382],0
b2,1,0.259864,1.26948,[ 78 110] ; [ 89 157],[ 72.34101382 115.65898618] ; [ 94.65898618 151.34101382],0
p2,1,0.345473,0.890018,[242  35] ; [346  62],[237.77518248  39.22481752] ; [350.22481752  57.77518248],0
b5,1,0.354468,0.857399,[157 123] ; [245 166],[162.89435601 117.10564399] ; [239.10564399 171.89435601],0
p6,1,0.360315,0.836796,[108 164] ; [146 257],[102.35259259 169.64740741] ; [151.64740741 251.35259259],0
a7,1,0.619989,0.245883,[201  77] ; [290 121],[198.11030479  79.88969521] ; [292.88969521 118.11030479],0
b1,1,0.665903,0.186432,[ 95 185] ; [146 265],[ 97.65557164 182.34442836] ; [143.34442836 267.65557164],0
b4,1,0.697949,0.150614,[169 111] ; [242 169],[166.54124457 113.45875543] ; [244.45875543 166.54124457],0
u3,1,0.712954,0.135345,[38 24] ; [79 56],[36.82233503 25.17766497] ; [80.17766497 54.82233503],0
a6,1,0.76738,0.0875,[191  86] ; [279 132],[189.22965116  87.77034884] ; [280.77034884 130.22965116],0
s1,1,0.821388,0.050967,[  6 268] ; [ 10 397],[  6.43759178 267.56240822] ; [  9.56240822 397.43759178],0
a8,1,0.83096,0.04557,[ 37 212] ; [ 55 331],[ 36.07559055 212.92440945] ; [ 55.92440945 330.07559055],0
n3,1,0.877175,0.023886,[35 11] ; [68 20],[35.35820896 10.64179104] ; [67.64179104 20.35820896],0
n1,1,0.964961,0.00193,[15 29] ; [30 59],[14.88721805 29.11278195] ; [30.11278195 58.88721805],0
n2,1,0.973876,0.001072,[35 10] ; [69 20],[34.92537313 10.07462687] ; [69.07462687 19.92537313],0
