Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,3e-06,21.638569,[19 91] ; [39 41],[33.57894737 76.42105263] ; [24.42105263 55.57894737],1
b3,1,0.000983,10.860064,[17 32] ; [ 4 47],[10.29 38.71] ; [10.71 40.29],1
b2,1,0.000983,10.860064,[17 32] ; [ 4 47],[10.29 38.71] ; [10.71 40.29],1
p3,1,0.001023,10.785363,[23 89] ; [34 46],[33.25 78.75] ; [23.75 56.25],0
p11,1,0.001331,10.299044,[60 52] ; [61 19],[70.58333333 41.41666667] ; [50.41666667 29.58333333],0
v4,1,0.00277,8.95323,[89 23] ; [74  4],[96.08421053 15.91578947] ; [66.91578947 11.08421053],0
p2,1,0.009225,6.778796,[70 42] ; [64 16],[78.16666667 33.83333333] ; [55.83333333 24.16666667],0
s3,1,0.009899,6.653071,[45 63] ; [48 31],[53.71122995 54.28877005] ; [39.28877005 39.71122995],0
p10,1,0.012465,6.243491,[62 46] ; [60 20],[70.08510638 37.91489362] ; [51.91489362 28.08510638],0
p4,1,0.013045,6.162995,[31 81] ; [36 44],[39.08333333 72.91666667] ; [27.91666667 52.08333333],0
n4,1,0.013348,6.122449,[57 55] ; [55 25],[65.33333333 46.66666667] ; [46.66666667 33.33333333],0
s2,1,0.042912,4.098867,[35 75] ; [37 43],[41.68421053 68.31578947] ; [30.31578947 49.68421053],0
p1,1,0.048835,3.881006,[ 11 101] ; [ 2 77],[  7.62303665 104.37696335] ; [ 5.37696335 73.62303665],0
r3,1,0.049959,3.842822,[90 21] ; [73  7],[94.72774869 16.27225131] ; [68.27225131 11.72774869],0
r4,1,0.073341,3.206625,[75 37] ; [63 17],[80.5 31.5] ; [57.5 22.5],0
n2,1,0.08056,3.053571,[21 17] ; [15  4],[24. 14.] ; [12.  7.],0
s7,1,0.088153,2.907785,[24 83] ; [26 51],[29.07608696 77.92391304] ; [20.92391304 56.07608696],0
p9,1,0.093686,2.809862,[69 38] ; [60 19],[74.20967742 32.79032258] ; [54.79032258 24.20967742],0
v1,1,0.109147,2.56653,[36 75] ; [33 42],[41.17741935 69.82258065] ; [27.82258065 47.17741935],0
v2,1,0.124772,2.356379,[35 68] ; [34 41],[39.92696629 63.07303371] ; [29.07303371 45.92696629],0
b5,1,0.141968,2.156496,[72 40] ; [43 37],[67.08333333 44.91666667] ; [47.91666667 32.08333333],0
s1,1,0.145775,2.115909,[  8 102] ; [ 2 78],[  5.78947368 104.21052632] ; [ 4.21052632 75.78947368],0
r2,1,0.16874,1.894101,[91 21] ; [70  9],[94.40837696 17.59162304] ; [66.59162304 12.40837696],0
n5,1,0.179838,1.798959,[62 50] ; [52 28],[66.5 45.5] ; [47.5 32.5],0
s6,1,0.185244,1.755046,[51 60] ; [44 35],[55.5 55.5] ; [39.5 39.5],0
a8,1,0.222777,1.486396,[ 7 97] ; [ 9 66],[ 9.29608939 94.70391061] ; [ 6.70391061 68.29608939],0
v3,1,0.23985,1.381474,[26 78] ; [26 53],[29.55191257 74.44808743] ; [22.44808743 56.55191257],0
n6,1,0.251304,1.316039,[80 32] ; [63 17],[83.41666667 28.58333333] ; [59.58333333 20.41666667],0
n3,1,0.273951,1.196856,[23 16] ; [14  5],[24.87931034 14.12068966] ; [12.12068966  6.87931034],0
p12,1,0.314842,1.010253,[  4 107] ; [ 1 79],[  2.90575916 108.09424084] ; [ 2.09424084 77.90575916],0
a1,1,0.319367,0.991536,[  4 108] ; [ 1 79],[  2.91666667 109.08333333] ; [ 2.08333333 77.91666667],0
n1,1,0.334876,0.92995,[13 26] ; [ 4 15],[11.43103448 27.56896552] ; [ 5.56896552 13.43103448],0
b4,1,0.340868,0.907166,[72 40] ; [46 34],[68.83333333 43.16666667] ; [49.16666667 30.83333333],0
u3,1,0.445996,0.580808,[38 31] ; [22 24],[36. 33.] ; [24. 22.],0
s4,1,0.4532,0.562637,[19 93] ; [17 63],[21. 91.] ; [15. 65.],0
b1,1,0.466153,0.531079,[45 67] ; [28 52],[42.58333333 69.41666667] ; [30.41666667 49.58333333],0
d5,1,0.484892,0.48784,[70 42] ; [46 34],[67.66666667 44.33333333] ; [48.33333333 31.66666667],0
a6,1,0.574181,0.315737,[55 57] ; [36 44],[53.08333333 58.91666667] ; [37.91666667 42.08333333],0
p5,1,0.578814,0.308156,[  5 106] ; [ 5 74],[  5.84210526 105.15789474] ; [ 4.15789474 74.84210526],0
d3,1,0.624379,0.23976,[59 53] ; [45 35],[60.66666667 51.33333333] ; [43.33333333 36.66666667],0
a4,1,0.647678,0.20884,[18 93] ; [15 65],[19.17801047 91.82198953] ; [13.82198953 66.17801047],0
s8,1,0.66051,0.192904,[29 83] ; [23 57],[30.33333333 81.66666667] ; [21.66666667 58.33333333],0
u1,1,0.674,0.176959,[  3 109] ; [ 3 77],[  3.5 108.5] ; [ 2.5 77.5],0
a3,1,0.674008,0.176949,[43 68] ; [33 46],[44.4 66.6] ; [31.6 47.4],0
d1,1,0.69675,0.151875,[38 74] ; [25 55],[36.75 75.25] ; [26.25 53.75],0
a7,1,0.726221,0.12261,[68 43] ; [51 29],[69.15706806 41.84293194] ; [49.84293194 30.15706806],0
u2,1,0.728559,0.120439,[34 34] ; [24 21],[34.90265487 33.09734513] ; [23.09734513 21.90265487],0
d2,1,0.8015,0.063205,[26 85] ; [20 60],[26.73298429 84.26701571] ; [19.26701571 60.73298429],0
r1,1,0.854668,0.03355,[68 44] ; [49 30],[68.60732984 43.39267016] ; [48.39267016 30.60732984],0
s5,1,0.871225,0.026277,[20 85] ; [16 64],[20.43243243 84.56756757] ; [15.56756757 64.43243243],0
d4,1,0.924278,0.009034,[71 40] ; [50 29],[70.68947368 40.31052632] ; [50.31052632 28.68947368],0
