Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,54.842539,[191  87] ; [39 92],[156.33251834 121.66748166] ; [73.66748166 57.33251834],1
p6,1,0.0,38.173822,[135 145] ; [ 21 108],[106.79706601 173.20293399] ; [49.20293399 79.79706601],1
p3,1,0.0,36.428753,[183  97] ; [44 87],[154.64720195 125.35279805] ; [72.35279805 58.64720195],1
p2,1,1e-06,24.87896,[255  26] ; [94 37],[238.0315534  42.9684466] ; [110.9684466  20.0315534],1
p4,1,3.4e-05,17.168715,[196  84] ; [64 67],[177.12895377 102.87104623] ; [82.87104623 48.12895377],1
p10,1,6.6e-05,15.915557,[251  29] ; [96 33],[237.55501222  42.44498778] ; [109.44498778  19.55501222],1
p11,1,0.000126,14.702469,[242  39] ; [92 39],[227.80097087  53.19902913] ; [106.19902913  24.80097087],1
n5,1,0.000436,12.373016,[226  52] ; [85 45],[211.90686275  66.09313725] ; [99.09313725 30.90686275],1
s5,1,0.001883,9.65975,[116 160] ; [32 92],[102.12 173.88] ; [45.88 78.12],0
p5,1,0.002257,9.328111,[ 42 239] ; [  6 125],[ 32.73786408 248.26213592] ; [ 15.26213592 115.73786408],0
a8,1,0.003655,8.447785,[ 50 200] ; [  9 105],[ 40.52197802 209.47802198] ; [18.47802198 95.52197802],0
s7,1,0.007026,7.266224,[158 112] ; [54 69],[145.64885496 124.35114504] ; [66.35114504 56.64885496],0
p9,1,0.007881,7.060308,[252  28] ; [103  25],[243.62745098  36.37254902] ; [111.37254902  16.62745098],0
v4,1,0.018005,5.595698,[272   6] ; [122   9],[267.80440098  10.19559902] ; [126.19559902   4.80440098],0
n6,1,0.023531,5.128869,[246  30] ; [106  25],[238.7027027  37.2972973] ; [113.2972973  17.7027027],0
n4,1,0.030817,4.663111,[231  49] ; [96 35],[222.77372263  57.22627737] ; [104.22627737  26.77372263],0
s8,1,0.031804,4.609048,[146 132] ; [53 76],[135.92628993 142.07371007] ; [63.07371007 65.92628993],0
a3,1,0.035562,4.417981,[223  57] ; [92 39],[214.59854015  65.40145985] ; [100.40145985  30.59854015],0
r4,1,0.055874,3.655811,[273   8] ; [122   9],[269.40533981  11.59466019] ; [125.59466019   5.40533981],0
u1,1,0.112215,2.522746,[ 69 212] ; [ 23 108],[ 62.74757282 218.25242718] ; [ 29.25242718 101.74757282],0
v1,1,0.114281,2.493999,[186  91] ; [75 52],[178.9529703  98.0470297] ; [82.0470297 44.9529703],0
d3,1,0.1151,2.482763,[209  71] ; [88 43],[202.33576642  77.66423358] ; [94.66423358 36.33576642],0
a2,1,0.115913,2.471693,[ 83 198] ; [ 29 102],[ 76.38834951 204.61165049] ; [35.61165049 95.38834951],0
a6,1,0.120675,2.408543,[206  73] ; [87 44],[199.38292683  79.61707317] ; [93.61707317 37.38292683],0
v3,1,0.143321,2.141937,[161 112] ; [65 62],[154.245 118.755] ; [71.755 55.245],0
s3,1,0.144092,2.133711,[160 117] ; [64 64],[153.20493827 123.79506173] ; [70.79506173 57.20493827],0
n3,1,0.187228,1.739299,[32  6] ; [25 10],[29.67123288  8.32876712] ; [27.32876712  7.67123288],0
b1,1,0.19342,1.69137,[102 179] ; [39 92],[ 96.16747573 184.83252427] ; [44.83252427 86.16747573],0
s1,1,0.236793,1.399588,[  7 272] ; [  1 129],[  5.45721271 273.54278729] ; [  2.54278729 127.45721271],0
a1,1,0.347817,0.881406,[ 17 264] ; [  5 126],[ 15.00485437 265.99514563] ; [  6.99514563 124.00485437],0
s2,1,0.355096,0.855163,[150 129] ; [62 65],[145.68472906 133.31527094] ; [66.31527094 60.68472906],0
a7,1,0.376747,0.78129,[213  67] ; [104  26],[216.48780488  63.51219512] ; [100.51219512  29.48780488],0
p12,1,0.412505,0.67157,[ 27 253] ; [ 16 114],[ 29.36585366 250.63414634] ; [ 13.63414634 116.36585366],0
p1,1,0.413617,0.668381,[ 26 254] ; [  9 122],[ 23.84428224 256.15571776] ; [ 11.15571776 119.84428224],0
n2,1,0.488183,0.48053,[30  7] ; [26  9],[28.77777778  8.22222222] ; [27.22222222  7.77777778],0
u2,1,0.488644,0.479511,[29 27] ; [23 16],[30.65263158 25.34736842] ; [21.34736842 17.65263158],0
a4,1,0.503848,0.446822,[136 144] ; [59 72],[132.84671533 147.15328467] ; [62.15328467 68.84671533],0
d2,1,0.511999,0.42998,[153 127] ; [66 63],[149.92665037 130.07334963] ; [69.07334963 59.92665037],0
r3,1,0.525704,0.402689,[275   4] ; [127   3],[274.22493888   4.77506112] ; [127.77506112   2.22493888],0
b5,1,0.556296,0.346158,[163 118] ; [80 51],[165.73543689 115.26456311] ; [77.26456311 53.73543689],0
u4,1,0.572768,0.318073,[  6 275] ; [  4 127],[  6.82038835 274.17961165] ; [  3.17961165 127.82038835],0
b4,1,0.602758,0.270856,[164 117] ; [80 51],[166.41747573 114.58252427] ; [77.58252427 53.41747573],0
a5,1,0.616722,0.250501,[231  50] ; [105  26],[229.16504854  51.83495146] ; [106.83495146  24.16504854],0
s6,1,0.664658,0.187914,[192  87] ; [86 43],[190.10294118  88.89705882] ; [87.89705882 41.10294118],0
d4,1,0.700661,0.147785,[243  37] ; [111  19],[241.75609756  38.24390244] ; [112.24390244  17.75609756],0
b2,1,0.71572,0.132631,[ 68 113] ; [30 45],[ 69.2890625 111.7109375] ; [28.7109375 46.2890625],0
b3,1,0.71572,0.132631,[ 68 113] ; [30 45],[ 69.2890625 111.7109375] ; [28.7109375 46.2890625],0
d1,1,0.727131,0.121762,[183  98] ; [83 48],[181.4223301  99.5776699] ; [84.5776699 46.4223301],0
r2,1,0.727694,0.12124,[269   8] ; [128   3],[269.53186275   7.46813725] ; [127.46813725   3.53186275],0
n1,1,0.740537,0.109655,[12 25] ; [13 23],[12.67123288 24.32876712] ; [12.32876712 23.67123288],0
d5,1,0.786981,0.073026,[238  42] ; [110  21],[237.08029197  42.91970803] ; [110.91970803  20.08029197],0
u3,1,0.839042,0.041258,[33 25] ; [23 16],[33.48453608 24.51546392] ; [22.51546392 16.48453608],0
s4,1,0.928688,0.008009,[ 40 240] ; [ 18 111],[ 39.70660147 240.29339853] ; [ 18.29339853 110.70660147],0
