Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.000861,11.10532,[13 17] ; [37  9],[19.73684211 10.26315789] ; [30.26315789 15.73684211],1
p3,1,0.001332,10.297745,[ 7 23] ; [28 18],[13.81578947 16.18421053] ; [21.18421053 24.81578947],0
a4,1,0.003376,8.591995,[ 4 26] ; [21 25],[ 9.86842105 20.13157895] ; [15.13157895 30.86842105],0
p11,1,0.005947,7.566252,[16 14] ; [38  8],[21.31578947  8.68421053] ; [32.68421053 13.31578947],0
p4,1,0.018938,5.507246,[10 20] ; [28 18],[15. 15.] ; [23. 23.],0
r1,1,0.045177,4.012022,[17 13] ; [36 10],[20.92105263  9.07894737] ; [32.07894737 13.92105263],0
a5,1,0.045907,3.985012,[14 16] ; [32 14],[18.15789474 11.84210526] ; [27.84210526 18.15789474],0
d1,1,0.047821,3.916264,[10 20] ; [26 20],[14.21052632 15.78947368] ; [21.78947368 24.21052632],0
d2,1,0.048656,3.887198,[ 7 23] ; [21 25],[11.05263158 18.94736842] ; [16.94736842 29.05263158],0
a2,1,0.05098,3.808943,[ 2 28] ; [11 35],[ 5.13157895 24.86842105] ; [ 7.86842105 38.13157895],0
s3,1,0.054292,3.703704,[14 16] ; [31 14],[18. 12.] ; [27. 18.],0
a3,1,0.064533,3.416865,[16 14] ; [34 12],[19.73684211 10.26315789] ; [30.26315789 15.73684211],0
a7,1,0.067813,3.335173,[24  5] ; [29 17],[20.49333333  8.50666667] ; [32.50666667 13.49333333],0
s8,1,0.072873,3.217098,[ 7 23] ; [20 26],[10.65789474 19.34210526] ; [16.34210526 29.65789474],0
u1,1,0.078176,3.102415,[ 2 28] ; [10 36],[ 4.73684211 25.26315789] ; [ 7.26315789 38.73684211],0
n6,1,0.10345,2.651541,[20  9] ; [39  7],[22.81333333  6.18666667] ; [36.18666667  9.81333333],0
v1,1,0.117686,2.447844,[ 8 21] ; [21 25],[11.21333333 17.78666667] ; [17.78666667 28.21333333],0
n2,1,0.119467,2.424298,[10  4] ; [3 5],[8.27272727 5.72727273] ; [4.72727273 3.27272727],0
d3,1,0.142762,2.147932,[24  5] ; [31 15],[21.26666667  7.73333333] ; [33.73333333 12.26666667],0
b5,1,0.151931,2.052756,[23  7] ; [28 18],[20.13157895  9.86842105] ; [30.86842105 15.13157895],0
s7,1,0.155357,2.018849,[10 20] ; [22 22],[12.97297297 17.02702703] ; [19.02702703 24.97297297],0
p8,1,0.160074,1.973526,[10 19] ; [23 22],[12.93243243 16.06756757] ; [20.06756757 24.93243243],0
r2,1,0.165518,1.923077,[28  2] ; [37  8],[26.  4.] ; [39.  6.],0
s6,1,0.230794,1.435963,[19 11] ; [35 11],[21.31578947  8.68421053] ; [32.68421053 13.31578947],0
s2,1,0.255818,1.291248,[14 16] ; [27 18],[16.4 13.6] ; [24.6 20.4],0
d5,1,0.257389,1.282747,[20  9] ; [37  9],[22.04  6.96] ; [34.96 11.04],0
r4,1,0.295619,1.093853,[21  9] ; [37  9],[22.89473684  7.10526316] ; [35.10526316 10.89473684],0
p10,1,0.367391,0.81247,[20  9] ; [36 10],[21.65333333  7.34666667] ; [34.34666667 11.65333333],0
r3,1,0.429222,0.624928,[24  5] ; [41  5],[25.13333333  3.86666667] ; [39.86666667  6.13333333],0
b1,1,0.484416,0.488904,[10 20] ; [19 27],[11.44736842 18.55263158] ; [17.55263158 28.44736842],0
v2,1,0.509422,0.435253,[10 18] ; [20 26],[11.35135135 16.64864865] ; [18.64864865 27.35135135],0
v4,1,0.541301,0.373134,[26  4] ; [41  4],[26.8  3.2] ; [40.2  4.8],0
p1,1,0.54289,0.370209,[ 1 29] ; [ 3 43],[ 1.57894737 28.42105263] ; [ 2.42105263 43.57894737],0
b4,1,0.638819,0.22029,[16 14] ; [22 24],[15. 15.] ; [23. 23.],0
p9,1,0.642133,0.215963,[20  9] ; [34 12],[20.88  8.12] ; [33.12 12.88],0
n1,1,0.665362,0.187075,[ 4 10] ; [3 5],[4.45454545 9.54545455] ; [2.54545455 5.45454545],0
b2,1,0.694618,0.154132,[ 2 12] ; [ 5 21],[ 2.45 11.55] ; [ 4.55 21.45],0
b3,1,0.694618,0.154132,[ 2 12] ; [ 5 21],[ 2.45 11.55] ; [ 4.55 21.45],0
u2,1,0.715697,0.132653,[6 8] ; [6 6],[6.46153846 7.53846154] ; [5.53846154 6.46153846],0
u3,1,0.755794,0.096726,[9 5] ; [7 5],[8.61538462 5.38461538] ; [7.38461538 4.61538462],0
p6,1,0.850095,0.03572,[ 7 22] ; [12 34],[ 7.34666667 21.65333333] ; [11.65333333 34.34666667],0
p2,1,0.855756,0.033043,[24  6] ; [36 10],[23.68421053  6.31578947] ; [36.31578947  9.68421053],0
n3,1,0.856417,0.032738,[10  4] ; [6 2],[10.18181818  3.81818182] ; [5.81818182 2.18181818],0
a6,1,0.866781,0.02814,[19 11] ; [30 16],[19.34210526 10.65789474] ; [29.65789474 16.34210526],0
d4,1,0.879254,0.023078,[22  8] ; [33 13],[21.71052632  8.28947368] ; [33.28947368 12.71052632],0
p7,1,0.958285,0.002736,[16 12] ; [26 20],[15.89189189 12.10810811] ; [26.10810811 19.89189189],0
v3,1,0.976066,0.0009,[ 7 22] ; [11 34],[ 7.05405405 21.94594595] ; [10.94594595 34.05405405],0
