Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,66.476834,[56 20] ; [ 33 136],[27.60816327 48.39183673] ; [ 61.39183673 107.60816327],1
s2,1,0.0,34.120433,[57 24] ; [ 55 120],[35.4375 45.5625] ; [76.5625 98.4375],1
s6,1,0.0,28.333953,[67 14] ; [81 90],[47.57142857 33.42857143] ; [100.42857143  70.57142857],1
s3,1,0.0,25.731277,[62 19] ; [73 99],[43.22134387 37.77865613] ; [91.77865613 80.22134387],1
p1,1,0.004227,8.183487,[13 69] ; [  9 166],[ 7.01945525 74.98054475] ; [ 14.98054475 160.01945525],0
p5,1,0.005201,7.808068,[14 66] ; [ 11 164],[ 7.84313725 72.15686275] ; [ 17.15686275 157.84313725],0
p10,1,0.007226,7.21602,[65 14] ; [113  59],[56.02390438 22.97609562] ; [121.97609562  50.02390438],0
p4,1,0.016335,5.766418,[48 34] ; [73 99],[39.06299213 42.93700787] ; [81.93700787 90.06299213],0
p8,1,0.019385,5.466444,[45 37] ; [ 68 105],[36.3372549 45.6627451] ; [76.6627451 96.3372549],0
v3,1,0.035514,4.420297,[32 45] ; [ 48 123],[24.83870968 52.16129032] ; [ 55.16129032 115.83870968],0
d1,1,0.036585,4.369649,[33 49] ; [ 48 128],[25.74418605 56.25581395] ; [ 55.25581395 120.74418605],0
r1,1,0.052658,3.754732,[61 20] ; [111  65],[54.21011673 26.78988327] ; [117.78988327  58.21011673],0
u2,1,0.059356,3.555292,[28 11] ; [56 47],[23.07042254 15.92957746] ; [60.92957746 42.07042254],0
r4,1,0.061726,3.490384,[73  9] ; [140  36],[67.69767442 14.30232558] ; [145.30232558  30.69767442],0
p6,1,0.062673,3.465196,[32 47] ; [ 49 122],[25.596 53.404] ; [ 55.404 115.596],0
p3,1,0.077832,3.109592,[38 44] ; [ 61 114],[31.58754864 50.41245136] ; [ 67.41245136 107.58754864],0
v1,1,0.080601,3.052735,[41 38] ; [ 69 103],[34.62151394 44.37848606] ; [75.37848606 96.62151394],0
u3,1,0.091468,2.848352,[27 13] ; [54 50],[22.5 17.5] ; [58.5 45.5],0
v2,1,0.092559,2.829303,[40 36] ; [69 99],[33.95081967 42.04918033] ; [75.04918033 92.95081967],0
s4,1,0.09652,2.762128,[21 61] ; [ 29 144],[16.07843137 65.92156863] ; [ 33.92156863 139.07843137],0
p12,1,0.097103,2.752486,[ 6 75] ; [  5 169],[ 3.49411765 77.50588235] ; [  7.50588235 166.49411765],0
p2,1,0.114567,2.490071,[69 13] ; [132  43],[64.13229572 17.86770428] ; [136.86770428  38.13229572],0
