Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,66.514383,[213  54] ; [40 70],[179.18037135  87.81962865] ; [73.81962865 36.18037135],1
d3,1,0.0,40.825008,[215  53] ; [52 58],[189.3015873  78.6984127] ; [77.6984127 32.3015873],1
u1,1,2e-06,22.821304,[ 81 187] ; [  8 102],[ 63.1005291 204.8994709] ; [25.8994709 84.1005291],1
b5,1,2e-06,22.182821,[182  86] ; [46 64],[161.65079365 106.34920635] ; [66.34920635 43.65079365],1
a2,1,3e-06,22.006141,[ 93 175] ; [12 98],[ 74.44444444 193.55555556] ; [30.55555556 79.44444444],1
b1,1,0.000606,11.7583,[ 95 173] ; [60 50],[109.89417989 158.10582011] ; [45.10582011 64.89417989],1
p2,1,0.005177,7.81661,[235  33] ; [83 26],[226.05835544  41.94164456] ; [91.94164456 17.05835544],0
d1,1,0.008829,6.857097,[193  75] ; [64 46],[182.21164021  85.78835979] ; [74.78835979 35.21164021],0
b2,1,0.024752,5.041128,[ 72 108] ; [43 35],[80.23255814 99.76744186] ; [34.76744186 43.23255814],0
b3,1,0.024752,5.041128,[ 72 108] ; [43 35],[80.23255814 99.76744186] ; [34.76744186 43.23255814],0
b4,1,0.030517,4.67991,[164 104] ; [54 56],[154.56084656 113.43915344] ; [63.43915344 46.56084656],0
v2,1,0.0387,4.273971,[166  91] ; [55 49],[157.33240997  99.66759003] ; [63.66759003 40.33240997],0
n1,1,0.042989,4.095827,[19 32] ; [16 10],[23.18181818 27.81818182] ; [11.81818182 14.18181818],0
u3,1,0.104728,2.632032,[42 13] ; [14 10],[38.98734177 16.01265823] ; [17.01265823  6.98734177],0
p9,1,0.124364,2.361478,[246  21] ; [94 14],[242.08  24.92] ; [97.92 10.08],0
d4,1,0.124495,2.35984,[233  35] ; [88 21],[228.19098143  39.80901857] ; [92.80901857 16.19098143],0
d5,1,0.126418,2.335951,[235  33] ; [89 20],[230.32360743  37.67639257] ; [93.67639257 15.32360743],0
p4,1,0.245131,1.350844,[184  83] ; [69 41],[179.18037135  87.81962865] ; [73.81962865 36.18037135],0
n4,1,0.24801,1.33448,[217  50] ; [94 15],[220.84308511  46.15691489] ; [90.15691489 18.84308511],0
v3,1,0.270036,1.216565,[118 136] ; [56 50],[122.76666667 131.23333333] ; [51.23333333 54.76666667],0
s7,1,0.272788,1.202672,[190  64] ; [85 21],[194.02777778  59.97222222] ; [80.97222222 25.02777778],0
v4,1,0.383739,0.75869,[262   6] ; [109   1],[263.03703704   4.96296296] ; [107.96296296   2.03703704],0
a8,1,0.392564,0.730987,[ 45 193] ; [16 90],[ 42.20348837 195.79651163] ; [18.79651163 87.20348837],0
a5,1,0.415243,0.663738,[217  51] ; [85 25],[214.11640212  53.88359788] ; [87.88359788 22.11640212],0
p3,1,0.434636,0.610403,[154 114] ; [68 42],[157.3968254 110.6031746] ; [64.6031746 45.3968254],0
s2,1,0.435887,0.607086,[187  78] ; [82 28],[190.09333333  74.90666667] ; [78.90666667 31.09333333],0
p11,1,0.519882,0.414127,[214  54] ; [91 19],[216.24338624  51.75661376] ; [88.75661376 21.24338624],0
r1,1,0.521592,0.410744,[236  30] ; [95 15],[234.16489362  31.83510638] ; [96.83510638 13.16489362],0
d2,1,0.531157,0.392177,[158 110] ; [61 49],[155.26984127 112.73015873] ; [63.73015873 46.26984127],0
p8,1,0.548384,0.360221,[152 113] ; [65 42],[154.58333333 110.41666667] ; [62.41666667 44.58333333],0
p10,1,0.55094,0.355635,[235  31] ; [93 15],[233.28342246  32.71657754] ; [94.71657754 13.28342246],0
n2,1,0.551937,0.353858,[38 14] ; [18  9],[36.86075949 15.13924051] ; [19.13924051  7.86075949],0
n5,1,0.565217,0.330752,[211  56] ; [89 20],[213.03191489  53.96808511] ; [86.96808511 22.03191489],0
r3,1,0.597047,0.279473,[263   5] ; [107   3],[262.32804233   5.67195767] ; [107.67195767   2.32804233],0
s4,1,0.597426,0.278895,[ 50 217] ; [23 86],[ 51.83776596 215.16223404] ; [21.16223404 87.83776596],0
s1,1,0.607578,0.263717,[  9 253] ; [  5 105],[  9.86021505 252.13978495] ; [  4.13978495 105.86021505],0
a4,1,0.656422,0.197899,[131 137] ; [51 59],[129.03703704 138.96296296] ; [52.96296296 57.03703704],0
n6,1,0.659847,0.19371,[237  30] ; [95 14],[235.75531915  31.24468085] ; [96.24468085 12.75531915],0
a1,1,0.660359,0.193088,[ 14 254] ; [  7 103],[ 14.88888889 253.11111111] ; [  6.11111111 103.88888889],0
s3,1,0.692097,0.156825,[194  70] ; [83 27],[195.52941176  68.47058824] ; [81.47058824 28.52941176],0
n3,1,0.721959,0.126623,[38 14] ; [18  8],[37.33333333 14.66666667] ; [18.66666667  7.33333333],0
s5,1,0.727783,0.121157,[115 140] ; [49 55],[116.4902507 138.5097493] ; [47.5097493 56.4902507],0
a3,1,0.72844,0.120549,[213  54] ; [86 24],[211.75862069  55.24137931] ; [87.24137931 22.75862069],0
u2,1,0.743591,0.106996,[38 16] ; [16  8],[37.38461538 16.61538462] ; [16.61538462  7.38461538],0
v1,1,0.749912,0.101605,[160  99] ; [68 39],[161.3442623  97.6557377] ; [66.6557377 40.3442623],0
s6,1,0.801791,0.063016,[226  40] ; [92 15],[226.77747989  39.22252011] ; [91.22252011 15.77747989],0
p5,1,0.802586,0.062501,[ 42 223] ; [16 92],[ 41.20643432 223.79356568] ; [16.79356568 91.20643432],0
p7,1,0.804129,0.061507,[182  78] ; [77 31],[182.98913043  77.01086957] ; [76.01086957 31.98913043],0
u4,1,0.846627,0.037413,[ 11 257] ; [  5 105],[ 11.34391534 256.65608466] ; [  4.65608466 105.34391534],0
p12,1,0.866907,0.028086,[ 32 236] ; [12 94],[ 31.52941176 236.47058824] ; [12.47058824 93.52941176],0
p1,1,0.909223,0.013,[ 28 239] ; [11 98],[ 27.69414894 239.30585106] ; [11.30585106 97.69414894],0
r2,1,0.980373,0.000605,[262   5] ; [107   2],[262.02925532   4.97074468] ; [106.97074468   2.02925532],0
p6,1,0.992189,9.6e-05,[123 143] ; [50 58],[123.04278075 142.95721925] ; [49.95721925 58.04278075],0
