Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.533529,[39 62] ; [247  61],[70.62591687 30.37408313] ; [215.37408313  92.62591687],1
d3,1,0.0,53.509318,[44 57] ; [251  58],[72.67073171 28.32926829] ; [222.32926829  86.67073171],1
a2,1,2.4e-05,17.82469,[ 8 93] ; [ 88 222],[23.59124088 77.40875912] ; [ 72.40875912 237.59124088],1
u1,1,4e-05,16.881458,[ 6 95] ; [ 77 233],[20.39659367 80.60340633] ; [ 62.60340633 247.39659367],1
b5,1,0.001158,10.55678,[45 56] ; [195 115],[58.97810219 42.02189781] ; [181.02189781 128.97810219],0
r1,1,0.006682,7.356464,[76 25] ; [267  41],[84.70171149 16.29828851] ; [258.29828851  49.70171149],0
b1,1,0.009997,6.635386,[44 57] ; [ 92 218],[33.42092457 67.57907543] ; [102.57907543 207.42092457],0
r4,1,0.018041,5.592201,[86 15] ; [288  22],[91.90754258  9.09245742] ; [282.09245742  27.90754258],0
d1,1,0.018241,5.572827,[55 46] ; [209 101],[64.87591241 36.12408759] ; [199.12408759 110.87591241],0
v4,1,0.018466,5.551358,[91  9] ; [296  10],[95.32019704  4.67980296] ; [291.67980296  14.32019704],0
b4,1,0.019861,5.424113,[51 50] ; [197 113],[60.94403893 40.05596107] ; [187.05596107 122.94403893],0
s6,1,0.04894,3.877402,[57 41] ; [209  94],[65.0074813 32.9925187] ; [200.9925187 102.0074813],0
p4,1,0.058245,3.586657,[55 43] ; [204 102],[62.82673267 35.17326733] ; [196.17326733 109.82673267],0
p12,1,0.065615,3.389438,[ 6 91] ; [ 40 268],[11.01728395 85.98271605] ; [ 34.98271605 273.01728395],0
r2,1,0.088136,2.908096,[89  9] ; [291  14],[92.40694789  5.59305211] ; [287.59305211  17.40694789],0
s5,1,0.094876,2.789631,[40 54] ; [ 99 200],[33.24681934 60.75318066] ; [105.75318066 193.24681934],0
p2,1,0.144289,2.131616,[81 17] ; [273  36],[85.23832924 12.76167076] ; [268.76167076  40.23832924],0
u3,1,0.152177,2.050294,[ 8 11] ; [47 31],[10.77319588  8.22680412] ; [44.22680412 33.77319588],0
n6,1,0.153842,2.033736,[83 16] ; [273  33],[87.02222222 11.97777778] ; [268.97777778  37.02222222],0
p1,1,0.167403,1.906045,[ 5 95] ; [ 29 280],[ 8.31295844 91.68704156] ; [ 25.68704156 283.31295844],0
a3,1,0.208293,1.583248,[82 19] ; [232  77],[77.35121951 23.64878049] ; [236.64878049  72.35121951],0
v1,1,0.22835,1.451112,[70 27] ; [198 104],[65.15288221 31.84711779] ; [202.84711779  99.15288221],0
b2,1,0.247446,1.337668,[32 39] ; [ 73 123],[27.92134831 43.07865169] ; [ 77.07865169 118.92134831],0
b3,1,0.247446,1.337668,[32 39] ; [ 73 123],[27.92134831 43.07865169] ; [ 77.07865169 118.92134831],0
u4,1,0.251346,1.315809,[ 4 97] ; [  6 304],[ 2.45742092 98.54257908] ; [  7.54257908 302.45742092],0
n4,1,0.260117,1.268133,[85 15] ; [247  62],[81.17359413 18.82640587] ; [250.82640587  58.17359413],0
u2,1,0.281698,1.158881,[ 8 10] ; [45 32],[10.04210526  7.95789474] ; [42.95789474 34.04210526],0
p8,1,0.308806,1.035774,[53 43] ; [185 118],[57.26315789 38.73684211] ; [180.73684211 122.26315789],0
a5,1,0.3155,1.007511,[75 26] ; [245  65],[78.63746959 22.36253041] ; [241.36253041  68.63746959],0
a8,1,0.341539,0.904646,[12 85] ; [ 45 229],[14.90296496 82.09703504] ; [ 42.09703504 231.90296496],0
d4,1,0.372386,0.795688,[84 17] ; [268  41],[86.71219512 14.28780488] ; [265.28780488  43.71219512],0
p10,1,0.378788,0.774633,[83 14] ; [272  34],[85.44665012 11.55334988] ; [269.55334988  36.44665012],0
p6,1,0.388011,0.745166,[33 62] ; [121 184],[36.575 58.425] ; [117.425 187.575],0
r3,1,0.388318,0.744203,[97  3] ; [303   5],[98.03921569  1.96078431] ; [301.96078431   6.03921569],0
n2,1,0.469394,0.523403,[14  5] ; [44 10],[15.09589041  3.90410959] ; [42.90410959 11.09589041],0
n3,1,0.473803,0.513092,[16  3] ; [42 13],[14.89189189  4.10810811] ; [43.10810811 11.89189189],0
s1,1,0.521751,0.41043,[ 1 98] ; [  6 297],[ 1.7238806 97.2761194] ; [  5.2761194 297.7238806],0
s3,1,0.539451,0.376558,[53 47] ; [169 130],[55.63909774 44.36090226] ; [166.36090226 132.63909774],0
a4,1,0.550291,0.356797,[42 59] ; [139 170],[44.58780488 56.41219512] ; [136.41219512 172.58780488],0
v3,1,0.592437,0.286554,[54 45] ; [174 128],[56.28927681 42.71072319] ; [171.71072319 130.28927681],0
p5,1,0.64909,0.207049,[12 87] ; [ 43 266],[13.34558824 85.65441176] ; [ 41.65441176 267.34558824],0
a1,1,0.681408,0.168545,[ 7 94] ; [ 18 292],[ 6.14355231 94.85644769] ; [ 18.85644769 291.14355231],0
s2,1,0.708543,0.139737,[53 48] ; [153 151],[51.37283951 49.62716049] ; [154.62716049 149.37283951],0
s8,1,0.756199,0.096395,[49 51] ; [144 161],[47.65432099 52.34567901] ; [145.34567901 159.65432099],0
p7,1,0.757672,0.095196,[70 27] ; [213  89],[68.79949875 28.20050125] ; [214.20050125  87.79949875],0
n1,1,0.767673,0.087273,[ 6 12] ; [16 38],[ 5.5 12.5] ; [16.5 37.5],0
p9,1,0.770014,0.085472,[88 10] ; [276  28],[88.73631841  9.26368159] ; [275.26368159  28.73631841],0
d5,1,0.817124,0.053475,[84 17] ; [260  49],[84.74146341 16.25853659] ; [259.25853659  49.74146341],0
p3,1,0.82104,0.05117,[54 45] ; [172 136],[54.97297297 44.02702703] ; [171.02702703 136.97297297],0
n5,1,0.825218,0.04877,[79 20] ; [241  65],[78.22222222 20.77777778] ; [241.77777778  64.22222222],0
s7,1,0.831437,0.045309,[52 45] ; [155 141],[51.09160305 45.90839695] ; [155.90839695 140.09160305],0
s4,1,0.845251,0.038096,[12 88] ; [ 39 267],[12.56157635 87.43842365] ; [ 38.43842365 267.56157635],0
d2,1,0.884076,0.021259,[52 49] ; [156 152],[51.36430318 49.63569682] ; [156.63569682 151.36430318],0
