Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,58.856733,[97 56] ; [ 2 54],[72.47368421 80.52631579] ; [26.52631579 29.47368421],1
d4,1,0.0,46.921935,[133  20] ; [22 33],[114.01442308  38.98557692] ; [40.98557692 14.01442308],1
a5,1,0.0,35.130976,[121  32] ; [20 36],[103.22009569  49.77990431] ; [37.77990431 18.22009569],1
d2,1,6.3e-05,16.00159,[86 67] ; [14 42],[73.20574163 79.79425837] ; [26.79425837 29.20574163],1
a3,1,6.6e-05,15.912529,[119  34] ; [27 28],[107.39423077  45.60576923] ; [38.60576923 16.39423077],1
d3,1,6.7e-05,15.898415,[83 70] ; [13 43],[70.27751196 82.72248804] ; [25.72248804 30.27751196],1
a4,1,6.8e-05,15.861867,[78 75] ; [11 44],[65.46634615 87.53365385] ; [23.53365385 31.46634615],1
n4,1,9.1e-05,15.321839,[132  20] ; [35 21],[122.03846154  29.96153846] ; [44.96153846 11.03846154],1
p10,1,0.000204,13.79301,[130  22] ; [34 21],[120.42512077  31.57487923] ; [43.57487923 11.42512077],1
r4,1,0.000229,13.580745,[133  20] ; [36 20],[123.71770335  29.28229665] ; [45.28229665 10.71770335],1
v3,1,0.001268,10.387964,[67 83] ; [11 44],[57.07317073 92.92682927] ; [20.92682927 34.07317073],0
n6,1,0.002025,9.526705,[133  19] ; [38 17],[125.56521739  26.43478261] ; [45.43478261  9.56521739],0
r1,1,0.002065,9.490454,[118  35] ; [31 25],[109.07655502  43.92344498] ; [39.92344498 16.07655502],0
r2,1,0.002283,9.306745,[139  12] ; [42 13],[132.67475728  18.32524272] ; [48.32524272  6.67475728],0
s7,1,0.002655,9.030621,[88 59] ; [19 34],[78.645 68.355] ; [28.355 24.645],0
r3,1,0.002744,8.970211,[144   9] ; [45 11],[138.35885167  14.64114833] ; [50.64114833  5.35885167],0
s5,1,0.003525,8.513488,[65 82] ; [12 43],[56.03465347 90.96534653] ; [20.96534653 34.03465347],0
p11,1,0.00386,8.348496,[129  24] ; [37 19],[121.5215311  31.4784689] ; [44.4784689 11.5215311],0
n5,1,0.004165,8.210581,[128  24] ; [37 19],[120.57692308  31.42307692] ; [44.42307692 11.57692308],0
v2,1,0.006362,7.444674,[83 69] ; [17 35],[74.50980392 77.49019608] ; [25.49019608 26.50980392],0
p3,1,0.008672,6.889263,[86 67] ; [20 36],[77.59808612 75.40191388] ; [28.40191388 27.59808612],0
n1,1,0.011093,6.450375,[19 23] ; [ 2 16],[14.7 27.3] ; [ 6.3 11.7],0
p6,1,0.015869,5.817306,[63 87] ; [13 42],[55.6097561 94.3902439] ; [20.3902439 34.6097561],0
s8,1,0.019375,5.467305,[77 76] ; [18 38],[69.54545455 83.45454545] ; [25.45454545 30.54545455],0
s6,1,0.022571,5.201208,[101  47] ; [28 27],[94.04926108 53.95073892] ; [34.95073892 20.04926108],0
p4,1,0.040537,4.19525,[92 60] ; [25 31],[85.5 66.5] ; [31.5 24.5],0
s2,1,0.045563,3.99769,[78 74] ; [20 36],[71.61538462 80.38461538] ; [26.38461538 29.61538462],0
p7,1,0.050701,3.818139,[111  41] ; [33 23],[105.23076923  46.76923077] ; [38.76923077 17.23076923],0
v4,1,0.061407,3.498963,[144   8] ; [47  7],[140.93203883  11.06796117] ; [50.06796117  3.93203883],0
p9,1,0.07827,3.100468,[132  20] ; [43 13],[127.88461538  24.11538462] ; [47.11538462  8.88461538],0
n2,1,0.10996,2.5548,[32 10] ; [10  8],[29.4 12.6] ; [12.6  5.4],0
p1,1,0.111027,2.539543,[  9 144] ; [ 7 49],[ 11.71291866 141.28708134] ; [ 4.28708134 51.71291866],0
a2,1,0.116051,2.469818,[ 16 137] ; [ 2 54],[ 13.17703349 139.82296651] ; [ 4.82296651 51.17703349],0
v1,1,0.125609,2.345947,[83 66] ; [24 31],[78.15196078 70.84803922] ; [28.84803922 26.15196078],0
n3,1,0.231998,1.428571,[30 12] ; [10  8],[28. 14.] ; [12.  6.],0
b3,1,0.257265,1.283414,[43 55] ; [13 26],[40.05839416 57.94160584] ; [15.94160584 23.05839416],0
b2,1,0.257265,1.283414,[43 55] ; [13 26],[40.05839416 57.94160584] ; [15.94160584 23.05839416],0
u3,1,0.259403,1.27194,[14 20] ; [ 8 21],[11.87301587 22.12698413] ; [10.12698413 18.87301587],0
u1,1,0.337473,0.920006,[ 11 142] ; [ 2 54],[  9.51674641 143.48325359] ; [ 3.48325359 52.51674641],0
s4,1,0.366824,0.814395,[ 30 122] ; [ 8 48],[ 27.76923077 124.23076923] ; [10.23076923 45.76923077],0
p12,1,0.404012,0.696352,[ 10 141] ; [ 2 54],[  8.75362319 142.24637681] ; [ 3.24637681 52.75362319],0
b4,1,0.404291,0.695525,[83 70] ; [34 22],[85.6507177 67.3492823] ; [31.3492823 24.6507177],0
s1,1,0.486548,0.484152,[  3 150] ; [ 2 53],[  3.67788462 149.32211538] ; [ 1.32211538 53.67788462],0
a6,1,0.53454,0.385754,[61 92] ; [25 31],[62.9569378 90.0430622] ; [23.0430622 32.9569378],0
p8,1,0.550256,0.356859,[82 68] ; [28 28],[80.09708738 69.90291262] ; [29.90291262 26.09708738],0
p5,1,0.56541,0.330424,[ 21 132] ; [ 6 50],[ 19.76555024 133.23444976] ; [ 7.23444976 48.76555024],0
a8,1,0.626201,0.237248,[ 17 129] ; [ 7 42],[ 17.96923077 128.03076923] ; [ 6.03076923 42.96923077],0
b1,1,0.627851,0.234987,[68 85] ; [27 29],[69.54545455 83.45454545] ; [25.45454545 30.54545455],0
b5,1,0.706187,0.142115,[72 81] ; [28 28],[73.20574163 79.79425837] ; [26.79425837 29.20574163],0
u2,1,0.711996,0.136291,[18 16] ; [14 15],[17.26984127 16.73015873] ; [14.73015873 14.26984127],0
s3,1,0.722028,0.126557,[87 65] ; [33 22],[88.11594203 63.88405797] ; [31.88405797 23.11594203],0
a1,1,0.885065,0.020895,[  9 144] ; [ 3 53],[  8.784689 144.215311] ; [ 3.215311 52.784689],0
