Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,61.503097,[100  55] ; [ 34 128],[65.52050473 89.47949527] ; [68.47949527 93.52050473],1
p8,1,2.8e-05,17.548316,[79 76] ; [ 45 116],[60.82278481 94.17721519] ; [63.17721519 97.82278481],1
p7,1,0.000953,10.917047,[98 57] ; [69 86],[83.5 71.5] ; [83.5 71.5],1
p5,1,0.00133,10.300447,[ 16 135] ; [  3 157],[  9.22508039 141.77491961] ; [  9.77491961 150.22508039],0
p2,1,0.001491,10.089165,[135  21] ; [116  45],[123.52050473  32.47949527] ; [127.47949527  33.52050473],0
a5,1,0.004765,7.966412,[120  36] ; [101  61],[108.41509434  47.58490566] ; [112.58490566  49.41509434],0
r4,1,0.008228,6.983263,[145  11] ; [135  27],[137.35849057  18.64150943] ; [142.64150943  19.35849057],0
s7,1,0.008447,6.936266,[96 51] ; [78 77],[84.69536424 62.30463576] ; [89.30463576 65.69536424],0
s8,1,0.011588,6.372896,[88 67] ; [69 93],[76.76656151 78.23343849] ; [80.23343849 81.76656151],0
n5,1,0.013665,6.08094,[121  35] ; [104  56],[111.07594937  44.92405063] ; [113.92405063  46.07594937],0
v4,1,0.017029,5.693426,[151   4] ; [144  14],[146.08626198   8.91373802] ; [148.91373802   9.08626198],0
s2,1,0.017988,5.597342,[125  31] ; [111  51],[115.77358491  40.22641509] ; [120.22641509  41.77358491],0
d1,1,0.029799,4.720849,[95 61] ; [79 83],[85.35849057 70.64150943] ; [88.64150943 73.35849057],0
v3,1,0.033057,4.542835,[67 81] ; [ 52 104],[57.93421053 90.06578947] ; [61.06578947 94.93421053],0
a2,1,0.036562,4.370701,[ 41 115] ; [ 27 135],[ 33.35849057 122.64150943] ; [ 34.64150943 127.35849057],0
n6,1,0.051433,3.794128,[130  26] ; [119  41],[122.92405063  33.07594937] ; [126.07594937  33.92405063],0
a3,1,0.057337,3.612788,[117  39] ; [105  56],[109.24921136  46.75078864] ; [112.75078864  48.24921136],0
d3,1,0.092308,2.833654,[109  47] ; [98 63],[101.86750789  54.13249211] ; [105.13249211  55.86750789],0
n3,1,0.112174,2.523318,[27  4] ; [36 14],[24.11111111  6.88888889] ; [38.88888889 11.11111111],0
n4,1,0.117953,2.444288,[119  36] ; [111  50],[112.8164557  42.1835443] ; [117.1835443  43.8164557],0
b4,1,0.125008,2.353421,[89 67] ; [106  56],[95.66037736 60.33962264] ; [99.33962264 62.66037736],0
p1,1,0.130605,2.285304,[ 12 144] ; [  6 154],[  8.88607595 147.11392405] ; [  9.11392405 150.88607595],0
d2,1,0.134086,2.244549,[78 78] ; [67 94],[71.35646688 84.64353312] ; [73.64353312 87.35646688],0
u4,1,0.137104,2.21016,[  6 150] ; [  2 160],[  3.9245283 152.0754717] ; [  4.0754717 157.9245283],0
u3,1,0.168568,1.895629,[26 11] ; [32 25],[22.82978723 14.17021277] ; [35.17021277 21.82978723],0
