Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,94.350525,[39 82] ; [260  62],[81.66817156 39.33182844] ; [217.33182844 104.66817156],1
n6,1,9e-06,19.677384,[82 40] ; [278  46],[98.47533632 23.52466368] ; [261.52466368  62.47533632],1
a5,1,3.7e-05,16.998435,[66 56] ; [241  83],[83.97757848 38.02242152] ; [223.02242152 100.97757848],1
p4,1,0.000366,12.696276,[46 75] ; [183 138],[62.69004525 58.30995475] ; [166.30995475 154.69004525],1
p6,1,0.0004,12.531367,[20 98] ; [109 208],[34.99310345 83.00689655] ; [ 94.00689655 222.99310345],1
p10,1,0.000411,12.481709,[75 46] ; [249  68],[89.50684932 31.49315068] ; [234.49315068  82.50684932],1
p11,1,0.001023,10.785954,[84 38] ; [269  55],[96.56053812 25.43946188] ; [256.43946188  67.56053812],0
p3,1,0.001338,10.289459,[39 82] ; [159 164],[53.95945946 67.04054054] ; [144.04054054 178.95945946],0
a6,1,0.001845,9.697809,[71 51] ; [238  86],[84.52466368 37.47533632] ; [224.47533632  99.52466368],0
a8,1,0.0028,8.9334,[  5 109] ; [ 44 246],[ 13.82673267 100.17326733] ; [ 35.17326733 254.82673267],0
s8,1,0.003105,8.744855,[ 18 103] ; [ 92 231],[29.97747748 91.02252252] ; [ 80.02252252 242.97747748],0
d5,1,0.004087,8.244681,[84 38] ; [264  60],[95.19282511 26.80717489] ; [252.80717489  71.19282511],0
v1,1,0.004454,8.088618,[44 76] ; [164 152],[57.24770642 62.75229358] ; [150.75229358 165.24770642],0
p2,1,0.004605,8.028266,[87 34] ; [270  52],[97.51015801 23.48984199] ; [259.48984199  62.51015801],0
a2,1,0.008084,7.014873,[ 13 109] ; [ 70 254],[22.70403587 99.29596413] ; [ 60.29596413 263.70403587],0
a4,1,0.009778,6.674958,[37 85] ; [141 181],[48.90990991 73.09009009] ; [129.09009009 192.90990991],0
a3,1,0.011236,6.427544,[68 53] ; [223 100],[79.30405405 41.69594595] ; [211.69594595 111.30405405],0
p9,1,0.013106,6.154731,[86 35] ; [262  58],[95.4829932 25.5170068] ; [252.5170068  67.4829932],0
v3,1,0.014012,6.03663,[29 87] ; [119 197],[39.74074074 76.25925926] ; [108.25925926 207.74074074],0
u1,1,0.015718,5.834175,[  8 114] ; [ 49 275],[ 15.59192825 106.40807175] ; [ 41.40807175 282.59192825],0
s7,1,0.017557,5.639801,[22 97] ; [ 91 214],[31.71462264 87.28537736] ; [ 81.28537736 223.71462264],0
r4,1,0.018295,5.567635,[103  19] ; [298  26],[109.69058296  12.30941704] ; [291.30941704  32.69058296],0
d2,1,0.026073,4.951185,[42 80] ; [149 174],[52.36404494 69.63595506] ; [138.63595506 184.36404494],0
d1,1,0.027587,4.853716,[52 70] ; [176 148],[62.367713 59.632287] ; [165.632287 158.367713],0
n1,1,0.027762,4.842804,[ 9 35] ; [26 38],[14.25925926 29.74074074] ; [20.74074074 43.25925926],0
p7,1,0.028887,4.774306,[62 58] ; [202 118],[72. 48.] ; [192. 128.],0
p12,1,0.031899,4.603941,[  1 121] ; [ 17 301],[  4.99090909 117.00909091] ; [ 13.00909091 304.99090909],0
r1,1,0.034476,4.470934,[85 37] ; [255  67],[93.42342342 28.57657658] ; [246.57657658  75.42342342],0
r2,1,0.03478,4.45593,[106  15] ; [298  20],[111.35307517   9.64692483] ; [292.64692483  25.35307517],0
p1,1,0.042457,4.116904,[  4 117] ; [ 29 294],[  8.99324324 112.00675676] ; [ 24.00675676 298.99324324],0
p5,1,0.054166,3.707571,[  6 116] ; [ 35 288],[ 11.24044944 110.75955056] ; [ 29.75955056 293.24044944],0
p8,1,0.058799,3.570928,[52 70] ; [166 149],[60.8604119 61.1395881] ; [157.1395881 157.8604119],0
s4,1,0.063873,3.433862,[ 17 105] ; [ 26 295],[ 11.84198646 110.15801354] ; [ 31.15801354 289.84198646],0
s6,1,0.087765,2.914899,[47 73] ; [154 165],[54.94305239 65.05694761] ; [146.05694761 172.94305239],0
b3,1,0.117477,2.450639,[16 42] ; [ 78 123],[21.05019305 36.94980695] ; [ 72.94980695 128.05019305],0
b2,1,0.117477,2.450639,[16 42] ; [ 78 123],[21.05019305 36.94980695] ; [ 72.94980695 128.05019305],0
v2,1,0.127956,2.31713,[56 61] ; [175 137],[63. 54.] ; [168. 144.],0
n2,1,0.186224,1.747244,[27 16] ; [50 17],[30.1 12.9] ; [46.9 20.1],0
v4,1,0.221461,1.494877,[109  11] ; [304  19],[111.87358916   8.12641084] ; [301.12641084  21.87358916],0
a1,1,0.325824,0.965423,[  2 120] ; [ 11 313],[  3.55605381 118.44394619] ; [  9.44394619 314.55605381],0
d4,1,0.33093,0.945257,[90 31] ; [255  69],[93.80898876 27.19101124] ; [251.19101124  72.80898876],0
n3,1,0.362717,0.828465,[31 12] ; [51 13],[32.95327103 10.04672897] ; [49.04672897 14.95327103],0
s1,1,0.375001,0.787027,[  4 118] ; [  6 314],[  2.760181 119.239819] ; [  7.239819 312.760181],0
b1,1,0.540038,0.375469,[41 81] ; [119 205],[43.76681614 78.23318386] ; [116.23318386 207.76681614],0
u2,1,0.550035,0.357254,[30 24] ; [50 49],[28.23529412 25.76470588] ; [51.76470588 47.23529412],0
u3,1,0.648233,0.208135,[26 28] ; [52 48],[27.35064935 26.64935065] ; [50.64935065 49.35064935],0
d3,1,0.678452,0.171873,[77 44] ; [213 111],[78.85393258 42.14606742] ; [211.14606742 112.85393258],0
s3,1,0.692687,0.156192,[28 92] ; [ 81 241],[29.59276018 90.40723982] ; [ 79.40723982 242.59276018],0
s5,1,0.745988,0.104933,[21 99] ; [ 59 254],[22.17090069 97.82909931] ; [ 57.82909931 255.17090069],0
b5,1,0.805811,0.060434,[73 49] ; [198 126],[74.13004484 47.86995516] ; [196.86995516 127.13004484],0
a7,1,0.895759,0.017166,[87 35] ; [229  95],[86.43946188 35.56053812] ; [229.56053812  94.43946188],0
u4,1,0.915502,0.011258,[  1 121] ; [  3 321],[  1.0941704 120.9058296] ; [  2.9058296 321.0941704],0
b4,1,0.932199,0.007238,[71 51] ; [190 134],[71.39461883 50.60538117] ; [189.60538117 134.39461883],0
