Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,28.00801,[31 30] ; [ 9 74],[16.94444444 44.05555556] ; [23.05555556 59.94444444],1
p6,1,1.2e-05,19.21397,[20 41] ; [ 4 77],[10.30985915 50.69014085] ; [13.69014085 67.30985915],1
p2,1,6.1e-05,16.063165,[44 18] ; [31 52],[32.06896552 29.93103448] ; [42.93103448 40.06896552],1
p3,1,0.000287,13.156632,[28 34] ; [14 67],[18.20979021 43.79020979] ; [23.79020979 57.20979021],1
v4,1,0.002881,8.881501,[54  7] ; [55 27],[46.4965035 14.5034965] ; [62.5034965 19.4965035],0
r4,1,0.004972,7.889675,[47 15] ; [44 39],[38.91034483 23.08965517] ; [52.08965517 30.91034483],0
s3,1,0.012219,6.27886,[30 32] ; [23 59],[22.81944444 39.18055556] ; [30.18055556 51.81944444],0
a4,1,0.020695,5.352265,[16 45] ; [37 45],[22.60839161 38.39160839] ; [30.39160839 51.60839161],0
r3,1,0.025444,4.993412,[53  9] ; [57 25],[47.36111111 14.63888889] ; [62.63888889 19.36111111],0
a2,1,0.026325,4.934539,[ 5 57] ; [18 65],[ 9.83448276 52.16551724] ; [13.16551724 69.83448276],0
p10,1,0.031393,4.631347,[16 45] ; [10 72],[11.09090909 49.90909091] ; [14.90909091 67.09090909],0
d5,1,0.031839,4.607126,[35 27] ; [61 22],[41.04827586 20.95172414] ; [54.95172414 28.04827586],0
p4,1,0.0335,4.520041,[28 34] ; [23 59],[21.95833333 40.04166667] ; [29.04166667 52.95833333],0
s2,1,0.033627,4.513568,[20 42] ; [14 68],[14.63888889 47.36111111] ; [19.36111111 62.63888889],0
d1,1,0.038612,4.277857,[20 42] ; [41 42],[26.08275862 35.91724138] ; [34.91724138 48.08275862],0
a1,1,0.047528,3.926602,[ 1 61] ; [ 8 75],[ 3.84827586 58.15172414] ; [ 5.15172414 77.84827586],0
p11,1,0.051405,3.79503,[34 28] ; [32 51],[28.22068966 33.77931034] ; [37.77931034 45.22068966],0
n3,1,0.059099,3.5625,[14  5] ; [18 20],[10.66666667  8.33333333] ; [21.33333333 16.66666667],0
a3,1,0.065184,3.400315,[29 33] ; [51 31],[34.44444444 27.55555556] ; [45.55555556 36.44444444],0
s6,1,0.102714,2.662896,[26 36] ; [24 59],[21.37931034 40.62068966] ; [28.62068966 54.37931034],0
b3,1,0.108356,2.578033,[ 7 26] ; [20 33],[10.36046512 22.63953488] ; [16.63953488 36.36046512],0
b2,1,0.108356,2.578033,[ 7 26] ; [20 33],[10.36046512 22.63953488] ; [16.63953488 36.36046512],0
b5,1,0.154822,2.024091,[38 24] ; [41 42],[33.77931034 28.22068966] ; [45.22068966 37.77931034],0
d3,1,0.16895,1.892232,[31 31] ; [51 32],[35.06206897 26.93793103] ; [46.93793103 36.06206897],0
d4,1,0.177485,1.818558,[39 22] ; [61 21],[42.65734266 18.34265734] ; [57.34265734 24.65734266],0
p5,1,0.180309,1.795074,[ 3 58] ; [ 1 82],[ 1.69444444 59.30555556] ; [ 2.30555556 80.69444444],0
a8,1,0.214493,1.54084,[ 7 49] ; [ 5 74],[ 4.97777778 51.02222222] ; [ 7.02222222 71.97777778],0
n2,1,0.237692,1.394231,[12  6] ; [20 20],[9.93103448 8.06896552] ; [22.06896552 17.93103448],0
p1,1,0.24935,1.32694,[ 4 58] ; [10 72],[ 6.02777778 55.97222222] ; [ 7.97222222 74.02777778],0
u2,1,0.258736,1.275509,[15 16] ; [11 21],[12.79365079 18.20634921] ; [13.20634921 18.79365079],0
n1,1,0.284297,1.146433,[ 8 10] ; [12 28],[ 6.20689655 11.79310345] ; [13.79310345 26.20689655],0
n4,1,0.29219,1.109501,[35 27] ; [54 29],[38.05517241 23.94482759] ; [50.94482759 32.05517241],0
a5,1,0.299762,1.075251,[32 30] ; [50 33],[35.06206897 26.93793103] ; [46.93793103 36.06206897],0
n6,1,0.3047,1.053509,[39 22] ; [46 37],[36.00694444 24.99305556] ; [48.99305556 34.00694444],0
v1,1,0.316862,1.001857,[22 40] ; [23 60],[19.24137931 42.75862069] ; [25.75862069 57.24137931],0
b4,1,0.321227,0.983943,[33 29] ; [51 32],[35.91724138 26.08275862] ; [48.08275862 34.91724138],0
b1,1,0.324822,0.969431,[35 27] ; [40 43],[32.06896552 29.93103448] ; [42.93103448 40.06896552],0
u1,1,0.435823,0.607255,[ 5 57] ; [10 73],[ 6.4137931 55.5862069] ; [ 8.5862069 74.4137931],0
r2,1,0.483503,0.490952,[52 10] ; [65 17],[50.375 11.625] ; [66.625 15.375],0
a6,1,0.514458,0.42499,[34 28] ; [50 33],[35.91724138 26.08275862] ; [48.08275862 34.91724138],0
u3,1,0.523921,0.406167,[16 17] ; [13 19],[14.72307692 18.27692308] ; [14.27692308 17.72307692],0
s4,1,0.536246,0.382542,[ 8 53] ; [14 69],[ 9.31944444 51.68055556] ; [12.68055556 70.31944444],0
r1,1,0.586669,0.295576,[43 19] ; [54 29],[41.47586207 20.52413793] ; [55.52413793 27.47586207],0
s5,1,0.592276,0.286803,[11 51] ; [12 71],[ 9.83448276 52.16551724] ; [13.16551724 69.83448276],0
v2,1,0.607451,0.263904,[23 37] ; [28 54],[21.54929577 38.45070423] ; [29.45070423 52.54929577],0
n5,1,0.648235,0.208133,[33 29] ; [41 42],[31.64137931 30.35862069] ; [42.35862069 40.64137931],0
