Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,8e-06,20.056324,[76 21] ; [16 25],[64.66666667 32.33333333] ; [27.33333333 13.66666667],1
p7,1,9e-06,19.639336,[68 26] ; [13 28],[56.4 37.6] ; [24.6 16.4],1
p9,1,2.7e-05,17.629956,[85 12] ; [22 18],[75.75912409 21.24087591] ; [31.24087591  8.75912409],1
d3,1,9.9e-05,15.164985,[79 18] ; [20 21],[69.58695652 27.41304348] ; [29.41304348 11.58695652],1
r1,1,0.000176,14.070731,[79 17] ; [21 20],[70.0729927 25.9270073] ; [29.9270073 11.0729927],1
p10,1,0.001303,10.337682,[78 19] ; [22 19],[70.28985507 26.71014493] ; [29.71014493 11.28985507],0
a7,1,0.002164,9.40535,[77 20] ; [22 19],[69.58695652 27.41304348] ; [29.41304348 11.58695652],0
r4,1,0.003919,8.321037,[86 11] ; [28 13],[80.13043478 16.86956522] ; [33.86956522  7.13043478],0
n6,1,0.004268,8.166079,[71 25] ; [20 21],[63.76642336 32.23357664] ; [27.23357664 13.76642336],0
v4,1,0.008893,6.844114,[91  5] ; [33  8],[86.89051095  9.10948905] ; [37.10948905  3.89051095],0
p8,1,0.013636,6.084647,[54 43] ; [13 27],[47.4379562 49.5620438] ; [19.5620438 20.4379562],0
p3,1,0.024016,5.093483,[47 50] ; [11 29],[41.06569343 55.93430657] ; [16.93430657 23.06569343],0
r2,1,0.026827,4.901905,[88  8] ; [32  9],[84.08759124 11.91240876] ; [35.91240876  5.08759124],0
r3,1,0.060257,3.530285,[92  5] ; [35  6],[89.26811594  7.73188406] ; [37.73188406  3.26811594],0
u1,1,0.064065,3.428891,[16 81] ; [ 2 39],[12.65217391 84.34782609] ; [ 5.34782609 35.65217391],0
a4,1,0.067366,3.346055,[38 59] ; [23 18],[42.87681159 54.12318841] ; [18.12318841 22.87681159],0
a6,1,0.091043,2.855841,[73 24] ; [25 16],[68.88405797 28.11594203] ; [29.11594203 11.88405797],0
d4,1,0.113463,2.505306,[84 13] ; [31 10],[80.83333333 16.16666667] ; [34.16666667  6.83333333],0
s1,1,0.131114,2.279263,[ 2 95] ; [ 3 38],[ 3.51449275 93.48550725] ; [ 1.48550725 39.51449275],0
u3,1,0.133975,2.245833,[15  9] ; [3 6],[13.09090909 10.90909091] ; [4.90909091 4.09090909],0
s6,1,0.147629,2.096578,[66 31] ; [22 18],[62.30656934 34.69343066] ; [25.69343066 14.30656934],0
n3,1,0.149821,2.074074,[25 10] ; [11 10],[22.5 12.5] ; [13.5  7.5],0
b1,1,0.163832,1.938499,[35 62] ; [20 21],[38.65942029 58.34057971] ; [16.34057971 24.65942029],0
d2,1,0.168681,1.894623,[42 55] ; [23 18],[45.6884058 51.3115942] ; [19.3115942 21.6884058],0
p4,1,0.205998,1.599333,[54 43] ; [18 23],[50.60869565 46.39130435] ; [21.39130435 19.60869565],0
n1,1,0.2217,1.493333,[ 8 27] ; [ 8 13],[10. 25.] ; [ 6. 15.],0
u2,1,0.243537,1.36,[14 11] ; [3 6],[12.5 12.5] ; [4.5 4.5],0
a1,1,0.266134,1.236565,[ 3 94] ; [ 3 38],[ 4.2173913 92.7826087] ; [ 1.7826087 39.2173913],0
n2,1,0.269257,1.220526,[27  8] ; [14  8],[25.1754386  9.8245614] ; [15.8245614  6.1754386],0
s8,1,0.281184,1.161358,[36 61] ; [11 29],[33.27737226 63.72262774] ; [13.72262774 26.27737226],0
a8,1,0.319277,0.991907,[ 6 82] ; [ 1 39],[ 4.8125 83.1875] ; [ 2.1875 37.8125],0
p1,1,0.325155,0.968097,[ 5 91] ; [ 4 37],[ 6.30656934 89.69343066] ; [ 2.69343066 38.30656934],0
p6,1,0.342115,0.902488,[24 72] ; [ 7 33],[21.88235294 74.11764706] ; [ 9.11764706 30.88235294],0
v1,1,0.380476,0.769164,[50 46] ; [18 23],[47.64963504 48.35036496] ; [20.35036496 20.64963504],0
b5,1,0.434617,0.610455,[59 38] ; [22 19],[56.93478261 40.06521739] ; [24.06521739 16.93478261],0
u4,1,0.527056,0.400065,[ 1 96] ; [ 1 40],[ 1.4057971 95.5942029] ; [ 0.5942029 40.4057971],0
d1,1,0.579659,0.306787,[57 40] ; [22 19],[55.52898551 41.47101449] ; [23.47101449 17.52898551],0
n5,1,0.603113,0.270327,[33 63] ; [16 25],[34.33576642 61.66423358] ; [14.66423358 26.33576642],0
a3,1,0.633963,0.226724,[72 25] ; [32  9],[73.10144928 23.89855072] ; [30.89855072 10.10144928],0
p5,1,0.657728,0.196296,[ 7 90] ; [ 2 37],[ 6.41911765 90.58088235] ; [ 2.58088235 36.41911765],0
s3,1,0.694843,0.153893,[48 48] ; [19 22],[46.94890511 49.05109489] ; [20.05109489 20.94890511],0
s5,1,0.716145,0.132216,[31 64] ; [14 25],[31.90298507 63.09701493] ; [13.09701493 25.90298507],0
s4,1,0.725391,0.123386,[24 73] ; [ 9 32],[23.19565217 73.80434783] ; [ 9.80434783 31.19565217],0
b3,1,0.751028,0.100669,[18 33] ; [ 9 14],[18.60810811 32.39189189] ; [ 8.39189189 14.60810811],0
b2,1,0.751028,0.100669,[18 33] ; [ 9 14],[18.60810811 32.39189189] ; [ 8.39189189 14.60810811],0
d5,1,0.778232,0.079312,[76 21] ; [33  8],[76.61594203 20.38405797] ; [32.38405797  8.61594203],0
s7,1,0.792617,0.069124,[34 61] ; [12 24],[33.35877863 61.64122137] ; [12.64122137 23.35877863],0
v2,1,0.798526,0.065156,[52 40] ; [20 17],[51.34883721 40.65116279] ; [20.65116279 16.34883721],0
a2,1,0.827825,0.047303,[22 75] ; [10 31],[22.49275362 74.50724638] ; [ 9.50724638 31.49275362],0
s2,1,0.835283,0.043235,[44 52] ; [18 23],[43.44525547 52.55474453] ; [18.55474453 22.44525547],0
v3,1,0.854348,0.033699,[26 69] ; [11 27],[26.42857143 68.57142857] ; [10.57142857 27.42857143],0
p12,1,0.946052,0.004579,[ 5 92] ; [ 2 39],[ 4.92028986 92.07971014] ; [ 2.07971014 38.92028986],0
b4,1,0.947895,0.004271,[55 42] ; [23 18],[54.82608696 42.17391304] ; [23.17391304 17.82608696],0
