Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001163,10.548638,[64 19] ; [ 8 12],[58.01941748 24.98058252] ; [13.98058252  6.01941748],0
p11,1,0.066356,3.370948,[60 24] ; [10 10],[56.53846154 27.46153846] ; [13.46153846  6.53846154],0
b1,1,0.630729,0.231074,[37 47] ; [10 10],[37.96153846 46.03846154] ; [ 9.03846154 10.96153846],0
p2,1,0.814411,0.055102,[61 23] ; [14  6],[60.57692308 23.42307692] ; [14.42307692  5.57692308],0
