Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,42.308595,[57 16] ; [ 1 24],[43.20408163 29.79591837] ; [14.79591837 10.20408163],1
n4,1,0.298045,1.082922,[35 38] ; [15 10],[37.24489796 35.75510204] ; [12.75510204 12.24489796],0
p6,1,0.300546,1.07177,[16 56] ; [ 3 21],[14.25 57.75] ; [ 4.75 19.25],0
s4,1,0.340777,0.907507,[15 58] ; [ 3 22],[13.40816327 59.59183673] ; [ 4.59183673 20.40816327],0
d1,1,0.350978,0.869918,[28 45] ; [ 7 18],[26.07142857 46.92857143] ; [ 8.92857143 16.07142857],0
v1,1,0.363141,0.827001,[24 47] ; [ 6 19],[22.1875 48.8125] ; [ 7.8125 17.1875],0
a8,1,0.367562,0.811892,[ 7 64] ; [ 4 20],[ 8.22105263 62.77894737] ; [ 2.77894737 21.22105263],0
n1,1,0.442703,0.589266,[ 8 16] ; [6 7],[ 9.08108108 14.91891892] ; [4.91891892 8.08108108],0
a4,1,0.618782,0.247583,[28 45] ; [11 14],[29.05102041 43.94897959] ; [ 9.94897959 15.05102041],0
b4,1,0.630326,0.231619,[42 31] ; [13 12],[40.96938776 32.03061224] ; [14.03061224 10.96938776],0
a5,1,0.639371,0.219566,[39 34] ; [12 13],[37.98979592 35.01020408] ; [13.01020408 11.98979592],0
p5,1,0.726117,0.122707,[ 2 71] ; [ 1 23],[ 2.25773196 70.74226804] ; [ 0.74226804 23.25773196],0
v3,1,0.733196,0.116197,[ 9 59] ; [ 4 21],[ 9.50537634 58.49462366] ; [ 3.49462366 21.50537634],0
d2,1,0.744629,0.1061,[29 43] ; [11 14],[29.69072165 42.30927835] ; [10.30927835 14.69072165],0
a2,1,0.836731,0.042468,[13 60] ; [ 4 21],[12.66326531 60.33673469] ; [ 4.33673469 20.66326531],0
a3,1,0.852417,0.034609,[41 32] ; [14 10],[41.39175258 31.60824742] ; [13.60824742 10.39175258],0
