Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,42.24816,[ 3 68] ; [27 20],[18.05084746 52.94915254] ; [11.94915254 35.05084746],1
s6,1,0.00019,13.924118,[18 53] ; [28 19],[27.6779661 43.3220339] ; [18.3220339 28.6779661],1
d4,1,0.029224,4.754343,[44 27] ; [38  9],[49.33898305 21.66101695] ; [32.66101695 14.33898305],0
n2,1,0.04057,4.1939,[14 13] ; [14  3],[17.18181818  9.81818182] ; [10.81818182  6.18181818],0
r3,1,0.06857,3.316932,[52 19] ; [41  6],[55.95762712 15.04237288] ; [37.04237288  9.95762712],0
p10,1,0.074293,3.185538,[29 39] ; [28 19],[33.70434783 34.29565217] ; [23.29565217 23.70434783],0
r4,1,0.087229,2.924779,[42 29] ; [35 12],[46.33050847 24.66949153] ; [30.66949153 16.33050847],0
v4,1,0.092841,2.824412,[51 20] ; [40  7],[54.75423729 16.24576271] ; [36.24576271 10.75423729],0
b2,1,0.09427,2.799902,[15 28] ; [ 4 21],[12.01470588 30.98529412] ; [ 6.98529412 18.01470588],0
b3,1,0.09427,2.799902,[15 28] ; [ 4 21],[12.01470588 30.98529412] ; [ 6.98529412 18.01470588],0
p4,1,0.120766,2.407364,[22 48] ; [21 25],[25.94827586 44.05172414] ; [17.05172414 28.94827586],0
a2,1,0.137817,2.202171,[13 58] ; [ 4 43],[10.22881356 60.77118644] ; [ 6.77118644 40.22881356],0
u2,1,0.159639,1.977646,[12 14] ; [14  7],[14.38297872 11.61702128] ; [11.61702128  9.38297872],0
n4,1,0.163435,1.942155,[38 33] ; [19 28],[34.29661017 36.70338983] ; [22.70338983 24.29661017],0
d5,1,0.165867,1.919909,[51 20] ; [28 19],[47.53389831 23.46610169] ; [31.46610169 15.53389831],0
p7,1,0.189751,1.719548,[27 43] ; [22 21],[30.3539823 39.6460177] ; [18.6460177 24.3539823],0
p3,1,0.196903,1.665199,[18 52] ; [17 29],[21.12068966 48.87931034] ; [13.87931034 32.12068966],0
s8,1,0.213363,1.548463,[ 9 62] ; [10 37],[11.43220339 59.56779661] ; [ 7.56779661 39.43220339],0
n5,1,0.229198,1.44583,[29 42] ; [24 22],[32.16239316 38.83760684] ; [20.83760684 25.16239316],0
p2,1,0.270401,1.214713,[40 29] ; [32 15],[42.82758621 26.17241379] ; [29.17241379 17.82758621],0
s5,1,0.272236,1.205447,[ 6 62] ; [ 7 38],[ 7.82300885 60.17699115] ; [ 5.17699115 39.82300885],0
a1,1,0.295143,1.096014,[ 5 66] ; [ 6 41],[ 6.61864407 64.38135593] ; [ 4.38135593 42.61864407],0
a6,1,0.326071,0.964437,[42 29] ; [32 15],[44.52542373 26.47457627] ; [29.47457627 17.52542373],0
a3,1,0.330335,0.947584,[45 25] ; [26 21],[42.47863248 27.52136752] ; [28.52136752 18.47863248],0
b1,1,0.347101,0.884028,[38 33] ; [21 26],[35.5 35.5] ; [23.5 23.5],0
p9,1,0.347139,0.883889,[38 31] ; [30 17],[40.44827586 28.55172414] ; [27.55172414 19.44827586],0
u3,1,0.351362,0.868531,[12 14] ; [12  8],[13.56521739 12.43478261] ; [10.43478261  9.56521739],0
p11,1,0.38537,0.753501,[35 36] ; [27 20],[37.30508475 33.69491525] ; [24.69491525 22.30508475],0
n3,1,0.392344,0.731665,[15 11] ; [12  5],[16.3255814  9.6744186] ; [10.6744186  6.3255814],0
p6,1,0.406429,0.689223,[11 56] ; [10 34],[12.67567568 54.32432432] ; [ 8.32432432 35.67567568],0
v2,1,0.415311,0.663544,[29 39] ; [15 28],[26.95495495 41.04504505] ; [17.04504505 25.95495495],0
r1,1,0.490882,0.474593,[45 26] ; [32 14],[46.72649573 24.27350427] ; [30.27350427 15.72649573],0
a4,1,0.497146,0.461024,[27 44] ; [15 32],[25.27118644 45.72881356] ; [16.72881356 30.27118644],0
s1,1,0.500203,0.454506,[ 4 67] ; [ 4 41],[ 4.89655172 66.10344828] ; [ 3.10344828 41.89655172],0
p1,1,0.506846,0.440573,[ 7 64] ; [ 3 44],[ 6.01694915 64.98305085] ; [ 3.98305085 43.01694915],0
d2,1,0.668491,0.183373,[30 41] ; [18 29],[28.88135593 42.11864407] ; [19.11864407 27.88135593],0
d3,1,0.679343,0.170866,[36 34] ; [26 21],[37.09401709 32.90598291] ; [24.90598291 22.09401709],0
s4,1,0.689063,0.160101,[ 6 65] ; [ 5 42],[ 6.61864407 64.38135593] ; [ 4.38135593 42.61864407],0
a8,1,0.707024,0.141268,[ 6 61] ; [ 5 40],[ 6.58035714 60.41964286] ; [ 4.41964286 40.58035714],0
d1,1,0.735826,0.113829,[28 43] ; [20 27],[28.88135593 42.11864407] ; [19.11864407 27.88135593],0
r2,1,0.746394,0.104586,[58 12] ; [40  7],[58.63247863 11.36752137] ; [39.36752137  7.63247863],0
n1,1,0.781702,0.076786,[ 9 18] ; [ 6 10],[ 9.41860465 17.58139535] ; [ 5.58139535 10.41860465],0
v1,1,0.78318,0.075723,[26 45] ; [15 29],[25.31304348 45.68695652] ; [15.68695652 28.31304348],0
v3,1,0.824483,0.049188,[16 50] ; [12 34],[16.5 49.5] ; [11.5 34.5],0
a5,1,0.843613,0.038917,[41 30] ; [28 19],[41.51694915 29.48305085] ; [27.48305085 19.51694915],0
p8,1,0.872228,0.025866,[23 46] ; [16 30],[23.4 45.6] ; [15.6 30.4],0
u1,1,0.889088,0.019449,[ 5 66] ; [ 3 44],[ 4.81355932 66.18644068] ; [ 3.18644068 43.81355932],0
b5,1,0.914453,0.01154,[43 28] ; [28 19],[42.72033898 28.27966102] ; [28.27966102 18.72033898],0
a7,1,0.915179,0.011344,[46 25] ; [30 17],[45.72881356 25.27118644] ; [30.27118644 16.72881356],0
b4,1,0.974273,0.00104,[41 30] ; [27 20],[40.91525424 30.08474576] ; [27.08474576 19.91525424],0
