Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,1e-06,25.223064,[69 24] ; [19 39],[54.1986755 38.8013245] ; [33.8013245 24.1986755],1
n5,1,5e-06,20.878644,[78 15] ; [29 30],[65.46710526 27.53289474] ; [41.53289474 17.46710526],1
s2,1,9e-06,19.73632,[58 35] ; [15 44],[44.66447368 48.33552632] ; [28.33552632 30.66447368],1
s8,1,1.9e-05,18.272049,[44 49] ; [ 8 51],[31.81578947 61.18421053] ; [20.18421053 38.81578947],1
s5,1,0.001236,10.435687,[30 60] ; [ 6 53],[21.74496644 68.25503356] ; [14.25503356 44.74496644],0
s7,1,0.001569,9.995643,[46 42] ; [14 41],[36.92307692 51.07692308] ; [23.07692308 31.92307692],0
n4,1,0.005217,7.802775,[72 21] ; [33 26],[64.24342105 28.75657895] ; [40.75657895 18.24342105],0
p5,1,0.007523,7.143622,[17 76] ; [ 2 56],[11.70198675 81.29801325] ; [ 7.29801325 50.70198675],0
u3,1,0.014102,6.025377,[29 17] ; [12 22],[23.575 22.425] ; [17.425 16.575],0
r3,1,0.014125,6.022513,[90  2] ; [52  7],[86.51655629  5.48344371] ; [55.48344371  3.51655629],0
p10,1,0.014177,6.015995,[73 19] ; [36 23],[66.41059603 25.58940397] ; [42.58940397 16.41059603],0
r1,1,0.021979,5.247414,[68 24] ; [33 26],[61.53642384 30.46357616] ; [39.46357616 19.53642384],0
p4,1,0.037675,4.319615,[57 36] ; [26 33],[50.78289474 42.21710526] ; [32.21710526 26.78289474],0
r4,1,0.049042,3.873899,[81 12] ; [44 15],[76.48026316 16.51973684] ; [48.51973684 10.48026316],0
u2,1,0.050348,3.829841,[31 14] ; [16 18],[26.7721519 18.2278481] ; [20.2278481 13.7721519],0
n3,1,0.060637,3.519872,[11  9] ; [15  3],[13.68421053  6.31578947] ; [12.31578947  5.68421053],0
s4,1,0.062163,3.478703,[22 69] ; [ 7 52],[17.59333333 73.40666667] ; [11.40666667 47.59333333],0
v4,1,0.068308,3.323214,[90  2] ; [53  5],[87.70666667  4.29333333] ; [55.29333333  2.70666667],0
p9,1,0.069601,3.292397,[73 19] ; [39 20],[68.2384106 23.7615894] ; [43.7615894 15.2384106],0
v1,1,0.070367,3.274429,[48 41] ; [22 35],[42.67123288 46.32876712] ; [27.32876712 29.67123288],0
d5,1,0.078014,3.10579,[63 30] ; [31 27],[57.89403974 35.10596026] ; [36.10596026 21.89403974],0
n2,1,0.078132,3.103333,[18  2] ; [12  6],[15.78947368  4.21052632] ; [14.21052632  3.78947368],0
p11,1,0.090674,2.862375,[77 16] ; [42 17],[72.80921053 20.19078947] ; [46.19078947 12.80921053],0
p8,1,0.094705,2.792524,[60 33] ; [30 29],[55.06578947 37.93421053] ; [34.93421053 24.06578947],0
p3,1,0.099116,2.719705,[49 44] ; [23 36],[44.05263158 48.94736842] ; [27.94736842 31.05263158],0
d4,1,0.101108,2.68798,[68 25] ; [35 23],[63.43708609 29.56291391] ; [39.56291391 18.43708609],0
v3,1,0.15827,1.99068,[34 58] ; [15 43],[30.05333333 61.94666667] ; [18.94666667 39.05333333],0
