Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,1e-06,23.983716,[ 8 35] ; [30 12],[19.22352941 23.77647059] ; [18.77647059 23.22352941],1
s6,1,0.000144,14.447205,[18 25] ; [33  7],[26.42168675 16.57831325] ; [24.57831325 15.42168675],1
p6,1,0.001534,10.037464,[12 31] ; [25 15],[19.1686747 23.8313253] ; [17.8313253 22.1686747],0
a3,1,0.002601,9.067922,[19 24] ; [32 10],[25.8 17.2] ; [25.2 16.8],0
r3,1,0.00796,7.042543,[34  9] ; [41  1],[37.94117647  5.05882353] ; [37.05882353  4.94117647],0
s2,1,0.012549,6.231623,[16 27] ; [27 15],[21.75294118 21.24705882] ; [21.24705882 20.75294118],0
s3,1,0.015624,5.844738,[18 24] ; [29 13],[23.5 18.5] ; [23.5 18.5],0
p11,1,0.015843,5.82021,[27 16] ; [36  6],[31.87058824 11.12941176] ; [31.12941176 10.87058824],0
p9,1,0.02194,5.250531,[32 11] ; [39  3],[35.91764706  7.08235294] ; [35.08235294  6.91764706],0
v2,1,0.028369,4.805492,[14 28] ; [24 18],[19. 23.] ; [19. 23.],0
d4,1,0.047077,3.942627,[29 14] ; [36  6],[32.88235294 10.11764706] ; [32.11764706  9.88235294],0
v3,1,0.052904,3.746937,[10 32] ; [18 23],[14.1686747 27.8313253] ; [13.8313253 27.1686747],0
p7,1,0.086748,2.933713,[27 15] ; [34  8],[30.5 11.5] ; [30.5 11.5],0
r2,1,0.087373,2.922123,[32 10] ; [37  4],[34.91566265  7.08433735] ; [34.08433735  6.91566265],0
b3,1,0.087772,2.914773,[ 5 19] ; [14 19],[ 8. 16.] ; [11. 22.],0
b2,1,0.087772,2.914773,[ 5 19] ; [14 19],[ 8. 16.] ; [11. 22.],0
a5,1,0.087859,2.913167,[23 20] ; [30 12],[26.81176471 16.18823529] ; [26.18823529 15.81176471],0
p10,1,0.08845,2.902352,[28 14] ; [34  7],[31.37349398 10.62650602] ; [30.62650602 10.37349398],0
p2,1,0.106802,2.600914,[32 11] ; [37  5],[34.90588235  8.09411765] ; [34.09411765  7.90588235],0
p4,1,0.110393,2.548588,[27 16] ; [33  9],[30.35294118 12.64705882] ; [29.64705882 12.35294118],0
s5,1,0.169963,1.883266,[ 9 32] ; [13 23],[11.71428571 29.28571429] ; [10.28571429 25.71428571],0
v1,1,0.183959,1.765348,[20 23] ; [25 16],[23.03571429 19.96428571] ; [21.96428571 19.03571429],0
r4,1,0.199913,1.643008,[25 18] ; [30 12],[27.82352941 15.17647059] ; [27.17647059 14.82352941],0
b5,1,0.226683,1.461556,[30 13] ; [24 18],[27.31764706 15.68235294] ; [26.68235294 15.31764706],0
v4,1,0.229323,1.445056,[35  8] ; [38  4],[36.92941176  6.07058824] ; [36.07058824  5.92941176],0
d5,1,0.231943,1.428909,[30 13] ; [34  8],[32.37647059 10.62352941] ; [31.62352941 10.37647059],0
n1,1,0.252781,1.30787,[3 7] ; [7 6],[4.34782609 5.65217391] ; [5.65217391 7.34782609],0
u2,1,0.268509,1.224348,[ 9 14] ; [6 4],[10.45454545 12.54545455] ; [4.54545455 5.45454545],0
p5,1,0.317949,0.997367,[ 5 38] ; [ 8 33],[ 6.6547619 36.3452381] ; [ 6.3452381 34.6547619],0
d1,1,0.331271,0.943921,[18 25] ; [22 20],[20.23529412 22.76470588] ; [19.76470588 22.23529412],0
a1,1,0.380548,0.768932,[ 2 41] ; [ 4 38],[ 3.03529412 39.96470588] ; [ 2.96470588 39.03529412],0
s4,1,0.385514,0.753045,[ 7 36] ; [10 32],[ 8.6 34.4] ; [ 8.4 33.6],0
p8,1,0.443071,0.588317,[21 22] ; [24 18],[22.76470588 20.23529412] ; [22.23529412 19.76470588],0
n6,1,0.558185,0.342857,[34  8] ; [36  6],[35.  7.] ; [35.  7.],0
n3,1,0.559847,0.33997,[8 2] ; [9 4],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
b1,1,0.580143,0.306003,[21 22] ; [18 24],[19.72941176 23.27058824] ; [19.27058824 22.72941176],0
a7,1,0.594686,0.283086,[28 15] ; [25 17],[26.81176471 16.18823529] ; [26.18823529 15.81176471],0
p12,1,0.62546,0.238268,[ 2 41] ; [ 3 39],[ 2.52941176 40.47058824] ; [ 2.47058824 39.52941176],0
n5,1,0.636906,0.222812,[28 14] ; [30 12],[29. 13.] ; [29. 13.],0
a8,1,0.667455,0.184594,[ 3 38] ; [ 4 36],[ 3.54320988 37.45679012] ; [ 3.45679012 36.54320988],0
n4,1,0.69003,0.159053,[29 14] ; [30 12],[29.84705882 13.15294118] ; [29.15294118 12.84705882],0
n2,1,0.707787,0.140498,[7 3] ; [10  3],[7.39130435 2.60869565] ; [9.60869565 3.39130435],0
d3,1,0.729283,0.119771,[24 19] ; [25 17],[24.78823529 18.21176471] ; [24.21176471 17.78823529],0
a6,1,0.729283,0.119771,[24 19] ; [25 17],[24.78823529 18.21176471] ; [24.21176471 17.78823529],0
a4,1,0.758954,0.09416,[14 29] ; [15 27],[14.67058824 28.32941176] ; [14.32941176 27.67058824],0
d2,1,0.821115,0.051126,[15 27] ; [16 26],[15.5 26.5] ; [15.5 26.5],0
u3,1,0.908575,0.013187,[11 12] ; [5 5],[11.15151515 11.84848485] ; [4.84848485 5.15151515],0
b4,1,0.922301,0.009513,[24 19] ; [23 19],[23.77647059 19.22352941] ; [23.22352941 18.77647059],0
p1,1,0.961583,0.00232,[ 7 36] ; [ 7 35],[ 7.08235294 35.91764706] ; [ 6.91764706 35.08235294],0
a2,1,0.968405,0.001569,[ 5 38] ; [ 5 37],[ 5.05882353 37.94117647] ; [ 4.94117647 37.05882353],0
s1,1,0.980769,0.000581,[ 2 41] ; [ 2 40],[ 2.02352941 40.97647059] ; [ 1.97647059 40.02352941],0
u1,1,0.980769,0.000581,[ 2 41] ; [ 2 40],[ 2.02352941 40.97647059] ; [ 1.97647059 40.02352941],0
