Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,107.38459,[126 176] ; [278  64],[189.45341615 112.54658385] ; [214.54658385 127.45341615],1
p7,1,0.0,52.087478,[146 148] ; [261  77],[189.33227848 104.66772152] ; [217.66772152 120.33227848],1
p8,1,0.0,47.846973,[119 178] ; [228 110],[162.2976378 134.7023622] ; [184.7023622 153.2976378],1
p6,1,0.0,41.251666,[ 73 227] ; [166 173],[112.20657277 187.79342723] ; [126.79342723 212.20657277],1
p5,1,2e-06,22.662671,[ 16 287] ; [ 59 281],[ 35.34214619 267.65785381] ; [ 39.65785381 300.34214619],1
p10,1,7e-06,20.255598,[229  72] ; [304  36],[250.28549142  50.71450858] ; [282.71450858  57.28549142],1
s8,1,2.3e-05,17.947652,[120 183] ; [191 148],[146.78037383 156.21962617] ; [164.21962617 174.78037383],1
p9,1,6.4e-05,15.978587,[241  58] ; [311  29],[258.29107981  40.70892019] ; [293.70892019  46.29107981],1
s7,1,7.2e-05,15.76653,[131 164] ; [195 128],[155.61488673 139.38511327] ; [170.38511327 152.61488673],1
p2,1,0.000309,13.013971,[239  66] ; [302  38],[255.82170543  49.17829457] ; [285.17829457  54.82170543],1
p11,1,0.000379,12.630979,[226  80] ; [291  51],[244.13888889  61.86111111] ; [272.86111111  69.13888889],1
s5,1,0.000404,12.512872,[ 86 206] ; [142 187],[107.20772947 184.79227053] ; [120.79227053 208.20772947],1
v1,1,0.00135,10.273362,[148 150] ; [207 125],[167.92063492 130.07936508] ; [187.07936508 144.92063492],0
v2,1,0.00156,10.006714,[153 138] ; [216 116],[172.35794543 118.64205457] ; [196.64205457 135.35794543],0
p12,1,0.002647,9.036238,[ 16 286] ; [ 41 299],[ 26.81308411 275.18691589] ; [ 30.18691589 309.81308411],0
v3,1,0.003182,8.699916,[102 187] ; [156 176],[120.06763285 168.93236715] ; [137.93236715 194.06763285],0
u1,1,0.004072,8.251558,[ 55 251] ; [ 94 248],[ 70.36111111 235.63888889] ; [ 78.63888889 263.36111111],0
n4,1,0.011956,6.317353,[233  71] ; [288  53],[245.55658915  58.44341085] ; [275.44341085  65.55658915],0
b1,1,0.012573,6.228239,[104 202] ; [149 193],[119.47222222 186.52777778] ; [133.52777778 208.47222222],0
p1,1,0.012875,6.186215,[ 16 288] ; [ 36 303],[ 24.58475894 279.41524106] ; [ 27.41524106 311.58475894],0
s2,1,0.021933,5.251112,[145 157] ; [194 146],[159.46728972 142.53271028] ; [179.53271028 160.46728972],0
a3,1,0.03864,4.276615,[235  71] ; [284  57],[245.46213292  60.53786708] ; [273.53786708  67.46213292],0
r3,1,0.063157,3.452491,[287  18] ; [332  10],[291.80061824  13.19938176] ; [327.19938176  14.80061824],0
s3,1,0.064585,3.415548,[155 144] ; [201 139],[166.57902973 132.42097027] ; [189.42097027 150.57902973],0
r4,1,0.064701,3.412579,[282  24] ; [327  15],[287.58333333  18.41666667] ; [321.41666667  20.58333333],0
n6,1,0.071009,3.259538,[254  51] ; [300  40],[261.96899225  43.03100775] ; [292.03100775  47.96899225],0
a1,1,0.085863,2.950282,[ 12 294] ; [ 24 318],[ 17. 289.] ; [ 19. 323.],0
u3,1,0.094584,2.794564,[39 31] ; [40 17],[43.54330709 26.45669291] ; [35.45669291 21.54330709],0
b5,1,0.097818,2.74076,[194 112] ; [195 147],[183.69444444 122.30555556] ; [205.30555556 136.69444444],0
s6,1,0.106769,2.60141,[199 101] ; [242  93],[208.34645669  91.65354331] ; [232.65354331 102.34645669],0
n5,1,0.109828,2.556689,[226  78] ; [270  69],[234.5007776  69.4992224] ; [261.4992224  77.5007776],0
