Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.133529,[17 33] ; [73 12],[33.33333333 16.66666667] ; [56.66666667 28.33333333],1
r2,1,9e-06,19.677446,[32 16] ; [81  4],[40.78195489  7.21804511] ; [72.21804511 12.78195489],1
s6,1,0.000216,13.684484,[13 37] ; [49 34],[23.30827068 26.69172932] ; [38.69172932 44.30827068],1
v4,1,0.000272,13.251573,[29 21] ; [73 12],[37.77777778 12.22222222] ; [64.22222222 20.77777778],1
s8,1,0.000898,11.026018,[ 6 44] ; [33 52],[14.44444444 35.55555556] ; [24.55555556 60.44444444],1
r3,1,0.001257,10.404215,[30 20] ; [72 13],[37.77777778 12.22222222] ; [64.22222222 20.77777778],0
p1,1,0.002018,9.533382,[11 39] ; [ 4 81],[ 5.55555556 44.44444444] ; [ 9.44444444 75.55555556],0
u3,1,0.007899,7.056261,[ 5 14] ; [19 10],[9.5 9.5] ; [14.5 14.5],0
v2,1,0.012926,6.179175,[11 35] ; [37 43],[17.52380952 28.47619048] ; [30.47619048 49.52380952],0
s2,1,0.018289,5.56827,[10 40] ; [33 50],[16.16541353 33.83458647] ; [26.83458647 56.16541353],0
p4,1,0.018367,5.560761,[ 6 44] ; [25 59],[11.56716418 38.43283582] ; [19.43283582 64.56716418],0
n3,1,0.032275,4.583841,[ 9 13] ; [25 11],[12.89655172  9.10344828] ; [21.10344828 14.89655172],0
s3,1,0.035669,4.412848,[12 37] ; [35 47],[17.58015267 31.41984733] ; [29.41984733 52.58015267],0
a5,1,0.036409,4.377823,[27 23] ; [61 24],[32.59259259 17.40740741] ; [55.40740741 29.59259259],0
u2,1,0.038823,4.268603,[ 6 13] ; [18 11],[9.5 9.5] ; [14.5 14.5],0
s7,1,0.042008,4.134893,[10 37] ; [31 49],[15.17322835 31.82677165] ; [25.82677165 54.17322835],0
a2,1,0.057561,3.606289,[ 7 43] ; [24 61],[11.48148148 38.51851852] ; [19.51851852 65.48148148],0
b2,1,0.077194,3.123015,[18 14] ; [19 33],[14.0952381 17.9047619] ; [22.9047619 29.0952381],0
b3,1,0.077194,3.123015,[18 14] ; [19 33],[14.0952381 17.9047619] ; [22.9047619 29.0952381],0
s5,1,0.087375,2.922078,[ 7 42] ; [21 56],[10.88888889 38.11111111] ; [17.11111111 59.88888889],0
p12,1,0.092409,2.831895,[ 1 49] ; [ 8 76],[ 3.35820896 46.64179104] ; [ 5.64179104 78.35820896],0
p3,1,0.116416,2.464886,[ 7 42] ; [22 63],[10.60447761 38.39552239] ; [18.39552239 66.60447761],0
a7,1,0.123377,2.373916,[25 25] ; [54 31],[29.25925926 20.74074074] ; [49.74074074 35.25925926],0
d4,1,0.139468,2.183824,[33 17] ; [66 19],[36.66666667 13.33333333] ; [62.33333333 22.66666667],0
a1,1,0.165662,1.921765,[ 8 42] ; [ 7 78],[ 5.55555556 44.44444444] ; [ 9.44444444 75.55555556],0
a4,1,0.166214,1.916761,[19 30] ; [43 41],[22.84210526 26.15789474] ; [39.15789474 44.84210526],0
u1,1,0.171948,1.865878,[ 5 45] ; [16 69],[ 7.77777778 42.22222222] ; [13.22222222 71.77777778],0
n1,1,0.18921,1.723761,[ 8 14] ; [21 18],[10.45901639 11.54098361] ; [18.54098361 20.45901639],0
d5,1,0.207578,1.588235,[30 20] ; [60 25],[33.33333333 16.66666667] ; [56.66666667 28.33333333],0
s4,1,0.210417,1.568553,[ 7 43] ; [19 64],[ 9.77443609 40.22556391] ; [16.22556391 66.77443609],0
d1,1,0.219415,1.508196,[21 29] ; [45 40],[24.44444444 25.55555556] ; [41.55555556 43.44444444],0
v3,1,0.223272,1.483215,[13 35] ; [29 48],[16.128 31.872] ; [25.872 51.128],0
a6,1,0.238394,1.390065,[26 24] ; [53 32],[29.25925926 20.74074074] ; [49.74074074 35.25925926],0
d3,1,0.257983,1.27955,[25 25] ; [51 34],[28.14814815 21.85185185] ; [47.85185185 37.14814815],0
p10,1,0.263027,1.252752,[20 28] ; [43 40],[23.08396947 24.91603053] ; [39.91603053 43.08396947],0
p5,1,0.28848,1.126699,[ 1 48] ; [ 5 78],[ 2.22727273 46.77272727] ; [ 3.77272727 79.22727273],0
n4,1,0.359747,0.838775,[29 21] ; [56 29],[31.48148148 18.51851852] ; [53.51851852 31.48148148],0
p9,1,0.375784,0.78445,[21 23] ; [47 37],[23.375 20.625] ; [44.625 39.375],0
n6,1,0.377681,0.778235,[31 19] ; [59 26],[33.33333333 16.66666667] ; [56.66666667 28.33333333],0
u4,1,0.421442,0.64629,[ 1 49] ; [ 4 81],[ 1.85185185 48.14814815] ; [ 3.14814815 81.85185185],0
v1,1,0.42891,0.625774,[13 35] ; [28 55],[15.02290076 32.97709924] ; [25.97709924 57.02290076],0
a8,1,0.434625,0.610433,[ 2 47] ; [ 6 74],[ 3.03875969 45.96124031] ; [ 4.96124031 75.03875969],0
n5,1,0.466854,0.529412,[32 18] ; [49 36],[30. 20.] ; [51. 34.],0
s1,1,0.472333,0.516513,[ 3 47] ; [ 8 76],[ 4.10447761 45.89552239] ; [ 6.89552239 77.10447761],0
p11,1,0.517688,0.418498,[23 27] ; [44 41],[24.81481481 25.18518519] ; [42.18518519 42.81481481],0
a3,1,0.520629,0.412647,[31 19] ; [56 27],[32.70676692 17.29323308] ; [54.29323308 28.70676692],0
p8,1,0.609657,0.260674,[ 5 45] ; [11 74],[ 5.92592593 44.07407407] ; [10.07407407 74.92592593],0
b1,1,0.643586,0.214083,[25 25] ; [39 46],[23.7037037 26.2962963] ; [40.2962963 44.7037037],0
n2,1,0.644905,0.212385,[13  9] ; [26 14],[13.83870968  8.16129032] ; [25.16129032 14.83870968],0
d2,1,0.691608,0.15735,[26 22] ; [43 42],[24.90225564 23.09774436] ; [44.09774436 40.90225564],0
p6,1,0.834854,0.043464,[ 4 44] ; [ 8 77],[ 4.33082707 43.66917293] ; [ 7.66917293 77.33082707],0
b4,1,0.893131,0.018048,[30 20] ; [50 35],[29.62962963 20.37037037] ; [50.37037037 34.62962963],0
b5,1,0.989432,0.000175,[27 23] ; [46 39],[27.03703704 22.96296296] ; [45.96296296 39.03703704],0
