Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000349,12.786823,[3 1] ; [ 4 40],[0.58333333 3.41666667] ; [ 6.41666667 37.58333333],1
p3,1,0.016229,5.777864,[2 2] ; [ 4 41],[0.48979592 3.51020408] ; [ 5.51020408 39.48979592],0
s8,1,0.033169,4.537037,[2 2] ; [ 5 40],[0.57142857 3.42857143] ; [ 6.42857143 38.57142857],0
p2,1,0.044431,4.040098,[3 1] ; [12 33],[1.2244898 2.7755102] ; [13.7755102 31.2244898],0
s3,1,0.083825,2.989132,[3 1] ; [14 30],[1.41666667 2.58333333] ; [15.58333333 28.41666667],0
b4,1,0.097609,2.744176,[1 3] ; [30 15],[2.53061224 1.46938776] ; [28.46938776 16.53061224],0
a3,1,0.105645,2.618182,[1 3] ; [29 15],[2.5 1.5] ; [27.5 16.5],0
s2,1,0.125437,2.348091,[2 2] ; [ 8 37],[0.81632653 3.18367347] ; [ 9.18367347 35.81632653],0
p11,1,0.206571,1.595296,[3 1] ; [19 26],[1.79591837 2.20408163] ; [20.20408163 24.79591837],0
a6,1,0.206571,1.595296,[3 1] ; [19 26],[1.79591837 2.20408163] ; [20.20408163 24.79591837],0
s1,1,0.307675,1.040631,[1 3] ; [ 4 41],[0.40816327 3.59183673] ; [ 4.59183673 40.40816327],0
a2,1,0.307675,1.040631,[1 3] ; [ 4 41],[0.40816327 3.59183673] ; [ 4.59183673 40.40816327],0
b1,1,0.35891,0.841704,[3 1] ; [23 22],[2.12244898 1.87755102] ; [23.87755102 21.12244898],0
u3,1,0.363823,0.824653,[1 2] ; [ 2 14],[0.47368421 2.52631579] ; [ 2.52631579 13.47368421],0
n4,1,0.440108,0.596002,[2 2] ; [31 14],[2.69387755 1.30612245] ; [30.30612245 14.69387755],0
r2,1,0.488256,0.480368,[3 1] ; [24 18],[2.34782609 1.65217391] ; [24.65217391 17.34782609],0
s5,1,0.537546,0.380108,[1 3] ; [ 6 38],[0.58333333 3.41666667] ; [ 6.41666667 37.58333333],0
d1,1,0.555158,0.348158,[1 3] ; [18 27],[1.55102041 2.44897959] ; [17.44897959 27.55102041],0
u2,1,0.569653,0.323264,[1 2] ; [ 3 13],[0.63157895 2.36842105] ; [ 3.36842105 12.63157895],0
s6,1,0.581909,0.303158,[1 2] ; [ 9 36],[0.625 2.375] ; [ 9.375 35.625],0
p10,1,0.589639,0.290909,[2 2] ; [16 28],[1.5 2.5] ; [16.5 27.5],0
d5,1,0.630672,0.23115,[2 2] ; [28 17],[2.44897959 1.55102041] ; [27.55102041 17.44897959],0
n5,1,0.696566,0.152069,[2 2] ; [27 18],[2.36734694 1.63265306] ; [26.63265306 18.36734694],0
r1,1,0.696566,0.152069,[2 2] ; [18 27],[1.63265306 2.36734694] ; [18.36734694 26.63265306],0
v3,1,0.720731,0.127793,[1 3] ; [ 8 37],[0.73469388 3.26530612] ; [ 8.26530612 36.73469388],0
p9,1,0.752814,0.099182,[2 2] ; [18 25],[1.70212766 2.29787234] ; [18.29787234 24.70212766],0
a4,1,0.778195,0.079339,[1 3] ; [14 30],[1.25 2.75] ; [13.75 30.25],0
n6,1,0.792411,0.069264,[2 2] ; [19 25],[1.75 2.25] ; [19.25 24.75],0
d4,1,0.799389,0.064586,[3 1] ; [31 14],[2.7755102 1.2244898] ; [31.2244898 13.7755102],0
d2,1,0.861327,0.030515,[2 2] ; [20 24],[1.83333333 2.16666667] ; [20.16666667 23.83333333],0
a5,1,0.898137,0.016388,[2 2] ; [21 24],[1.87755102 2.12244898] ; [21.12244898 23.87755102],0
n2,1,0.901694,0.015257,[1 1] ; [10 12],[0.91666667 1.08333333] ; [10.08333333 11.91666667],0
n3,1,0.948644,0.004149,[1 1] ; [10 11],[0.95652174 1.04347826] ; [10.04347826 10.95652174],0
s7,1,0.958679,0.002684,[1 3] ; [11 31],[1.04347826 2.95652174] ; [10.95652174 31.04347826],0
b2,1,0.964716,0.001957,[1 1] ; [15 16],[0.96969697 1.03030303] ; [15.03030303 15.96969697],0
b3,1,0.964716,0.001957,[1 1] ; [15 16],[0.96969697 1.03030303] ; [15.03030303 15.96969697],0
a7,1,0.96602,0.001815,[2 2] ; [23 22],[2.04081633 1.95918367] ; [22.95918367 22.04081633],0
r4,1,0.980246,0.000613,[1 3] ; [11 34],[0.97959184 3.02040816] ; [11.02040816 33.97959184],0
v1,1,1.0,0.0,[1 3] ; [11 33],[1. 3.] ; [11. 33.],0
v2,1,1.0,0.0,[1 3] ; [11 33],[1. 3.] ; [11. 33.],0
