Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,155.493849,[238  63] ; [103 241],[159.13333333 141.86666667] ; [181.86666667 162.13333333],1
s2,1,0.0,90.294504,[223  87] ; [127 234],[161.69895678 148.30104322] ; [188.30104322 172.69895678],1
s6,1,0.0,73.796792,[260  48] ; [188 166],[208.43504532  99.56495468] ; [239.56495468 114.43504532],1
s3,1,0.0,63.178535,[229  79] ; [156 200],[178.58433735 129.41566265] ; [206.41566265 149.58433735],1
s5,1,0.0,25.594297,[132 164] ; [ 90 261],[101.56414219 194.43585781] ; [120.43585781 230.56414219],1
p6,1,1e-06,24.514238,[154 155] ; [110 245],[122.85542169 186.14457831] ; [141.14457831 213.85542169],1
d1,1,2e-06,22.920293,[223  90] ; [194 170],[192.79320532 120.20679468] ; [224.20679468 139.79320532],1
p9,1,1.1e-05,19.368042,[284  28] ; [280  76],[263.4251497  48.5748503] ; [300.5748503  55.4251497],1
a3,1,1.9e-05,18.326211,[256  56] ; [244 117],[231.79791976  80.20208024] ; [268.20208024  92.79791976],1
n6,1,3.2e-05,17.275553,[292  20] ; [301  61],[274.50445104  37.49554896] ; [318.49554896  43.50445104],1
v1,1,3.3e-05,17.21325,[197 105] ; [176 182],[170.67575758 131.32424242] ; [202.32424242 155.67575758],1
v3,1,4.5e-05,16.636098,[155 145] ; [126 226],[129.29447853 170.70552147] ; [151.70552147 200.29447853],1
d2,1,7.4e-05,15.695219,[190 123] ; [163 196],[164.41815476 148.58184524] ; [188.58184524 170.41815476],1
p3,1,0.000134,14.582291,[190 123] ; [165 194],[165.34970238 147.65029762] ; [189.65029762 169.34970238],1
p4,1,0.000137,14.537034,[216  96] ; [197 162],[192.03576751 119.96423249] ; [220.96423249 138.03576751],1
r4,1,0.000172,14.120011,[304   9] ; [327  37],[291.73264402  21.26735598] ; [339.26735598  24.73264402],1
p10,1,0.00019,13.926057,[275  37] ; [276  82],[256.58507463  55.41492537] ; [294.41492537  63.58507463],1
d5,1,0.000363,12.713997,[275  37] ; [282  81],[257.45777778  54.54222222] ; [299.54222222  63.45777778],1
p5,1,0.000598,11.780814,[ 54 255] ; [ 31 329],[ 39.26008969 269.73991031] ; [ 45.73991031 314.26008969],1
p7,1,0.000645,11.641954,[216  89] ; [206 149],[195.01515152 109.98484848] ; [226.98484848 128.01515152],1
r1,1,0.000986,10.853508,[276  35] ; [288  75],[260.24332344  50.75667656] ; [303.75667656  59.24332344],1
u1,1,0.001376,10.23799,[ 79 234] ; [ 56 308],[ 62.41506647 250.58493353] ; [ 72.58493353 291.41506647],0
v2,1,0.001775,9.769041,[191 112] ; [177 171],[171.28110599 131.71889401] ; [196.71889401 151.28110599],0
a5,1,0.001906,9.637595,[259  54] ; [264  99],[242.15828402  70.84171598] ; [280.84171598  82.15828402],0
p12,1,0.002259,9.326243,[ 38 272] ; [ 20 338],[ 26.91616766 283.08383234] ; [ 31.08383234 326.91616766],0
d4,1,0.003129,8.730815,[271  41] ; [282  79],[256.36849926  55.63150074] ; [296.63150074  64.36849926],0
v4,1,0.00321,8.683894,[307   5] ; [341  22],[299.52  12.48] ; [348.48  14.52],0
p8,1,0.003524,8.51429,[181 126] ; [169 186],[162.31117825 144.68882175] ; [187.68882175 167.31117825],0
u4,1,0.011324,6.413699,[ 13 300] ; [  4 360],[  7.85967504 305.14032496] ; [  9.14032496 354.85967504],0
u3,1,0.02108,5.320206,[39 18] ; [60 60],[31.88135593 25.11864407] ; [67.11864407 52.88135593],0
n5,1,0.033415,4.524399,[278  33] ; [304  59],[268.54896142  42.45103858] ; [313.45103858  49.54896142],0
u2,1,0.049846,3.84662,[37 20] ; [58 60],[30.94285714 26.05714286] ; [64.05714286 53.94285714],0
s4,1,0.051431,3.794169,[ 53 258] ; [ 42 315],[ 44.22904192 266.77095808] ; [ 50.77095808 306.22904192],0
b3,1,0.060663,3.519178,[ 97 126] ; [ 71 134],[ 87.53271028 135.46728972] ; [ 80.46728972 124.53271028],0
b2,1,0.060663,3.519178,[ 97 126] ; [ 71 134],[ 87.53271028 135.46728972] ; [ 80.46728972 124.53271028],0
r3,1,0.068692,3.313998,[302  11] ; [338  24],[296.77037037  16.22962963] ; [343.22962963  18.77037037],0
a8,1,0.068823,3.310868,[ 52 232] ; [ 43 288],[ 43.8699187 240.1300813] ; [ 51.1300813 279.8699187],0
p11,1,0.099504,2.713476,[260  53] ; [284  80],[251.50960118  61.49039882] ; [292.49039882  71.50960118],0
a6,1,0.124301,2.362269,[207 105] ; [260 102],[216.17804154  95.82195846] ; [250.82195846 111.17804154],0
a7,1,0.141132,2.165574,[215  97] ; [268  94],[223.58456973  88.41543027] ; [259.41543027 102.58456973],0
a2,1,0.149678,2.07553,[ 91 222] ; [ 88 276],[ 82.7577548 230.2422452] ; [ 96.2422452 267.7577548],0
a4,1,0.161442,1.960668,[163 150] ; [168 192],[153.94205052 159.05794948] ; [177.05794948 182.94205052],0
p2,1,0.207148,1.591249,[266  46] ; [293  66],[259.92250373  52.07749627] ; [299.07749627  59.92250373],0
n3,1,0.269758,1.217976,[39 18] ; [57 17],[41.77099237 15.22900763] ; [54.22900763 19.77099237],0
b1,1,0.291289,1.113655,[132 181] ; [139 225],[125.29246677 187.70753323] ; [145.70753323 218.29246677],0
b4,1,0.34118,0.905993,[177 136] ; [219 145],[183.08419498 129.91580502] ; [212.91580502 151.08419498],0
a1,1,0.4155,0.663007,[ 20 293] ; [ 18 346],[ 17.56868538 295.43131462] ; [ 20.43131462 343.56868538],0
n1,1,0.503099,0.448393,[28 29] ; [32 42],[26.10687023 30.89312977] ; [33.89312977 40.10687023],0
d3,1,0.564093,0.332667,[220  93] ; [247 115],[216.54962963  96.45037037] ; [250.45037037 111.54962963],0
n2,1,0.607039,0.264509,[42 16] ; [58 18],[43.28358209 14.71641791] ; [56.71641791 19.28358209],0
s1,1,0.707167,0.141123,[ 12 296] ; [ 12 346],[ 11.0990991 296.9009009] ; [ 12.9009009 345.0990991],0
p1,1,0.766709,0.088021,[ 29 283] ; [ 36 325],[ 30.13372957 281.86627043] ; [ 34.86627043 326.13372957],0
b5,1,0.779354,0.07849,[185 128] ; [219 145],[186.78286558 126.21713442] ; [217.21713442 146.78286558],0
