Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,64.301658,[ 2 55] ; [153  92],[29.25496689 27.74503311] ; [125.74503311 119.25496689],1
d5,1,0.0,48.246243,[23 34] ; [206  39],[43.2218543 13.7781457] ; [185.7781457  59.2218543],1
d3,1,0.0,30.69666,[17 40] ; [170  75],[35.29470199 21.70529801] ; [151.70529801  93.29470199],1
d2,1,1e-06,24.543219,[ 7 50] ; [118 127],[23.59271523 33.40728477] ; [101.40728477 143.59271523],1
a4,1,0.000716,11.4466,[12 44] ; [113 132],[23.25581395 32.74418605] ; [101.74418605 143.25581395],1
a3,1,0.001019,10.792334,[29 26] ; [183  61],[38.99665552 16.00334448] ; [173.00334448  70.99665552],0
a2,1,0.014687,5.953661,[ 5 52] ; [ 57 188],[11.70198675 45.29801325] ; [ 50.29801325 194.70198675],0
r3,1,0.020723,5.349927,[49  8] ; [230  13],[53.01  3.99] ; [225.99  17.01],0
p1,1,0.022684,5.192519,[ 5 52] ; [  6 237],[ 2.09 54.91] ; [  8.91 234.09],0
s1,1,0.058359,3.583424,[ 5 50] ; [  8 234],[ 2.40740741 52.59259259] ; [ 10.59259259 231.40740741],0
n2,1,0.079443,3.076255,[19  3] ; [49 24],[15.74736842  6.25263158] ; [52.25263158 20.74736842],0
b4,1,0.082174,3.02137,[27 30] ; [147  98],[32.8410596 24.1589404] ; [141.1589404 103.8410596],0
a7,1,0.094903,2.789175,[34 23] ; [174  71],[39.25827815 17.74172185] ; [168.74172185  76.25827815],0
b2,1,0.109503,2.561386,[ 7 24] ; [51 84],[10.8313253 20.1686747] ; [47.1686747 87.8313253],0
b3,1,0.109503,2.561386,[ 7 24] ; [51 84],[10.8313253 20.1686747] ; [47.1686747 87.8313253],0
u1,1,0.123581,2.371343,[ 4 53] ; [ 36 209],[ 7.54966887 49.45033113] ; [ 32.45033113 212.54966887],0
v2,1,0.133333,2.253263,[23 28] ; [132 101],[27.83450704 23.16549296] ; [127.16549296 105.83450704],0
a5,1,0.138559,2.193891,[35 22] ; [175  70],[39.63576159 17.36423841] ; [170.36423841  74.63576159],0
a6,1,0.182998,1.773108,[34 23] ; [168  76],[38.25249169 18.74750831] ; [163.74750831  80.25249169],0
p8,1,0.194245,1.685127,[22 32] ; [ 76 165],[17.93898305 36.06101695] ; [ 80.06101695 160.93898305],0
s4,1,0.204691,1.608587,[11 46] ; [ 31 211],[ 8.00668896 48.99331104] ; [ 33.99331104 208.00668896],0
p2,1,0.226451,1.463014,[37 20] ; [178  66],[40.71428571 16.28571429] ; [174.28571429  69.71428571],0
p10,1,0.233737,1.417976,[36 20] ; [175  67],[39.65100671 16.34899329] ; [171.34899329  70.65100671],0
n3,1,0.25162,1.314286,[16  4] ; [48 24],[13.91304348  6.08695652] ; [50.08695652 21.91304348],0
r2,1,0.268765,1.223039,[53  4] ; [234   9],[54.53  2.47] ; [232.47  10.53],0
n5,1,0.271366,1.209827,[40 17] ; [151  91],[36.41137124 20.58862876] ; [154.58862876  87.41137124],0
s5,1,0.295364,1.095009,[12 43] ; [ 68 168],[15.12027491 39.87972509] ; [ 64.87972509 171.12027491],0
p9,1,0.33326,0.936189,[38 17] ; [181  59],[40.83050847 14.16949153] ; [178.16949153  61.83050847],0
u2,1,0.369849,0.804171,[13 15] ; [34 26],[14.95454545 13.04545455] ; [32.04545455 27.95454545],0
s8,1,0.403844,0.696849,[18 38] ; [ 93 151],[20.72 35.28] ; [ 90.28 153.72],0
b5,1,0.410874,0.676271,[32 25] ; [152  93],[34.72847682 22.27152318] ; [149.27152318  95.72847682],0
p11,1,0.431869,0.617793,[43 14] ; [172  73],[40.5794702 16.4205298] ; [174.4205298  70.5794702],0
p5,1,0.459279,0.547652,[ 3 53] ; [  8 235],[ 2.06020067 53.93979933] ; [  8.93979933 234.06020067],0
n4,1,0.474524,0.511422,[42 15] ; [168  76],[39.76744186 17.23255814] ; [170.23255814  73.76744186],0
p12,1,0.574729,0.314834,[ 2 54] ; [ 13 228],[ 2.82828283 53.17171717] ; [ 12.17171717 228.82828283],0
b1,1,0.660326,0.193128,[21 36] ; [ 98 147],[22.4602649 34.5397351] ; [ 96.5397351 148.4602649],0
v3,1,0.66255,0.190441,[17 37] ; [ 82 155],[18.37113402 35.62886598] ; [ 80.62886598 156.37113402],0
n1,1,0.666245,0.186026,[10 12] ; [29 43],[ 9.12765957 12.87234043] ; [29.87234043 42.12765957],0
s6,1,0.677948,0.172445,[34 22] ; [139 102],[32.61952862 23.38047138] ; [140.38047138 100.61952862],0
s2,1,0.686932,0.162427,[23 33] ; [107 136],[24.34782609 31.65217391] ; [105.65217391 137.34782609],0
a1,1,0.742392,0.108035,[ 2 55] ; [ 11 234],[ 2.45364238 54.54635762] ; [ 10.54635762 234.45364238],0
v1,1,0.824504,0.049176,[25 30] ; [114 128],[25.74074074 29.25925926] ; [113.25925926 128.74074074],0
n6,1,0.872215,0.025871,[43 14] ; [185  57],[43.46488294 13.53511706] ; [184.53511706  57.46488294],0
v4,1,0.880124,0.022744,[52  4] ; [227  16],[52.2541806  3.7458194] ; [226.7458194  16.2541806],0
s7,1,0.887522,0.020005,[21 32] ; [ 96 140],[21.4567474 31.5432526] ; [ 95.5432526 140.4567474],0
a8,1,0.909868,0.012815,[ 8 45] ; [ 36 193],[ 8.26950355 44.73049645] ; [ 35.73049645 193.26950355],0
p3,1,0.912059,0.012197,[13 44] ; [ 54 190],[12.68770764 44.31229236] ; [ 54.31229236 189.68770764],0
s3,1,0.912763,0.012002,[28 26] ; [128 115],[28.36363636 25.63636364] ; [127.63636364 115.36363636],0
u3,1,0.951148,0.003753,[16 12] ; [35 27],[15.86666667 12.13333333] ; [35.13333333 26.86666667],0
r4,1,0.960527,0.002449,[52  5] ; [223  22],[51.90397351  5.09602649] ; [223.09602649  21.90397351],0
p6,1,0.966412,0.001773,[ 9 46] ; [ 40 201],[ 9.10472973 45.89527027] ; [ 39.89527027 201.10472973],0
p7,1,0.993329,7e-05,[26 28] ; [113 122],[25.97231834 28.02768166] ; [113.02768166 121.97231834],0
