Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,113.663873,[272  97] ; [ 3 62],[233.81336406 135.18663594] ; [41.18663594 23.81336406],1
d5,1,0.0,86.390696,[337  32] ; [30 35],[312.03456221  56.96543779] ; [54.96543779 10.03456221],1
d3,1,0.0,46.936576,[281  88] ; [22 43],[257.61981567 111.38018433] ; [45.38018433 19.61981567],1
d2,1,0.0,29.933351,[209 159] ; [13 52],[188.6743649 179.3256351] ; [33.3256351 31.6743649],1
a4,1,1e-06,23.297292,[181 187] ; [11 54],[163.1778291 204.8221709] ; [28.8221709 36.1778291],1
a3,1,0.000122,14.758813,[291  77] ; [37 28],[278.76212471  89.23787529] ; [49.23787529 15.76212471],1
u1,1,0.001106,10.640735,[ 81 288] ; [ 3 62],[ 71.41935484 297.58064516] ; [12.58064516 52.41935484],0
a2,1,0.001199,10.492311,[104 265] ; [ 6 59],[ 93.52534562 275.47465438] ; [16.47465438 48.52534562],0
a5,1,0.003575,8.488167,[298  71] ; [42 23],[289.07834101  79.92165899] ; [50.92165899 14.07834101],0
s2,1,0.030253,4.694854,[188 177] ; [24 41],[179.95348837 185.04651163] ; [32.04651163 32.95348837],0
n3,1,0.065076,3.403058,[54 21] ; [15  1],[56.86813187 18.13186813] ; [12.13186813  3.86813187],0
r3,1,0.107391,2.592199,[358   9] ; [61  4],[355.95601852  11.04398148] ; [63.04398148  1.95601852],0
s6,1,0.127985,2.316778,[240 123] ; [36 28],[234.6323185 128.3676815] ; [41.3676815 22.6323185],0
v1,1,0.131577,2.273795,[243 117] ; [37 27],[237.73584906 122.26415094] ; [42.26415094 21.73584906],0
n6,1,0.135479,2.228571,[312  52] ; [51 14],[308.  56.] ; [55. 10.],0
b1,1,0.135734,2.225671,[129 240] ; [29 36],[134.33640553 234.66359447] ; [23.66359447 41.33640553],0
s8,1,0.163523,1.941337,[175 191] ; [25 40],[169.83758701 196.16241299] ; [30.16241299 34.83758701],0
r4,1,0.174053,1.847685,[333  36] ; [55 10],[329.88940092  39.11059908] ; [58.11059908  6.88940092],0
a8,1,0.174418,1.844557,[ 54 274] ; [ 6 56],[ 50.46153846 277.53846154] ; [ 9.53846154 52.46153846],0
a7,1,0.198279,1.655005,[277  91] ; [44 21],[272.81293303  95.18706697] ; [48.18706697 16.81293303],0
p1,1,0.205879,1.600171,[ 28 340] ; [ 8 57],[ 30.59584296 337.40415704] ; [ 5.40415704 59.59584296],0
v3,1,0.207326,1.59,[207 152] ; [32 33],[202.36084906 156.63915094] ; [36.63915094 28.36084906],0
r1,1,0.252848,1.307499,[309  58] ; [51 14],[305.83333333  61.16666667] ; [54.16666667 10.83333333],0
n2,1,0.258523,1.276649,[55 19] ; [14  2],[56.73333333 17.26666667] ; [12.26666667  3.73333333],0
s3,1,0.267846,1.227744,[193 167] ; [30 35],[188.89411765 171.10588235] ; [34.10588235 30.89411765],0
p11,1,0.269394,1.219832,[305  64] ; [50 15],[301.83179724  67.16820276] ; [53.16820276 11.83179724],0
s5,1,0.279927,1.167443,[119 237] ; [17 47],[115.27619048 240.72380952] ; [20.72380952 43.27619048],0
