Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000942,10.9375,[ 3 33] ; [7 7],[ 7.2 28.8] ; [ 2.8 11.2],1
s6,1,0.681041,0.168957,[11 26] ; [5 9],[11.60784314 25.39215686] ; [4.39215686 9.60784314],0
d4,1,0.683181,0.166567,[25 12] ; [11  4],[25.61538462 11.38461538] ; [10.38461538  4.61538462],0
u3,1,0.68658,0.162812,[ 2 17] ; [1 5],[ 2.28 16.72] ; [0.72 5.28],0
d2,1,0.690791,0.158231,[17 19] ; [8 7],[17.64705882 18.35294118] ; [7.35294118 7.64705882],0
n5,1,0.741359,0.108936,[24 13] ; [9 6],[23.48076923 13.51923077] ; [9.51923077 5.48076923],0
n1,1,0.75235,0.099567,[8 8] ; [3 4],[7.65217391 8.34782609] ; [3.34782609 3.65217391],0
b2,1,0.773117,0.083117,[10 12] ; [4 6],[ 9.625 12.375] ; [4.375 5.625],0
b3,1,0.773117,0.083117,[10 12] ; [4 6],[ 9.625 12.375] ; [4.375 5.625],0
n2,1,0.808605,0.058673,[ 6 10] ; [3 4],[6.26086957 9.73913043] ; [2.73913043 4.26086957],0
d3,1,0.821833,0.05071,[16 21] ; [7 8],[16.36538462 20.63461538] ; [6.63461538 8.36538462],0
d1,1,0.830185,0.045995,[16 21] ; [6 9],[15.65384615 21.34615385] ; [6.34615385 8.65384615],0
a2,1,0.859726,0.031231,[ 2 35] ; [ 1 14],[ 2.13461538 34.86538462] ; [ 0.86538462 14.13461538],0
d5,1,0.884558,0.021081,[23 14] ; [9 6],[22.76923077 14.23076923] ; [9.23076923 5.76923077],0
r1,1,0.884558,0.021081,[14 23] ; [6 9],[14.23076923 22.76923077] ; [5.76923077 9.23076923],0
s2,1,0.896787,0.016827,[ 8 29] ; [ 3 12],[ 7.82692308 29.17307692] ; [ 3.17307692 11.82692308],0
s5,1,0.963683,0.002073,[ 7 29] ; [ 3 12],[ 7.05882353 28.94117647] ; [ 2.94117647 12.05882353],0
