Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,31.601183,[ 13 261] ; [10 20],[ 20.73026316 253.26973684] ; [ 2.26973684 27.73026316],1
p12,1,0.0,30.714271,[  8 267] ; [ 8 22],[ 14.42622951 260.57377049] ; [ 1.57377049 28.42622951],1
n3,1,0.000934,10.954715,[50 10] ; [1 4],[47.07692308 12.92307692] ; [3.92307692 1.07692308],1
s5,1,0.001254,10.409301,[ 67 207] ; [14 12],[ 73.98 200.02] ; [ 7.02 18.98],0
p4,1,0.001326,10.306361,[165 109] ; [27  3],[173.05263158 100.94736842] ; [18.94736842 11.05263158],0
a1,1,0.003044,8.781156,[ 11 265] ; [ 5 25],[ 14.43137255 261.56862745] ; [ 1.56862745 28.43137255],0
p3,1,0.003436,8.56001,[143 132] ; [24  6],[150.57377049 124.42622951] ; [16.42622951 13.57377049],0
p6,1,0.004737,7.977325,[104 167] ; [19 10],[111.11 159.89] ; [11.89 17.11],0
n5,1,0.014524,5.973255,[188  86] ; [27  3],[193.78289474  80.21710526] ; [21.21710526  8.78289474],0
b3,1,0.046531,3.962285,[ 37 118] ; [10 13],[ 40.92696629 114.07303371] ; [ 6.07303371 16.92696629],0
b2,1,0.046531,3.962285,[ 37 118] ; [10 13],[ 40.92696629 114.07303371] ; [ 6.07303371 16.92696629],0
u3,1,0.049466,3.859472,[44 49] ; [8 2],[46.95145631 46.04854369] ; [5.04854369 4.95145631],0
v3,1,0.064649,3.413906,[ 87 180] ; [14 14],[ 91.41355932 175.58644068] ; [ 9.58644068 18.41355932],0
r2,1,0.06661,3.364649,[252  20] ; [24  5],[249.40863787  22.59136213] ; [26.59136213  2.40863787],0
n4,1,0.068083,3.328655,[196  80] ; [26  4],[200.23529412  75.76470588] ; [21.76470588  8.23529412],0
p8,1,0.088722,2.897413,[166 107] ; [23  7],[170.28712871 102.71287129] ; [18.71287129 11.28712871],0
u1,1,0.141083,2.166111,[ 37 239] ; [ 7 23],[ 39.68627451 236.31372549] ; [ 4.31372549 25.68627451],0
p9,1,0.147052,2.102573,[216  58] ; [27  3],[219.01973684  54.98026316] ; [23.98026316  6.01973684],0
s6,1,0.152634,2.045724,[145 128] ; [17  8],[148.40939597 124.59060403] ; [13.59060403 11.40939597],0
v4,1,0.201902,1.628564,[260  13] ; [26  3],[258.53642384  14.46357616] ; [27.46357616  1.53642384],0
p11,1,0.203446,1.617463,[211  65] ; [26  4],[213.76470588  62.23529412] ; [23.23529412  6.76470588],0
s4,1,0.206499,1.595804,[ 44 228] ; [ 2 26],[ 41.70666667 230.29333333] ; [ 4.29333333 23.70666667],0
p10,1,0.210976,1.564715,[210  64] ; [26  4],[212.71052632  61.28947368] ; [23.28947368  6.71052632],0
d2,1,0.226331,1.463769,[115 160] ; [16 14],[118.1147541 156.8852459] ; [12.8852459 17.1147541],0
n6,1,0.235163,1.409358,[221  53] ; [26  3],[223.35973597  50.64026403] ; [23.64026403  5.35973597],0
a7,1,0.238658,1.388504,[202  73] ; [19 11],[199.26229508  75.73770492] ; [21.73770492  8.26229508],0
s3,1,0.252659,1.308539,[124 148] ; [10 19],[121.089701 150.910299] ; [12.910299 16.089701],0
r1,1,0.281476,1.159948,[214  61] ; [20  9],[211.67763158  63.32236842] ; [22.32236842  6.67763158],0
d3,1,0.344918,0.892067,[187  86] ; [18 12],[184.7029703  88.2970297] ; [20.2970297  9.7029703],0
r3,1,0.39313,0.729238,[257  17] ; [26  3],[255.91419142  18.08580858] ; [27.08580858  1.91419142],0
n2,1,0.405858,0.690901,[46 14] ; [3 2],[45.23076923 14.76923077] ; [3.76923077 1.23076923],0
r4,1,0.497643,0.45996,[242  34] ; [25  5],[240.82352941  35.17647059] ; [26.17647059  3.82352941],0
v2,1,0.519088,0.415706,[144 121] ; [17 11],[145.61433447 119.38566553] ; [15.38566553 12.61433447],0
d5,1,0.51956,0.414766,[215  59] ; [22  8],[213.61184211  60.38815789] ; [23.38815789  6.61184211],0
b4,1,0.554603,0.349136,[150 126] ; [18 12],[151.52941176 124.47058824] ; [16.47058824 13.52941176],0
s2,1,0.604514,0.268241,[ 99 177] ; [ 9 20],[ 97.73114754 178.26885246] ; [10.26885246 18.73114754],0
u2,1,0.662508,0.190492,[48 43] ; [6 4],[48.65346535 42.34653465] ; [5.34653465 4.65346535],0
n1,1,0.673858,0.177123,[17 42] ; [1 4],[16.59375 42.40625] ; [1.40625 3.59375],0
b5,1,0.683257,0.166482,[167 109] ; [17 13],[165.96078431 110.03921569] ; [18.03921569 11.96078431],0
s1,1,0.691764,0.157182,[  6 268] ; [ 1 29],[  6.30921053 267.69078947] ; [ 0.69078947 29.30921053],0
d4,1,0.710303,0.137974,[218  56] ; [23  7],[217.21710526  56.78289474] ; [23.78289474  6.21710526],0
b1,1,0.712106,0.136182,[110 166] ; [13 17],[110.94117647 165.05882353] ; [12.05882353 17.94117647],0
p2,1,0.746838,0.104207,[240  34] ; [26  3],[240.54125413  33.45874587] ; [25.45874587  3.54125413],0
a6,1,0.761937,0.091772,[185  90] ; [21  9],[185.73770492  89.26229508] ; [20.26229508  9.73770492],0
a4,1,0.812769,0.0561,[113 162] ; [13 17],[113.60655738 161.39344262] ; [12.39344262 17.60655738],0
s7,1,0.819834,0.051874,[ 76 186] ; [ 9 20],[ 76.52920962 185.47079038] ; [ 8.47079038 20.52920962],0
v1,1,0.822727,0.050193,[129 141] ; [14 14],[129.56375839 140.43624161] ; [13.43624161 14.56375839],0
a8,1,0.829446,0.046403,[ 31 216] ; [ 3 24],[ 30.64963504 216.35036496] ; [ 3.35036496 23.64963504],0
a2,1,0.841065,0.040213,[ 60 216] ; [ 7 23],[ 60.43137255 215.56862745] ; [ 6.56862745 23.43137255],0
d1,1,0.84452,0.038461,[142 134] ; [16 14],[142.50980392 133.49019608] ; [15.49019608 14.50980392],0
a3,1,0.946719,0.004466,[181  93] ; [20 10],[181.16447368  92.83552632] ; [19.83552632 10.16447368],0
a5,1,0.968186,0.001591,[183  93] ; [20 10],[183.09803922  92.90196078] ; [19.90196078 10.09803922],0
