Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,47.836444,[82 18] ; [ 8 32],[64.28571429 35.71428571] ; [25.71428571 14.28571429],1
d1,1,0.0,42.141036,[63 37] ; [ 1 39],[45.71428571 54.28571429] ; [18.28571429 21.71428571],1
d3,1,1e-06,24.26208,[66 34] ; [ 8 32],[52.85714286 47.14285714] ; [21.14285714 18.85714286],1
d2,1,0.000111,14.938869,[55 43] ; [ 8 32],[44.73913043 53.26086957] ; [18.26086957 21.73913043],1
a4,1,0.000679,11.547075,[49 50] ; [ 7 32],[40.17391304 58.82608696] ; [15.82608696 23.17391304],1
a3,1,0.001682,9.867582,[71 29] ; [16 22],[63.04347826 36.95652174] ; [23.95652174 14.04347826],0
a5,1,0.003308,8.629042,[67 33] ; [16 24],[59.28571429 40.71428571] ; [23.71428571 16.28571429],0
n5,1,0.004195,8.197563,[56 44] ; [32  7],[63.30935252 36.69064748] ; [24.69064748 14.30935252],0
r3,1,0.00719,7.224955,[81 19] ; [23 16],[74.82014388 25.17985612] ; [29.17985612  9.82014388],0
a2,1,0.009012,6.820513,[24 76] ; [ 2 38],[18.57142857 81.42857143] ; [ 7.42857143 32.57142857],0
a7,1,0.011217,6.430574,[67 33] ; [17 22],[60.43165468 39.56834532] ; [23.56834532 15.43165468],0
s1,1,0.012439,6.24718,[ 5 95] ; [ 7 31],[ 8.69565217 91.30434783] ; [ 3.30434783 34.69565217],0
v2,1,0.020104,5.402834,[46 49] ; [ 9 26],[40.19230769 54.80769231] ; [14.80769231 20.19230769],0
s7,1,0.020843,5.339866,[37 57] ; [ 7 31],[31.33333333 62.66666667] ; [12.66666667 25.33333333],0
p8,1,0.036105,4.392157,[11 89] ; [10 30],[15. 85.] ; [ 6. 34.],0
u1,1,0.046875,3.949867,[14 86] ; [ 1 39],[10.71428571 89.28571429] ; [ 4.28571429 35.71428571],0
s8,1,0.048825,3.88135,[31 68] ; [ 6 34],[26.35251799 72.64748201] ; [10.64748201 29.35251799],0
p1,1,0.100634,2.695467,[ 8 92] ; [ 7 33],[10.71428571 89.28571429] ; [ 4.28571429 35.71428571],0
r1,1,0.108474,2.576319,[66 34] ; [20 19],[61.8705036 38.1294964] ; [24.1294964 14.8705036],0
p5,1,0.116262,2.466972,[ 2 97] ; [ 3 37],[ 3.56115108 95.43884892] ; [ 1.43884892 38.56115108],0
s3,1,0.119703,2.421206,[44 55] ; [11 26],[40.03676471 58.96323529] ; [14.96323529 22.03676471],0
n4,1,0.168564,1.895665,[62 38] ; [29 10],[65.4676259 34.5323741] ; [25.5323741 13.4676259],0
