Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,53.548812,[ 21 360] ; [26 53],[ 38.92826087 342.07173913] ; [ 8.07173913 70.92826087],1
p1,1,0.0,35.436758,[ 29 350] ; [25 55],[ 44.58823529 334.41176471] ; [ 9.41176471 70.58823529],1
s5,1,0.0,33.361335,[119 253] ; [49 23],[140.75675676 231.24324324] ; [27.24324324 44.75675676],1
p6,1,2e-06,22.410353,[165 213] ; [57 21],[184.02631579 193.97368421] ; [37.97368421 40.02631579],1
a1,1,1.4e-05,18.887725,[ 12 370] ; [12 68],[ 19.84415584 362.15584416] ; [ 4.15584416 75.84415584],1
s7,1,2.3e-05,17.921819,[176 188] ; [57 19],[192.75454545 171.24545455] ; [40.24545455 35.75454545],1
v3,1,0.000111,14.944947,[145 227] ; [49 29],[160.37333333 211.62666667] ; [33.62666667 44.37333333],1
p3,1,0.000174,14.095163,[223 158] ; [64 15],[237.71086957 143.28913043] ; [49.28913043 29.71086957],1
p4,1,0.000203,13.804029,[264 116] ; [71  8],[277.34204793 102.65795207] ; [57.65795207 21.34204793],1
s6,1,0.0004,12.532711,[247 127] ; [65 10],[259.88418708 114.11581292] ; [52.11581292 22.88418708],1
s8,1,0.000811,11.216819,[171 208] ; [52 27],[184.5349345 194.4650655] ; [38.4650655 40.5349345],1
s1,1,0.00258,9.083215,[  6 373] ; [ 6 74],[  9.90849673 369.09150327] ; [ 2.09150327 77.90849673],0
n5,1,0.003337,8.613534,[291  89] ; [73  7],[300.69565217  79.30434783] ; [63.30434783 16.69565217],0
b5,1,0.004787,7.958052,[228 154] ; [34 46],[216.63203463 165.36796537] ; [45.36796537 34.63203463],0
n4,1,0.008723,6.878646,[293  88] ; [72  8],[301.65943601  79.34056399] ; [63.34056399 16.65943601],0
b2,1,0.011384,6.404302,[ 72 149] ; [28 27],[ 80.07246377 140.92753623] ; [19.92753623 35.07246377],0
b3,1,0.011384,6.404302,[ 72 149] ; [28 27],[ 80.07246377 140.92753623] ; [19.92753623 35.07246377],0
v1,1,0.011489,6.38806,[210 166] ; [55 22],[219.95584989 156.04415011] ; [45.04415011 31.95584989],0
p9,1,0.016333,5.766659,[329  50] ; [77  3],[335.23747277  43.76252723] ; [70.76252723  9.23747277],0
u4,1,0.023895,5.102258,[  7 375] ; [ 5 75],[  9.92207792 372.07792208] ; [ 2.07792208 77.92207792],0
n6,1,0.025983,4.957134,[326  54] ; [75  4],[331.98257081  48.01742919] ; [69.01742919  9.98257081],0
s2,1,0.029045,4.764918,[186 193] ; [50 30],[194.8671024 184.1328976] ; [41.1328976 38.8671024],0
s3,1,0.062149,3.479078,[205 172] ; [52 27],[212.47587719 164.52412281] ; [44.52412281 34.47587719],0
p10,1,0.063696,3.438444,[327  53] ; [74  5],[331.98257081  48.01742919] ; [69.01742919  9.98257081],0
u2,1,0.088829,2.895476,[65 58] ; [14  5],[68.42957746 54.57042254] ; [10.57042254  8.42957746],0
d3,1,0.141328,2.163436,[278 104] ; [51 28],[272.62039046 109.37960954] ; [56.37960954 22.62039046],0
a3,1,0.161647,1.958751,[259 120] ; [61 19],[264.22657952 114.77342048] ; [55.77342048 24.22657952],0
n1,1,0.222223,1.489956,[24 37] ; [10  8],[26.25316456 34.74683544] ; [ 7.74683544 10.25316456],0
n3,1,0.236003,1.404311,[43 18] ; [10  8],[40.92405063 20.07594937] ; [12.07594937  5.92405063],0
p7,1,0.313372,1.01641,[304  71] ; [67 11],[307.1192053  67.8807947] ; [63.8807947 14.1192053],0
u1,1,0.315085,1.009241,[ 59 323] ; [16 64],[ 62.01298701 319.98701299] ; [12.98701299 67.01298701],0
a6,1,0.376625,0.781691,[256 125] ; [49 30],[252.61956522 128.38043478] ; [52.38043478 26.61956522],0
s4,1,0.403688,0.697312,[ 67 309] ; [11 68],[ 64.45714286 311.54285714] ; [13.54285714 65.45714286],0
a4,1,0.442247,0.590446,[158 222] ; [37 43],[161.08695652 218.91304348] ; [33.91304348 46.08695652],0
r3,1,0.495228,0.465149,[364  17] ; [75  5],[362.81778742  18.18221258] ; [76.18221258  3.81778742],0
p11,1,0.501587,0.451577,[323  59] ; [70 10],[324.94805195  57.05194805] ; [68.05194805 11.94805195],0
u3,1,0.524574,0.404891,[67 54] ; [12  7],[68.27857143 52.72142857] ; [10.72142857  8.27857143],0
b1,1,0.552166,0.353452,[144 238] ; [33 47],[146.35064935 235.64935065] ; [30.64935065 49.35064935],0
