Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,72.109329,[165 112] ; [ 34 144],[121.14945055 155.85054945] ; [ 77.85054945 100.14945055],1
u2,1,0.369902,0.803994,[31 28] ; [37 24],[33.43333333 25.56666667] ; [34.56666667 26.43333333],0
n2,1,0.377686,0.778219,[34  9] ; [29 12],[32.25 10.75] ; [30.75 10.25],0
b2,1,0.405012,0.693396,[ 72 121] ; [48 66],[ 75.43973941 117.56026059] ; [44.56026059 69.43973941],0
b3,1,0.405012,0.693396,[ 72 121] ; [48 66],[ 75.43973941 117.56026059] ; [44.56026059 69.43973941],0
r4,1,0.422102,0.644455,[263  21] ; [162  17],[260.69114471  23.30885529] ; [164.30885529  14.69114471],0
p6,1,0.423713,0.639995,[134 146] ; [91 85],[138.15789474 141.84210526] ; [86.84210526 89.15789474],0
n1,1,0.435887,0.607088,[12 30] ; [15 26],[13.6626506 28.3373494] ; [13.3373494 27.6626506],0
s8,1,0.492566,0.470916,[145 136] ; [86 92],[141.41830065 139.58169935] ; [89.58169935 88.41830065],0
s5,1,0.504152,0.446186,[110 166] ; [ 65 112],[106.62251656 169.37748344] ; [ 68.37748344 108.62251656],0
a1,1,0.558006,0.343169,[ 18 266] ; [  9 170],[ 16.56155508 267.43844492] ; [ 10.43844492 168.56155508],0
s3,1,0.570821,0.32131,[158 121] ; [105  72],[160.91447368 118.08552632] ; [102.08552632  74.91447368],0
b5,1,0.597896,0.278181,[161 123] ; [97 82],[158.25485961 125.74514039] ; [99.74514039 79.25485961],0
n3,1,0.613893,0.254545,[34 10] ; [29 11],[33. 11.] ; [30. 10.],0
u3,1,0.716917,0.131466,[33 28] ; [31 30],[32. 29.] ; [32. 29.],0
p8,1,0.72514,0.123621,[204  76] ; [127  51],[202.3580786  77.6419214] ; [128.6419214  49.3580786],0
p4,1,0.810031,0.057785,[203  79] ; [127  52],[201.86550976  80.13449024] ; [128.13449024  50.86550976],0
s1,1,0.815195,0.05463,[  7 275] ; [  5 171],[  7.38864629 274.61135371] ; [  4.61135371 171.38864629],0
s2,1,0.828492,0.046931,[146 136] ; [94 84],[147.13043478 134.86956522] ; [92.86956522 85.13043478],0
p1,1,0.851974,0.03482,[ 27 257] ; [ 16 162],[ 26.43290043 257.56709957] ; [ 16.56709957 161.43290043],0
