Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,26.352398,[ 6 37] ; [22  8],[16.49315068 26.50684932] ; [11.50684932 18.49315068],1
a4,1,0.003108,8.742757,[11 32] ; [18 12],[17.08219178 25.91780822] ; [11.91780822 18.08219178],0
s8,1,0.005175,7.817143,[ 4 38] ; [11 19],[ 8.75 33.25] ; [ 6.25 23.75],0
s7,1,0.006394,7.435865,[ 5 33] ; [12 16],[ 9.78787879 28.21212121] ; [ 7.21212121 20.78787879],0
v1,1,0.008282,6.971487,[10 33] ; [16 14],[15.31506849 27.68493151] ; [10.68493151 19.31506849],0
s5,1,0.00875,6.87313,[ 6 35] ; [12 16],[10.69565217 30.30434783] ; [ 7.30434783 20.69565217],0
s6,1,0.013474,6.105815,[15 27] ; [19 10],[20.11267606 21.88732394] ; [13.88732394 15.11267606],0
n1,1,0.026091,4.95,[ 3 15] ; [8 7],[ 6. 12.] ; [ 5. 10.],0
r3,1,0.059892,3.540378,[33 10] ; [28  2],[35.93150685  7.06849315] ; [25.06849315  4.93150685],0
d2,1,0.100292,2.700889,[16 27] ; [17 13],[19.43835616 23.56164384] ; [13.56164384 16.43835616],0
r4,1,0.114886,2.485686,[27 16] ; [24  6],[30.04109589 12.95890411] ; [20.95890411  9.04109589],0
b2,1,0.142936,2.14606,[ 5 18] ; [7 9],[ 7.07692308 15.92307692] ; [ 4.92307692 11.07692308],0
b3,1,0.142936,2.14606,[ 5 18] ; [7 9],[ 7.07692308 15.92307692] ; [ 4.92307692 11.07692308],0
p8,1,0.148099,2.091719,[14 29] ; [ 5 24],[11.34722222 31.65277778] ; [ 7.65277778 21.34722222],0
a1,1,0.156314,2.00953,[ 1 42] ; [ 3 27],[ 2.35616438 40.64383562] ; [ 1.64383562 28.35616438],0
s4,1,0.16324,1.943949,[ 7 36] ; [ 9 21],[ 9.42465753 33.57534247] ; [ 6.57534247 23.42465753],0
b5,1,0.171763,1.867489,[31 12] ; [17 13],[28.2739726 14.7260274] ; [19.7260274 10.2739726],0
p1,1,0.183902,1.765807,[ 2 41] ; [ 4 26],[ 3.53424658 39.46575342] ; [ 2.46575342 27.53424658],0
p10,1,0.191575,1.705466,[18 24] ; [17 12],[20.70422535 21.29577465] ; [14.29577465 14.70422535],0
a7,1,0.212811,1.552202,[25 18] ; [13 17],[22.38356164 20.61643836] ; [15.61643836 14.38356164],0
v2,1,0.212956,1.551215,[15 26] ; [14 13],[17.48529412 23.51470588] ; [11.51470588 15.48529412],0
a3,1,0.220048,1.504059,[24 19] ; [21  9],[26.50684932 16.49315068] ; [18.49315068 11.50684932],0
