Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,83.744334,[577 142] ; [56 76],[534.81433608 184.18566392] ; [98.18566392 33.81433608],1
n4,1,0.0,61.684263,[585 134] ; [67 67],[549.57561547 169.42438453] ; [102.42438453  31.57561547],1
p10,1,0.0,28.356489,[596 116] ; [82 47],[574.00237812 137.99762188] ; [103.99762188  25.00237812],1
p11,1,1e-06,23.490642,[583 138] ; [83 51],[561.62105263 159.37894737] ; [104.37894737  29.62105263],1
p9,1,3.1e-05,17.370418,[610  98] ; [93 37],[593.94272076 114.05727924] ; [109.05727924  20.94272076],1
r4,1,6.9e-05,15.842003,[685  36] ; [115  19],[674.61988304  46.38011696] ; [125.38011696   8.61988304],1
s6,1,0.000263,13.314228,[490 214] ; [71 62],[471.85663082 232.14336918] ; [89.14336918 43.85663082],1
s7,1,0.000328,12.902538,[355 334] ; [43 83],[336.46871166 352.53128834] ; [61.53128834 64.46871166],1
p4,1,0.000363,12.715401,[436 279] ; [58 73],[417.50591017 297.49408983] ; [76.49408983 54.50591017],1
s5,1,0.000373,12.661325,[252 441] ; [ 25 100],[234.67114914 458.32885086] ; [42.32885086 82.67114914],1
p6,1,0.000601,11.77221,[275 435] ; [29 98],[257.87335723 452.12664277] ; [46.12664277 80.87335723],1
p8,1,0.000985,10.85495,[383 324] ; [50 80],[365.7479092 341.2520908] ; [67.2520908 62.7479092],1
u3,1,0.002331,9.268454,[114  88] ; [35  8],[122.84897959  79.15102041] ; [26.15102041 16.84897959],0
p7,1,0.003231,8.67212,[457 246] ; [64 61],[442.34661836 260.65338164] ; [78.65338164 46.34661836],0
v3,1,0.005706,7.640918,[293 405] ; [35 87],[279.2 418.8] ; [48.8 73.2],0
u1,1,0.00705,7.260243,[140 581] ; [ 13 121],[129.02105263 591.97894737] ; [ 23.97894737 110.02105263],0
p2,1,0.007151,7.234618,[601 115] ; [98 34],[590.19339623 125.80660377] ; [108.80660377  23.19339623],0
s8,1,0.007159,7.232707,[330 385] ; [45 89],[315.81272085 399.18727915] ; [59.18727915 74.81272085],0
p3,1,0.007371,7.180353,[368 349] ; [51 81],[353.85512367 363.14487633] ; [65.14487633 66.85512367],0
b1,1,0.007819,7.074517,[257 464] ; [64 70],[270.69122807 450.30877193] ; [50.30877193 83.69122807],0
d1,1,0.009822,6.666925,[436 285] ; [65 69],[422.48070175 298.51929825] ; [78.51929825 55.48070175],0
p12,1,0.015829,5.821773,[ 60 655] ; [  3 126],[ 53.37085308 661.62914692] ; [  9.62914692 119.37085308],0
v1,1,0.016048,5.797639,[391 311] ; [58 73],[378.38895558 323.61104442] ; [70.61104442 60.38895558],0
u2,1,0.016147,5.786791,[104  96] ; [31 12],[111.11111111  88.88888889] ; [23.88888889 19.11111111],0
a5,1,0.016976,5.698837,[539 181] ; [87 47],[527.77517564 192.22482436] ; [98.22482436 35.77517564],0
d2,1,0.01926,5.477754,[360 358] ; [52 81],[347.60987074 370.39012926] ; [64.39012926 68.60987074],0
r3,1,0.02048,5.37052,[692  27] ; [122  11],[686.93192488  32.06807512] ; [127.06807512   5.93192488],0
p5,1,0.026678,4.911528,[ 85 629] ; [  7 124],[ 77.73727811 636.26272189] ; [ 14.26272189 116.73727811],0
v2,1,0.032348,4.579943,[396 297] ; [58 66],[385.09424725 307.90575275] ; [68.90575275 55.09424725],0
a4,1,0.032424,4.575957,[334 383] ; [49 85],[322.69212691 394.30787309] ; [60.30787309 73.69212691],0
b2,1,0.059849,3.541559,[170 267] ; [20 53],[162.80392157 274.19607843] ; [27.19607843 45.80392157],0
b3,1,0.059849,3.541559,[170 267] ; [20 53],[162.80392157 274.19607843] ; [27.19607843 45.80392157],0
a2,1,0.073281,3.207956,[181 540] ; [ 24 110],[172.87134503 548.12865497] ; [ 32.12865497 101.87134503],0
s2,1,0.076083,3.14665,[376 337] ; [59 74],[366.61347518 346.38652482] ; [68.38652482 64.61347518],0
a8,1,0.138831,2.190869,[ 90 565] ; [ 11 113],[ 84.92297818 570.07702182] ; [ 16.07702182 107.92297818],0
a3,1,0.222452,1.488485,[518 198] ; [90 44],[512.15058824 203.84941176] ; [95.84941176 38.15058824],0
r1,1,0.276858,1.182448,[595 123] ; [105  28],[590.59929495 127.40070505] ; [109.40070505  23.59929495],0
d4,1,0.277399,1.179789,[590 128] ; [104  29],[585.53701528 132.46298472] ; [108.46298472  24.53701528],0
a7,1,0.310687,1.027752,[528 189] ; [93 41],[523.21621622 193.78378378] ; [97.78378378 36.21621622],0
a1,1,0.340912,0.906999,[ 35 686] ; [  4 130],[ 32.8877193 688.1122807] ; [  6.1122807 127.8877193],0
p1,1,0.385498,0.753095,[ 65 651] ; [  9 124],[ 62.40753828 653.59246172] ; [ 11.59246172 121.40753828],0
d3,1,0.4257,0.634527,[499 220] ; [87 45],[495.10458284 223.89541716] ; [90.89541716 41.10458284],0
d5,1,0.461946,0.541176,[582 137] ; [104  29],[578.91314554 140.08685446] ; [107.08685446  25.91314554],0
b5,1,0.480885,0.496856,[434 287] ; [85 49],[437.65964912 283.34035088] ; [81.34035088 52.65964912],0
s4,1,0.493109,0.469735,[123 586] ; [ 20 114],[120.26927639 588.73072361] ; [ 22.73072361 111.26927639],0
a6,1,0.64053,0.218049,[488 231] ; [93 40],[490.30399061 228.69600939] ; [90.69600939 42.30399061],0
s3,1,0.678199,0.17216,[400 308] ; [72 60],[397.82857143 310.17142857] ; [74.17142857 57.82857143],0
s1,1,0.723115,0.125528,[ 23 687] ; [  5 125],[ 23.66666667 686.33333333] ; [  4.33333333 125.66666667],0
n2,1,0.756885,0.095836,[117  39] ; [34 10],[117.78  38.22] ; [33.22 10.78],0
n1,1,0.882031,0.022021,[61 94] ; [16 26],[60.58375635 94.41624365] ; [16.41624365 25.58375635],0
b4,1,0.903143,0.014809,[421 300] ; [79 55],[421.6374269 299.3625731] ; [78.3625731 55.6374269],0
n3,1,0.924169,0.00906,[114  42] ; [31 11],[114.24242424  41.75757576] ; [30.75757576 11.24242424],0
