Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,0.030888,4.659203,[ 5 28] ; [2 1],[ 6.41666667 26.58333333] ; [0.58333333 2.41666667],0
p3,1,0.048031,3.908891,[ 6 28] ; [2 1],[ 7.35135135 26.64864865] ; [0.64864865 2.35135135],0
s2,1,0.053116,3.74026,[ 6 27] ; [2 1],[ 7.33333333 25.66666667] ; [0.66666667 2.33333333],0
p7,1,0.186379,1.746013,[10 24] ; [2 1],[11.02702703 22.97297297] ; [0.97297297 2.02702703],0
p4,1,0.186379,1.746013,[10 24] ; [2 1],[11.02702703 22.97297297] ; [0.97297297 2.02702703],0
v1,1,0.200825,1.636364,[10 23] ; [2 1],[11. 22.] ; [1. 2.],0
n4,1,0.232707,1.42424,[23 11] ; [1 2],[22.05405405 11.94594595] ; [1.94594595 1.05405405],0
a6,1,0.232707,1.42424,[23 11] ; [1 2],[22.05405405 11.94594595] ; [1.94594595 1.05405405],0
r4,1,0.282802,1.153574,[12 22] ; [2 1],[12.86486486 21.13513514] ; [1.13513514 1.86486486],0
s3,1,0.302629,1.062574,[12 21] ; [2 1],[12.83333333 20.16666667] ; [1.16666667 1.83333333],0
n5,1,0.336309,0.92445,[21 13] ; [1 2],[20.21621622 13.78378378] ; [1.78378378 1.21621622],0
d1,1,0.392945,0.729809,[14 20] ; [2 1],[14.7027027 19.2972973] ; [1.2972973 1.7027027],0
v2,1,0.392945,0.729809,[14 20] ; [2 1],[14.7027027 19.2972973] ; [1.2972973 1.7027027],0
r1,1,0.452497,0.564389,[15 19] ; [2 1],[15.62162162 18.37837838] ; [1.37837838 1.62162162],0
p11,1,0.452497,0.564389,[15 19] ; [2 1],[15.62162162 18.37837838] ; [1.37837838 1.62162162],0
b5,1,0.452497,0.564389,[19 15] ; [1 2],[18.37837838 15.62162162] ; [1.62162162 1.37837838],0
n6,1,0.546494,0.363636,[16 17] ; [2 1],[16.5 16.5] ; [1.5 1.5],0
d2,1,0.579817,0.30653,[17 17] ; [2 1],[17.45945946 16.54054054] ; [1.54054054 1.45945946],0
b1,1,0.579817,0.30653,[17 17] ; [2 1],[17.45945946 16.54054054] ; [1.54054054 1.45945946],0
d5,1,0.607221,0.264241,[27  7] ; [2 1],[26.64864865  7.35135135] ; [2.35135135 0.64864865],0
p6,1,0.607221,0.264241,[ 7 27] ; [1 2],[ 7.35135135 26.64864865] ; [0.64864865 2.35135135],0
b2,1,0.759209,0.093954,[ 5 15] ; [1 2],[ 5.2173913 14.7826087] ; [0.7826087 2.2173913],0
b3,1,0.759209,0.093954,[ 5 15] ; [1 2],[ 5.2173913 14.7826087] ; [0.7826087 2.2173913],0
d4,1,0.972261,0.001209,[23 11] ; [2 1],[22.97297297 11.02702703] ; [2.02702703 0.97297297],0
a5,1,0.972261,0.001209,[23 11] ; [2 1],[22.97297297 11.02702703] ; [2.02702703 0.97297297],0
