Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4.9e-05,16.482503,[14 95] ; [5 2],[17.85344828 91.14655172] ; [1.14655172 5.85344828],1
u1,1,0.019562,5.450609,[  6 103] ; [2 5],[  7.51724138 101.48275862] ; [0.48275862 6.51724138],0
p4,1,0.03216,4.589972,[34 73] ; [5 2],[36.60526316 70.39473684] ; [2.39473684 4.60526316],0
a2,1,0.050851,3.81316,[16 93] ; [3 4],[17.85344828 91.14655172] ; [1.14655172 5.85344828],0
p7,1,0.05948,3.551823,[47 60] ; [5 1],[49.23893805 57.76106195] ; [2.76106195 3.23893805],0
s7,1,0.075142,3.166965,[16 83] ; [3 4],[17.74528302 81.25471698] ; [1.25471698 5.74528302],0
d1,1,0.076263,3.142802,[41 68] ; [5 2],[43.22413793 65.77586207] ; [2.77586207 4.22413793],0
p11,1,0.077475,3.117099,[56 53] ; [6 1],[58.25862069 50.74137931] ; [3.74137931 3.25862069],0
v2,1,0.079419,3.076745,[39 64] ; [5 2],[41.2 61.8] ; [2.8 4.2],0
d3,1,0.089746,2.878928,[57 51] ; [6 1],[59.16521739 48.83478261] ; [3.83478261 3.16521739],0
b4,1,0.093698,2.809658,[58 51] ; [6 1],[60.13793103 48.86206897] ; [3.86206897 3.13793103],0
b5,1,0.122408,2.386241,[61 48] ; [6 1],[62.95689655 46.04310345] ; [4.04310345 2.95689655],0
a5,1,0.133236,2.254388,[62 47] ; [6 1],[63.89655172 45.10344828] ; [4.10344828 2.89655172],0
s6,1,0.139288,2.18581,[33 76] ; [4 3],[34.76724138 74.23275862] ; [2.23275862 4.76724138],0
s5,1,0.179683,1.800243,[12 94] ; [2 5],[13.13274336 92.86725664] ; [0.86725664 6.13274336],0
p8,1,0.199934,1.642857,[36 72] ; [4 3],[37.56521739 70.43478261] ; [2.43478261 4.56521739],0
v3,1,0.216093,1.53013,[23 80] ; [3 4],[24.34545455 78.65454545] ; [1.65454545 5.34545455],0
v1,1,0.2423,1.367162,[38 70] ; [4 3],[39.44347826 68.55652174] ; [2.55652174 4.44347826],0
n1,1,0.273769,1.197762,[14 26] ; [2 1],[14.88372093 25.11627907] ; [1.11627907 1.88372093],0
p6,1,0.278238,1.175678,[17 88] ; [2 4],[17.97297297 87.02702703] ; [1.02702703 4.97297297],0
p2,1,0.292536,1.107914,[67 41] ; [5 1],[68.21052632 39.78947368] ; [3.78947368 2.21052632],0
d4,1,0.295816,1.092961,[72 36] ; [6 1],[73.25217391 34.74782609] ; [4.74782609 2.25217391],0
b1,1,0.325192,0.967952,[57 52] ; [5 2],[58.25862069 50.74137931] ; [3.74137931 3.25862069],0
a4,1,0.329201,0.952038,[42 67] ; [4 3],[43.22413793 65.77586207] ; [2.77586207 4.22413793],0
b3,1,0.333211,0.936376,[19 43] ; [3 3],[20.05882353 41.94117647] ; [1.94117647 4.05882353],0
b2,1,0.333211,0.936376,[19 43] ; [3 3],[20.05882353 41.94117647] ; [1.94117647 4.05882353],0
d2,1,0.410274,0.678006,[45 64] ; [4 3],[46.04310345 62.95689655] ; [2.95689655 4.04310345],0
n5,1,0.422308,0.643884,[45 63] ; [4 3],[46.0173913 61.9826087] ; [2.9826087 4.0173913],0
p3,1,0.436589,0.605231,[31 76] ; [3 4],[31.9122807 75.0877193] ; [2.0877193 4.9122807],0
v4,1,0.484335,0.489087,[79 28] ; [6 1],[79.78070175 27.21929825] ; [5.21929825 1.78070175],0
n4,1,0.530305,0.393807,[60 49] ; [3 4],[59.19827586 49.80172414] ; [3.80172414 3.19827586],0
a7,1,0.59855,0.277189,[67 42] ; [5 2],[67.65517241 41.34482759] ; [4.34482759 2.65517241],0
a3,1,0.652135,0.203219,[68 40] ; [5 2],[68.55652174 39.44347826] ; [4.44347826 2.55652174],0
s4,1,0.654553,0.200208,[10 99] ; [1 6],[10.3362069 98.6637931] ; [0.6637931 6.3362069],0
a6,1,0.705671,0.14264,[70 39] ; [4 3],[69.53448276 39.46551724] ; [4.46551724 2.53448276],0
r1,1,0.734273,0.115224,[71 38] ; [5 2],[71.4137931 37.5862069] ; [4.5862069 2.4137931],0
r4,1,0.743599,0.106989,[69 40] ; [4 3],[68.59482759 40.40517241] ; [4.40517241 2.59482759],0
n3,1,0.793657,0.068416,[23 16] ; [2 1],[23.21428571 15.78571429] ; [1.78571429 1.21428571],0
s3,1,0.888748,0.019569,[28 79] ; [2 5],[28.15789474 78.84210526] ; [1.84210526 5.15789474],0
r3,1,0.909287,0.012982,[80 29] ; [5 2],[79.87068966 29.12931034] ; [5.12931034 1.87068966],0
