Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,56.418442,[ 8 72] ; [56 27],[31.41104294 48.58895706] ; [32.58895706 50.41104294],1
s6,1,0.0,30.375521,[24 54] ; [59 20],[41.23566879 36.76433121] ; [41.76433121 37.23566879],1
s7,1,0.0,25.712071,[16 61] ; [49 32],[31.67721519 45.32278481] ; [33.32278481 47.67721519],1
s8,1,0.0,25.598782,[12 67] ; [44 39],[27.30864198 51.69135802] ; [28.69135802 54.30864198],1
p7,1,3.6e-05,17.070707,[31 49] ; [57 23],[44. 36.] ; [44. 36.],1
v1,1,0.002331,9.268728,[26 52] ; [47 35],[35.5875 42.4125] ; [37.4125 44.5875],0
r3,1,0.003263,8.653982,[58 22] ; [75  8],[65.27607362 14.72392638] ; [67.72392638 15.27607362],0
p2,1,0.015778,5.827465,[47 33] ; [62 19],[54.16149068 25.83850932] ; [54.83850932 26.16149068],0
r4,1,0.017542,5.64129,[49 31] ; [65 18],[55.95092025 24.04907975] ; [58.04907975 24.95092025],0
a3,1,0.018652,5.533892,[36 44] ; [52 30],[43.45679012 36.54320988] ; [44.54320988 37.45679012],0
s5,1,0.022366,5.21707,[14 62] ; [28 53],[20.33121019 55.66878981] ; [21.66878981 59.33121019],0
v3,1,0.03369,4.510347,[18 59] ; [32 50],[24.21383648 52.78616352] ; [25.78616352 56.21383648],0
p10,1,0.036363,4.380012,[44 35] ; [58 23],[50.3625 28.6375] ; [51.6375 29.3625],0
n2,1,0.042265,4.124568,[24 11] ; [21  2],[27.15517241  7.84482759] ; [17.84482759  5.15517241],0
p3,1,0.047027,3.944421,[24 56] ; [37 45],[30.12345679 49.87654321] ; [30.87654321 51.12345679],0
p11,1,0.061411,3.498869,[51 29] ; [64 19],[56.44171779 23.55828221] ; [58.55828221 24.44171779],0
v4,1,0.071344,3.251822,[64 16] ; [73  8],[68.07453416 11.92546584] ; [68.92546584 12.07453416],0
b1,1,0.074016,3.191642,[40 40] ; [30 53],[34.35582822 45.64417178] ; [35.64417178 47.35582822],0
p8,1,0.084429,2.97751,[25 55] ; [36 45],[30.31055901 49.68944099] ; [30.68944099 50.31055901],0
r2,1,0.090433,2.866655,[61 19] ; [71 11],[65.18518519 14.81481481] ; [66.81481481 15.18518519],0
p4,1,0.092261,2.834478,[29 51] ; [40 41],[34.28571429 45.71428571] ; [34.71428571 46.28571429],0
s4,1,0.107562,2.589683,[ 9 71] ; [17 66],[12.7607362 67.2392638] ; [13.2392638 69.7607362],0
p9,1,0.114525,2.490648,[49 29] ; [61 21],[53.625 24.375] ; [56.375 25.625],0
a4,1,0.117452,2.450979,[15 65] ; [24 58],[19.25925926 60.74074074] ; [19.74074074 62.25925926],0
n4,1,0.13441,2.240821,[49 31] ; [60 23],[53.49693252 26.50306748] ; [55.50306748 27.49693252],0
p5,1,0.154724,2.025052,[ 4 76] ; [ 9 72],[ 6.45962733 73.54037267] ; [ 6.54037267 74.45962733],0
p6,1,0.156724,2.005555,[16 63] ; [24 56],[19.87421384 59.12578616] ; [20.12578616 59.87421384],0
d4,1,0.183402,1.769835,[36 44] ; [46 37],[40.24539877 39.75460123] ; [41.75460123 41.24539877],0
r1,1,0.189288,1.723147,[45 35] ; [55 28],[49.0797546 30.9202454] ; [50.9202454 32.0797546],0
d5,1,0.299906,1.074611,[34 46] ; [42 41],[37.3006135 42.6993865] ; [38.6993865 44.3006135],0
a8,1,0.344807,0.892477,[ 7 69] ; [11 67],[ 8.88311688 67.11688312] ; [ 9.11688312 68.88311688],0
a5,1,0.384655,0.755771,[36 44] ; [43 40],[38.77300613 41.22699387] ; [40.22699387 42.77300613],0
n5,1,0.407084,0.687302,[60 20] ; [56 25],[57.63975155 22.36024845] ; [58.36024845 22.63975155],0
a2,1,0.43178,0.618031,[ 2 78] ; [ 4 79],[ 2.94478528 77.05521472] ; [ 3.05521472 79.94478528],0
b3,1,0.461174,0.543044,[20 25] ; [22 37],[18.17307692 26.82692308] ; [23.82692308 35.17307692],0
b2,1,0.461174,0.543044,[20 25] ; [22 37],[18.17307692 26.82692308] ; [23.82692308 35.17307692],0
s1,1,0.48813,0.480645,[ 6 74] ; [ 4 78],[ 4.9382716 75.0617284] ; [ 5.0617284 76.9382716],0
a6,1,0.496222,0.463007,[37 43] ; [34 49],[34.84662577 45.15337423] ; [36.15337423 46.84662577],0
u2,1,0.520578,0.412747,[18 26] ; [15 16],[19.36 24.64] ; [13.64 17.36],0
p12,1,0.526869,0.400427,[ 4 76] ; [ 6 75],[ 4.9689441 75.0310559] ; [ 5.0310559 75.9689441],0
p1,1,0.578486,0.308689,[ 5 75] ; [ 7 75],[ 5.92592593 74.07407407] ; [ 6.07407407 75.92592593],0
n3,1,0.624515,0.239572,[21 13] ; [15  7],[21.85714286 12.14285714] ; [14.14285714  7.85714286],0
d3,1,0.640885,0.217586,[15 65] ; [18 65],[16.19631902 63.80368098] ; [16.80368098 66.19631902],0
n6,1,0.70419,0.144149,[58 21] ; [58 24],[56.91925466 22.08074534] ; [59.08074534 22.91925466],0
a1,1,0.707284,0.141005,[ 6 74] ; [ 5 78],[ 5.39877301 74.60122699] ; [ 5.60122699 77.39877301],0
v2,1,0.715907,0.132448,[29 48] ; [32 47],[30.10897436 46.89102564] ; [30.89102564 48.10897436],0
u3,1,0.773967,0.082478,[17 27] ; [13 18],[17.6 26.4] ; [12.4 18.6],0
n1,1,0.776146,0.080852,[13 22] ; [ 9 13],[13.50877193 21.49122807] ; [ 8.49122807 13.50877193],0
b4,1,0.803846,0.061689,[43 37] ; [43 40],[42.20858896 37.79141104] ; [43.79141104 39.20858896],0
d2,1,0.822781,0.050162,[16 63] ; [18 65],[16.58024691 62.41975309] ; [17.41975309 65.58024691],0
b5,1,0.934107,0.006836,[41 39] ; [42 41],[40.73619632 39.26380368] ; [42.26380368 40.73619632],0
