Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.0,35.204251,[ 19 300] ; [21 50],[ 32.71794872 286.28205128] ; [ 7.28205128 63.71794872],1
p12,1,0.0,32.465372,[ 23 298] ; [22 49],[ 36.8494898 284.1505102] ; [ 8.1505102 62.8494898],1
a1,1,5e-06,20.769292,[ 12 310] ; [13 58],[ 20.48346056 301.51653944] ; [ 4.51653944 66.48346056],1
s5,1,8.3e-05,15.496769,[130 184] ; [46 22],[144.67015707 169.32984293] ; [31.32984293 36.67015707],1
p8,1,0.000457,12.282808,[190 129] ; [58 13],[202.85128205 116.14871795] ; [45.14871795 25.85128205],1
p3,1,0.000467,12.242649,[208 114] ; [61 10],[220.40203562 101.59796438] ; [48.59796438 22.40203562],1
s7,1,0.000964,10.896187,[184 121] ; [54 12],[195.66037736 109.33962264] ; [42.33962264 23.66037736],1
p6,1,0.000984,10.857115,[154 165] ; [49 21],[166.47043702 152.52956298] ; [36.52956298 33.47043702],1
v3,1,0.00151,10.066893,[117 192] ; [41 29],[128.81794195 180.18205805] ; [29.18205805 40.81794195],0
n5,1,0.002477,9.157343,[253  67] ; [67  4],[261.89258312  58.10741688] ; [58.10741688 12.89258312],0
n4,1,0.007439,7.163788,[255  66] ; [66  5],[262.85969388  58.14030612] ; [58.14030612 12.85969388],0
b5,1,0.011022,6.461769,[198 124] ; [32 39],[188.44783715 133.55216285] ; [41.55216285 29.44783715],0
s8,1,0.022148,5.234093,[178 142] ; [50 21],[186.59846547 133.40153453] ; [41.40153453 29.59846547],0
a6,1,0.023919,5.100524,[226  96] ; [40 31],[217.94402036 104.05597964] ; [48.05597964 22.94402036],0
a2,1,0.038914,4.264623,[ 93 229] ; [12 59],[ 86.03053435 235.96946565] ; [18.96946565 52.03053435],0
p7,1,0.042444,4.117416,[225  92] ; [58 12],[231.81136951  85.18863049] ; [51.18863049 18.81136951],0
u4,1,0.051924,3.778216,[  8 314] ; [ 5 66],[ 10.65139949 311.34860051] ; [ 2.34860051 68.65139949],0
d5,1,0.057102,3.619631,[281  40] ; [56 15],[275.96173469  45.03826531] ; [61.03826531  9.96173469],0
n6,1,0.059391,3.554307,[276  44] ; [67  4],[280.71611253  39.28388747] ; [62.28388747  8.71611253],0
a5,1,0.062491,3.470021,[259  63] ; [50 21],[253.17557252  68.82442748] ; [55.82442748 15.17557252],0
b2,1,0.072739,3.220104,[ 66 131] ; [24 27],[ 71.49193548 125.50806452] ; [18.50806452 32.49193548],0
b3,1,0.072739,3.220104,[ 66 131] ; [24 27],[ 71.49193548 125.50806452] ; [18.50806452 32.49193548],0
n3,1,0.081941,3.025968,[45 16] ; [7 7],[42.29333333 18.70666667] ; [9.70666667 4.29333333],0
s1,1,0.086067,2.946434,[  9 308] ; [ 5 66],[ 11.43814433 305.56185567] ; [ 2.56185567 68.43814433],0
v1,1,0.086745,2.933758,[181 134] ; [48 22],[187.36363636 127.63636364] ; [41.63636364 28.36363636],0
p9,1,0.110307,2.549824,[281  39] ; [67  4],[284.80818414  35.19181586] ; [63.19181586  7.80818414],0
s3,1,0.158938,1.984304,[214 103] ; [54 17],[218.95876289  98.04123711] ; [49.04123711 21.95876289],0
n1,1,0.168047,1.900282,[23 39] ; [8 6],[25.28947368 36.71052632] ; [5.71052632 8.28947368],0
r4,1,0.17641,1.827608,[299  23] ; [69  2],[301.51653944  20.48346056] ; [66.48346056  4.51653944],0
d3,1,0.195268,1.677421,[250  72] ; [50 21],[245.80152672  76.19847328] ; [54.19847328 16.80152672],0
s4,1,0.200712,1.637184,[ 72 246] ; [11 59],[ 68.0257732 249.9742268] ; [14.9742268 55.0257732],0
r2,1,0.208135,1.584354,[303  15] ; [65  6],[300.83290488  17.16709512] ; [67.16709512  3.83290488],0
a4,1,0.256801,1.285922,[159 161] ; [30 41],[154.68030691 165.31969309] ; [34.31969309 36.68030691],0
p10,1,0.278257,1.175584,[271  47] ; [64  7],[273.85604113  44.14395887] ; [61.14395887  9.85604113],0
a3,1,0.352057,0.866028,[232  90] ; [55 16],[235.15012723  86.84987277] ; [51.84987277 19.15012723],0
s2,1,0.478054,0.503299,[216 104] ; [51 20],[218.51662404 101.48337596] ; [48.48337596 22.51662404],0
a7,1,0.484821,0.487999,[239  82] ; [50 21],[236.65561224  84.34438776] ; [52.34438776 18.65561224],0
p11,1,0.491732,0.472734,[256  66] ; [59 12],[258.09160305  63.90839695] ; [56.90839695 14.09160305],0
d2,1,0.497112,0.461097,[177 144] ; [36 35],[174.42091837 146.57908163] ; [38.57908163 32.42091837],0
b4,1,0.511435,0.43113,[195 127] ; [40 31],[192.54452926 129.45547074] ; [42.45547074 28.54452926],0
d1,1,0.550114,0.357112,[216 106] ; [45 26],[213.84732824 108.15267176] ; [47.15267176 23.84732824],0
p2,1,0.58443,0.299127,[286  34] ; [65  6],[287.26342711  32.73657289] ; [63.73657289  7.26342711],0
v2,1,0.614134,0.254199,[182 131] ; [43 27],[183.8772846 129.1227154] ; [41.1227154 28.8772846],0
a8,1,0.670891,0.180562,[ 38 255] ; [10 57],[ 39.06666667 253.93333333] ; [ 8.93333333 58.06666667],0
r1,1,0.789953,0.070954,[270  50] ; [59 12],[269.25831202  50.74168798] ; [59.74168798 11.25831202],0
b1,1,0.826743,0.047909,[127 195] ; [29 42],[127.81679389 194.18320611] ; [28.18320611 42.81679389],0
u2,1,0.837013,0.042319,[58 31] ; [10  6],[57.63809524 31.36190476] ; [10.36190476  5.63809524],0
u3,1,0.870623,0.026526,[58 29] ; [11  5],[58.2815534 28.7184466] ; [10.7184466  5.2815534],0
d4,1,0.933466,0.00697,[277  44] ; [61 10],[276.78061224  44.21938776] ; [61.21938776  9.78061224],0
u1,1,0.935455,0.006558,[ 74 248] ; [16 55],[ 73.74045802 248.25954198] ; [16.25954198 54.74045802],0
v4,1,0.946077,0.004574,[308  13] ; [68  3],[307.89795918  13.10204082] ; [68.10204082  2.89795918],0
n2,1,0.972606,0.001179,[44 18] ; [10  4],[44.05263158 17.94736842] ; [9.94736842 4.05263158],0
r3,1,0.995151,3.7e-05,[312   9] ; [69  2],[311.99234694   9.00765306] ; [69.00765306  1.99234694],0
