Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p1,1,0.052808,3.75,[3 5] ; [ 1 15],[1.33333333 6.66666667] ; [ 2.66666667 13.33333333],0
p11,1,0.073638,3.2,[3 5] ; [12  4],[5. 3.] ; [10.  6.],0
v2,1,0.073638,3.2,[5 3] ; [ 4 12],[3. 5.] ; [ 6. 10.],0
v1,1,0.083265,3.0,[6 2] ; [ 6 10],[4. 4.] ; [8. 8.],0
b2,1,0.111219,2.536813,[3 3] ; [ 2 11],[1.57894737 4.42105263] ; [3.42105263 9.57894737],0
b3,1,0.111219,2.536813,[3 3] ; [ 2 11],[1.57894737 4.42105263] ; [3.42105263 9.57894737],0
r1,1,0.147501,2.097902,[6 2] ; [7 9],[4.33333333 3.66666667] ; [8.66666667 7.33333333],0
v4,1,0.19043,1.714286,[6 2] ; [15  1],[7. 1.] ; [14.  2.],0
a2,1,0.19043,1.714286,[2 6] ; [ 1 15],[1. 7.] ; [ 2. 14.],0
p3,1,0.246566,1.342657,[5 3] ; [ 6 10],[3.66666667 4.33333333] ; [7.33333333 8.66666667],0
a6,1,0.246566,1.342657,[5 3] ; [ 6 10],[3.66666667 4.33333333] ; [7.33333333 8.66666667],0
p5,1,0.317311,1.0,[3 5] ; [ 3 13],[2. 6.] ; [ 4. 12.],0
s5,1,0.317311,1.0,[3 5] ; [ 3 13],[2. 6.] ; [ 4. 12.],0
p9,1,0.317311,1.0,[5 3] ; [13  3],[6. 2.] ; [12.  4.],0
r2,1,0.349445,0.87547,[5 2] ; [14  2],[5.7826087 1.2173913] ; [13.2173913  2.7826087],0
a4,1,0.362656,0.828676,[3 5] ; [ 3 12],[2.08695652 5.91304348] ; [ 3.91304348 11.08695652],0
d2,1,0.371093,0.8,[4 4] ; [ 5 11],[3. 5.] ; [ 6. 10.],0
p2,1,0.371093,0.8,[4 4] ; [11  5],[5. 3.] ; [10.  6.],0
a5,1,0.371093,0.8,[6 2] ; [9 7],[5. 3.] ; [10.  6.],0
b5,1,0.371093,0.8,[4 4] ; [11  5],[5. 3.] ; [10.  6.],0
b1,1,0.386476,0.75,[5 3] ; [7 9],[4. 4.] ; [8. 8.],0
n6,1,0.432738,0.615463,[7 1] ; [11  4],[6.26086957 1.73913043] ; [11.73913043  3.26086957],0
p10,1,0.438578,0.6,[6 2] ; [14  2],[6.66666667 1.33333333] ; [13.33333333  2.66666667],0
s1,1,0.438578,0.6,[2 6] ; [ 2 14],[1.33333333 6.66666667] ; [ 2.66666667 13.33333333],0
s4,1,0.477197,0.505263,[1 7] ; [ 4 12],[1.66666667 6.33333333] ; [ 3.33333333 12.66666667],0
p7,1,0.512691,0.428571,[4 3] ; [10  4],[4.66666667 2.33333333] ; [9.33333333 4.66666667],0
b4,1,0.525358,0.403361,[5 3] ; [12  4],[5.66666667 2.33333333] ; [11.33333333  4.66666667],0
p6,1,0.558185,0.342857,[4 4] ; [ 6 10],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
s2,1,0.558185,0.342857,[4 4] ; [ 6 10],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
d5,1,0.558185,0.342857,[4 4] ; [10  6],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
s6,1,0.558185,0.342857,[4 4] ; [ 6 10],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
r4,1,0.558185,0.342857,[4 4] ; [ 6 10],[3.33333333 4.66666667] ; [6.66666667 9.33333333],0
n1,1,0.611541,0.257937,[2 1] ; [5 5],[1.61538462 1.38461538] ; [5.38461538 4.61538462],0
n3,1,0.611541,0.257937,[1 2] ; [5 5],[1.38461538 1.61538462] ; [4.61538462 5.38461538],0
s7,1,0.644965,0.212308,[4 4] ; [6 9],[3.47826087 4.52173913] ; [6.52173913 8.47826087],0
s3,1,0.743421,0.107143,[2 5] ; [5 9],[2.33333333 4.66666667] ; [4.66666667 9.33333333],0
d3,1,0.750824,0.10084,[6 2] ; [11  5],[5.66666667 2.33333333] ; [11.33333333  4.66666667],0
s8,1,0.750824,0.10084,[2 6] ; [ 5 11],[2.33333333 5.66666667] ; [ 4.66666667 11.33333333],0
n5,1,0.750824,0.10084,[6 2] ; [11  5],[5.66666667 2.33333333] ; [11.33333333  4.66666667],0
d4,1,0.759463,0.09375,[5 3] ; [11  5],[5.33333333 2.66666667] ; [10.66666667  5.33333333],0
a7,1,0.759463,0.09375,[5 3] ; [11  5],[5.33333333 2.66666667] ; [10.66666667  5.33333333],0
n4,1,0.769698,0.085714,[5 3] ; [9 7],[4.66666667 3.33333333] ; [9.33333333 6.66666667],0
d1,1,0.772059,0.083916,[4 4] ; [7 9],[3.66666667 4.33333333] ; [7.33333333 8.66666667],0
p4,1,0.897785,0.016502,[5 2] ; [11  5],[4.86956522 2.13043478] ; [11.13043478  4.86956522],0
