Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,107.437052,[ 3 62] ; [260  99],[40.31839623 24.68160377] ; [222.68160377 136.31839623],1
d5,1,0.0,61.198283,[33 32] ; [322  37],[54.42216981 10.57783019] ; [300.57783019  58.42216981],1
d3,1,0.0,59.986108,[19 46] ; [277  82],[45.37735849 19.62264151] ; [250.62264151 108.37735849],1
d2,1,5e-06,20.733232,[15 50] ; [193 166],[31.88679245 33.11320755] ; [176.11320755 182.88679245],1
s5,1,8.4e-05,15.463602,[11 51] ; [153 192],[24.98280098 37.01719902] ; [139.01719902 205.98280098],1
v4,1,0.000226,13.603253,[57  7] ; [350   7],[61.87173397  2.12826603] ; [345.12826603  11.87173397],1
a4,1,0.000379,12.634068,[18 46] ; [187 171],[31.09004739 32.90995261] ; [173.90995261 184.09004739],1
u1,1,0.00064,11.65489,[ 3 62] ; [ 83 276],[13.18396226 51.81603774] ; [ 72.81603774 286.18396226],1
p2,1,0.000782,11.283738,[49 16] ; [321  35],[57.12589074  7.87410926] ; [312.87410926  43.12589074],1
s2,1,0.004108,8.235554,[25 39] ; [208 148],[35.5047619 28.4952381] ; [197.4952381 158.5047619],0
p7,1,0.004583,8.037119,[35 29] ; [252  96],[44.58252427 19.41747573] ; [242.41747573 105.58252427],0
a3,1,0.005011,7.875368,[40 24] ; [281  76],[48.79809976 15.20190024] ; [272.20190024  84.79809976],0
r4,1,0.005783,7.616803,[54 11] ; [335  24],[59.63443396  5.36556604] ; [329.36556604  29.63443396],0
p1,1,0.006034,7.540078,[13 52] ; [ 31 326],[ 6.77725118 58.22274882] ; [ 37.22274882 319.77725118],0
r3,1,0.006883,7.303345,[57  7] ; [347  12],[61.12529551  2.87470449] ; [342.87470449  16.12529551],0
r1,1,0.012913,6.18096,[46 18] ; [303  55],[52.92890995 11.07109005] ; [296.07109005  61.92890995],0
a5,1,0.018988,5.502595,[43 22] ; [285  74],[50.28301887 14.71698113] ; [277.71698113  81.28301887],0
a2,1,0.019395,5.465529,[ 9 56] ; [ 99 260],[16.55660377 48.44339623] ; [ 91.44339623 267.55660377],0
p6,1,0.020676,5.353925,[20 44] ; [165 187],[28.46153846 35.53846154] ; [156.53846154 195.46153846],0
n3,1,0.020911,5.334203,[16  1] ; [38 20],[12.24  4.76] ; [41.76 16.24],0
s6,1,0.024167,5.082574,[38 24] ; [265  88],[45.26746988 16.73253012] ; [257.73253012  95.26746988],0
v3,1,0.028388,4.804352,[24 41] ; [178 166],[32.10268949 32.89731051] ; [169.89731051 174.10268949],0
p12,1,0.031196,4.642171,[ 2 63] ; [ 43 314],[ 6.93127962 58.06872038] ; [ 38.06872038 318.93127962],0
v2,1,0.034269,4.481241,[36 27] ; [245 102],[43.17804878 19.82195122] ; [237.82195122 109.17804878],0
s3,1,0.038559,4.280201,[28 35] ; [207 147],[35.50359712 27.49640288] ; [199.49640288 154.50359712],0
b4,1,0.040244,4.207564,[31 34] ; [220 139],[38.47877358 26.52122642] ; [212.52122642 146.47877358],0
s8,1,0.042631,4.109978,[27 38] ; [197 160],[34.50236967 30.49763033] ; [189.49763033 167.50236967],0
s1,1,0.049406,3.861506,[ 4 60] ; [  7 347],[ 1.68421053 62.31578947] ; [  9.31578947 344.68421053],0
