Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,105.411501,[268 120] ; [ 62 171],[206.18357488 181.81642512] ; [123.81642512 109.18357488],1
p6,1,0.0,66.455575,[188 201] ; [ 37 196],[140.71543408 248.28456592] ; [ 84.28456592 148.71543408],1
p3,1,0.0,57.574188,[244 146] ; [ 73 161],[198.125 191.875] ; [118.875 115.125],1
p4,1,0.0,50.96,[282 108] ; [102 132],[240. 150.] ; [144.  90.],1
p2,1,0.0,43.893127,[356  34] ; [167  68],[326.352  63.648] ; [196.648  38.352],1
p11,1,8e-06,19.984777,[321  70] ; [156  79],[297.93450479  93.06549521] ; [179.06549521  55.93450479],1
p10,1,1e-05,19.477775,[338  52] ; [168  64],[317.26688103  72.73311897] ; [188.73311897  43.26688103],1
s7,1,0.000145,14.434857,[197 174] ; [ 83 141],[174.58823529 196.41176471] ; [105.41176471 118.58823529],1
p9,1,0.000184,13.987485,[343  45] ; [178  53],[326.57189015  61.42810985] ; [194.42810985  36.57189015],1
s8,1,0.000629,11.688031,[182 205] ; [ 77 156],[161.66612903 225.33387097] ; [ 97.33387097 135.66612903],1
v4,1,0.001159,10.554972,[383   6] ; [220  15],[375.90865385  13.09134615] ; [227.09134615   7.90865385],0
a8,1,0.001355,10.265903,[ 61 286] ; [ 17 197],[ 48.2459893 298.7540107] ; [ 29.7540107 184.2459893],0
s6,1,0.001543,10.026429,[273 109] ; [137  95],[255.08143322 126.91856678] ; [154.91856678  77.08143322],0
r3,1,0.002782,8.945081,[381   8] ; [219  16],[374.03846154  14.96153846] ; [225.96153846   9.03846154],0
n6,1,0.00373,8.410949,[339  47] ; [186  49],[326.32850242  59.67149758] ; [198.67149758  36.32850242],0
n5,1,0.004333,8.138608,[300  89] ; [156  78],[284.72552167 104.27447833] ; [171.27447833  62.72552167],0
v1,1,0.005066,7.855634,[222 161] ; [105 122],[205.31311475 177.68688525] ; [121.68688525 105.31311475],0
s5,1,0.005432,7.729843,[136 245] ; [ 55 167],[120.68159204 260.31840796] ; [ 70.31840796 151.68159204],0
p5,1,0.005606,7.672885,[ 53 337] ; [ 15 218],[ 42.5682183 347.4317817] ; [ 25.4317817 207.5682183],0
r4,1,0.007502,7.148557,[375  16] ; [213  22],[367.26517572  23.73482428] ; [220.73482428  14.26517572],0
n4,1,0.007519,7.144583,[312  78] ; [166  69],[298.272  91.728] ; [179.728  55.272],0
a3,1,0.008623,6.89938,[294  95] ; [154  80],[279.73033708 109.26966292] ; [168.26966292  65.73033708],0
v2,1,0.025936,4.960297,[232 144] ; [118 107],[218.96838602 157.03161398] ; [131.03161398  93.96838602],0
r1,1,0.028286,4.810568,[335  52] ; [187  47],[325.30434783  61.69565217] ; [196.69565217  37.30434783],0
n3,1,0.05016,3.836108,[53 12] ; [46 23],[48.02238806 16.97761194] ; [50.97761194 18.02238806],0
a2,1,0.060613,3.52054,[124 267] ; [ 58 177],[113.67731629 277.32268371] ; [ 68.32268371 166.67731629],0
n2,1,0.081818,3.02842,[52 13] ; [46 23],[47.53731343 17.46268657] ; [50.46268657 18.53731343],0
v3,1,0.09733,2.748757,[159 216] ; [ 80 145],[149.375 225.625] ; [ 89.625 135.375],0
s3,1,0.111862,2.527718,[222 163] ; [118 113],[212.5 172.5] ; [127.5 103.5],0
s2,1,0.122103,2.390134,[208 180] ; [109 122],[198.70113086 189.29886914] ; [118.29886914 112.70113086],0
a6,1,0.165262,1.925403,[306  82] ; [174  61],[298.94060995  89.05939005] ; [181.05939005  53.94060995],0
b4,1,0.165969,1.91898,[226 165] ; [149  86],[234.22523962 156.77476038] ; [140.77476038  94.22523962],0
u3,1,0.171718,1.86788,[55 40] ; [55 26],[59.375 35.625] ; [50.625 30.375],0
n1,1,0.175569,1.834739,[20 44] ; [29 39],[23.75757576 40.24242424] ; [25.24242424 42.75757576],0
d1,1,0.23781,1.393532,[253 138] ; [141  94],[246.09265176 144.90734824] ; [147.90734824  87.09265176],0
u1,1,0.278396,1.174905,[ 91 300] ; [ 46 189],[ 85.57028754 305.42971246] ; [ 51.42971246 183.57028754],0
a5,1,0.279877,1.167688,[298  93] ; [170  65],[292.31309904  98.68690096] ; [175.68690096  59.31309904],0
s1,1,0.331829,0.941749,[ 11 375] ; [ 10 222],[ 13.11650485 372.88349515] ; [  7.88349515 224.11650485],0
b1,1,0.357001,0.848415,[144 247] ; [ 78 157],[138.66134185 252.33865815] ; [ 83.33865815 151.66134185],0
p12,1,0.357904,0.845234,[ 35 356] ; [ 16 217],[ 31.95673077 359.04326923] ; [ 19.04326923 213.95673077],0
b2,1,0.516087,0.421705,[ 89 153] ; [41 82],[ 86.19178082 155.80821918] ; [43.80821918 79.19178082],0
b3,1,0.516087,0.421705,[ 89 153] ; [41 82],[ 86.19178082 155.80821918] ; [43.80821918 79.19178082],0
u4,1,0.516883,0.420109,[  7 384] ; [  6 229],[  8.11980831 382.88019169] ; [  4.88019169 230.11980831],0
a1,1,0.546223,0.364127,[ 19 372] ; [  9 226],[ 17.48881789 373.51118211] ; [ 10.51118211 224.48881789],0
b5,1,0.592054,0.287148,[253 138] ; [157  78],[256.08626198 134.91373802] ; [153.91373802  81.08626198],0
a4,1,0.617942,0.248771,[178 212] ; [102 132],[175. 215.] ; [105. 129.],0
s4,1,0.649572,0.20644,[ 61 324] ; [ 40 192],[ 63.02269044 321.97730956] ; [ 37.97730956 194.02269044],0
d2,1,0.732456,0.116869,[189 200] ; [117 117],[191.06581059 197.93418941] ; [114.93418941 119.06581059],0
u2,1,0.806799,0.059809,[54 41] ; [44 36],[53.2 41.8] ; [44.8 35.2],0
d3,1,0.850727,0.035416,[303  85] ; [182  53],[302.05457464  85.94542536] ; [182.94542536  52.05457464],0
d5,1,0.85343,0.03413,[325  64] ; [195  40],[324.16666667  64.83333333] ; [195.83333333  39.16666667],0
p1,1,0.872516,0.025749,[ 38 350] ; [ 22 212],[ 37.42765273 350.57234727] ; [ 22.57234727 211.42765273],0
d4,1,0.983161,0.000445,[328  61] ; [198  37],[327.90705128  61.09294872] ; [198.09294872  36.90705128],0
