Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.000528,12.013919,[27  8] ; [ 9 18],[20.32258065 14.67741935] ; [15.67741935 11.32258065],1
s6,1,0.167629,1.904018,[12 23] ; [ 5 22],[ 9.59677419 25.40322581] ; [ 7.40322581 19.59677419],0
r1,1,0.197323,1.662081,[16 19] ; [ 8 19],[13.5483871 21.4516129] ; [10.4516129 16.5483871],0
u2,1,0.2113,1.5625,[3 6] ; [ 2 14],[1.8 7.2] ; [ 3.2 12.8],0
s7,1,0.30264,1.062525,[ 8 23] ; [ 4 23],[ 6.4137931 24.5862069] ; [ 5.5862069 21.4137931],0
p8,1,0.351294,0.868778,[ 7 27] ; [ 3 23],[ 5.66666667 28.33333333] ; [ 4.33333333 21.66666667],0
s5,1,0.377358,0.779291,[ 7 28] ; [ 3 23],[ 5.73770492 29.26229508] ; [ 4.26229508 21.73770492],0
v1,1,0.380732,0.768336,[11 23] ; [ 6 21],[ 9.47540984 24.52459016] ; [ 7.52459016 19.47540984],0
a1,1,0.396148,0.719989,[ 5 30] ; [ 2 25],[ 3.9516129 31.0483871] ; [ 3.0483871 23.9516129],0
p5,1,0.42234,0.643796,[ 3 31] ; [ 1 26],[ 2.2295082 31.7704918] ; [ 1.7704918 25.2295082],0
p11,1,0.445253,0.582707,[15 20] ; [ 9 18],[13.5483871 21.4516129] ; [10.4516129 16.5483871],0
p10,1,0.457802,0.551264,[14 21] ; [ 8 18],[12.62295082 22.37704918] ; [ 9.37704918 16.62295082],0
n1,1,0.483522,0.490909,[8 8] ; [4 7],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
b3,1,0.495283,0.465029,[ 7 15] ; [ 8 11],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
b2,1,0.495283,0.465029,[ 7 15] ; [ 8 11],[ 8.04878049 13.95121951] ; [ 6.95121951 12.04878049],0
r3,1,0.547975,0.360957,[19 15] ; [13 14],[17.83606557 16.16393443] ; [14.16393443 12.83606557],0
n4,1,0.601885,0.272162,[23 12] ; [16 11],[22.01612903 12.98387097] ; [16.98387097 10.01612903],0
b4,1,0.601885,0.272162,[23 12] ; [16 11],[22.01612903 12.98387097] ; [16.98387097 10.01612903],0
b5,1,0.631596,0.229903,[16 19] ; [14 13],[16.93548387 18.06451613] ; [13.06451613 13.93548387],0
v3,1,0.67952,0.170667,[ 5 29] ; [ 3 24],[ 4.45901639 29.54098361] ; [ 3.54098361 23.45901639],0
p1,1,0.693318,0.155516,[ 4 31] ; [ 4 23],[ 4.51612903 30.48387097] ; [ 3.48387097 23.51612903],0
n6,1,0.713938,0.134375,[15 18] ; [11 16],[14.3 18.7] ; [11.7 15.3],0
u1,1,0.714512,0.133812,[ 2 33] ; [ 1 26],[ 1.69354839 33.30645161] ; [ 1.30645161 25.69354839],0
r4,1,0.750223,0.101344,[ 9 26] ; [ 6 21],[ 8.46774194 26.53225806] ; [ 6.53225806 20.46774194],0
s4,1,0.804818,0.061066,[ 6 29] ; [ 4 23],[ 5.64516129 29.35483871] ; [ 4.35483871 22.64516129],0
n5,1,0.86702,0.028038,[20 15] ; [16 11],[20.32258065 14.67741935] ; [15.67741935 11.32258065],0
p2,1,0.923589,0.009199,[13 21] ; [10 17],[12.81967213 21.18032787] ; [10.18032787 16.81967213],0
n2,1,0.93021,0.00767,[7 9] ; [5 6],[7.11111111 8.88888889] ; [4.88888889 6.11111111],0
n3,1,0.951159,0.003752,[7 8] ; [5 6],[6.92307692 8.07692308] ; [5.07692308 5.92307692],0
s2,1,0.952725,0.003515,[ 8 27] ; [ 6 21],[ 7.90322581 27.09677419] ; [ 6.09677419 20.90322581],0
s1,1,0.968761,0.001534,[ 4 31] ; [ 3 24],[ 3.9516129 31.0483871] ; [ 3.0483871 23.9516129],0
p6,1,0.978419,0.000732,[ 4 30] ; [ 3 23],[ 3.96666667 30.03333333] ; [ 3.03333333 22.96666667],0
s3,1,0.97862,0.000718,[12 23] ; [ 9 17],[12.04918033 22.95081967] ; [ 8.95081967 17.04918033],0
r2,1,0.992806,8.1e-05,[19 13] ; [16 11],[18.98305085 13.01694915] ; [16.01694915 10.98305085],0
