Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,33.110527,[92  3] ; [57 33],[76.51351351 18.48648649] ; [72.48648649 17.51351351],1
p10,1,0.0,25.857718,[67 28] ; [29 59],[49.83606557 45.16393443] ; [46.16393443 41.83606557],1
r4,1,6e-06,20.513889,[81 14] ; [50 41],[66.90860215 28.09139785] ; [64.09139785 26.90860215],1
p9,1,6e-06,20.422853,[67 27] ; [32 53],[51.98882682 42.01117318] ; [47.01117318 37.98882682],1
n6,1,6.3e-05,16.004276,[76 19] ; [47 43],[63.16216216 31.83783784] ; [59.83783784 30.16216216],1
v4,1,0.002275,9.313047,[83 12] ; [62 28],[74.45945946 20.54054054] ; [70.54054054 19.45945946],0
s8,1,0.002705,8.996401,[37 58] ; [17 73],[27.72972973 67.27027027] ; [26.27027027 63.72972973],0
n2,1,0.016745,5.722854,[25  5] ; [25 19],[20.27027027  9.72972973] ; [29.72972973 14.27027027],0
p12,1,0.02089,5.335934,[ 8 87] ; [ 1 89],[ 4.62162162 90.37837838] ; [ 4.37837838 85.62162162],0
n4,1,0.023775,5.110977,[67 28] ; [49 41],[59.56756757 35.43243243] ; [56.43243243 33.56756757],0
n5,1,0.027596,4.853141,[65 29] ; [48 42],[57.72826087 36.27173913] ; [55.27173913 34.72826087],0
s6,1,0.031127,4.645962,[53 41] ; [36 53],[45.71584699 48.28415301] ; [43.28415301 45.71584699],0
v2,1,0.041365,4.161001,[48 39] ; [35 53],[41.26285714 45.73714286] ; [41.73714286 46.26285714],0
p4,1,0.046486,3.963896,[31 63] ; [18 72],[25.0326087 68.9673913] ; [23.9673913 66.0326087],0
s1,1,0.050834,3.813749,[ 4 89] ; [11 79],[ 7.62295082 85.37704918] ; [ 7.37704918 82.62295082],0
b4,1,0.059262,3.557921,[59 36] ; [44 47],[52.60752688 42.39247312] ; [50.39247312 40.60752688],0
a1,1,0.060855,3.513933,[ 5 90] ; [12 79],[ 8.6827957 86.3172043] ; [ 8.3172043 82.6827957],0
s2,1,0.064032,3.429744,[42 51] ; [29 62],[35.88586957 57.11413043] ; [35.11413043 55.88586957],0
r1,1,0.070422,3.273164,[67 28] ; [52 38],[61.10810811 33.89189189] ; [57.89189189 32.10810811],0
v1,1,0.070927,3.26144,[38 54] ; [26 65],[32.17486339 59.82513661] ; [31.82513661 59.17486339],0
p3,1,0.083023,3.004712,[32 63] ; [20 70],[26.7027027 68.2972973] ; [25.2972973 64.7027027],0
u3,1,0.084871,2.969064,[25 15] ; [13 18],[21.4084507 18.5915493] ; [16.5915493 14.4084507],0
u2,1,0.092113,2.837055,[23 16] ; [12 19],[19.5 19.5] ; [15.5 15.5],0
u4,1,0.108096,2.581839,[ 5 90] ; [ 1 90],[ 3.06451613 91.93548387] ; [ 2.93548387 88.06451613],0
s7,1,0.142002,2.156128,[35 58] ; [22 59],[30.46551724 62.53448276] ; [26.53448276 54.46551724],0
b1,1,0.144811,2.126073,[41 54] ; [49 42],[45.96774194 49.03225806] ; [44.03225806 46.96774194],0
a3,1,0.182487,1.777252,[55 40] ; [60 29],[59.375 35.625] ; [55.625 33.375],0
d5,1,0.188054,1.732797,[60 35] ; [65 25],[64.18918919 30.81081081] ; [60.81081081 29.18918919],0
n3,1,0.197839,1.658256,[20  9] ; [22 19],[17.4 11.6] ; [24.6 16.4],0
