Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,42.541202,[76 31] ; [253  13],[94.37801609 12.62198391] ; [234.62198391  31.37801609],1
p9,1,0.0,41.894486,[48 55] ; [213  51],[73.2506812 29.7493188] ; [187.7493188  76.2506812],1
p10,1,0.0,40.5381,[44 62] ; [201  63],[70.18918919 35.81081081] ; [174.81081081  89.18918919],1
p11,1,0.0,36.175357,[51 57] ; [211  57],[75.25531915 32.74468085] ; [186.74468085  81.25531915],1
v4,1,0.0,35.893539,[77 30] ; [250  15],[94.05645161 12.94354839] ; [232.94354839  32.05645161],1
r4,1,0.0,29.248916,[63 45] ; [226  42],[83.0106383 24.9893617] ; [205.9893617  62.0106383],1
p7,1,0.0,28.218713,[22 79] ; [138 124],[44.51790634 56.48209366] ; [115.48209366 146.51790634],1
p8,1,0.0,27.780846,[15 92] ; [112 150],[36.82655827 70.17344173] ; [ 90.17344173 171.82655827],1
p4,1,0.0,25.807155,[14 92] ; [108 158],[34.76344086 71.23655914] ; [ 87.23655914 178.76344086],1
n6,1,3.6e-05,17.047667,[62 45] ; [210  56],[78.02680965 28.97319035] ; [193.97319035  72.02680965],1
r1,1,9.8e-05,15.176519,[61 46] ; [206  61],[76.38770053 30.61229947] ; [190.61229947  76.38770053],1
p6,1,0.000157,14.287669,[ 8 98] ; [ 66 199],[21.14285714 84.85714286] ; [ 52.85714286 212.14285714],1
b1,1,0.001303,10.338001,[52 56] ; [ 82 186],[38.4893617 69.5106383] ; [ 95.5106383 172.4893617],0
s6,1,0.001578,9.984978,[38 70] ; [141 124],[51.82841823 56.17158177] ; [127.17158177 137.82841823],0
d3,1,0.001763,9.7816,[57 50] ; [187  79],[69.99463807 37.00536193] ; [174.00536193  91.99463807],0
a1,1,0.002276,9.312241,[10 98] ; [  6 262],[  4.59574468 103.40425532] ; [ 11.40425532 256.59574468],0
a7,1,0.003318,8.623802,[61 46] ; [194  73],[72.95454545 34.04545455] ; [182.04545455  84.95454545],0
a6,1,0.008255,6.977264,[58 49] ; [184  84],[69.05066667 37.94933333] ; [172.94933333  95.05066667],0
s1,1,0.013185,6.144135,[ 9 97] ; [  7 255],[  4.60869565 101.39130435] ; [ 11.39130435 250.60869565],0
v1,1,0.014196,6.013624,[32 75] ; [114 147],[42.45108696 64.54891304] ; [103.54891304 157.45108696],0
