Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000304,13.04319,[43 23] ; [138  22],[52.85840708 13.14159292] ; [128.14159292  31.85840708],1
p10,1,0.001291,10.354649,[41 25] ; [133  29],[50.36842105 15.63157895] ; [123.63157895  38.36842105],0
b1,1,0.004508,8.066799,[34 33] ; [ 50 112],[24.57641921 42.42358079] ; [ 59.42358079 102.57641921],0
p2,1,0.007388,7.176211,[41 26] ; [127  35],[49.15283843 17.84716157] ; [118.84716157  43.15283843],0
r3,1,0.013526,6.099002,[62  5] ; [158   2],[64.9339207  2.0660793] ; [155.0660793   4.9339207],0
s1,1,0.014356,5.993821,[ 5 62] ; [  2 156],[ 2.08444444 64.91555556] ; [  4.91555556 153.08444444],0
p6,1,0.041494,4.155709,[24 42] ; [ 37 123],[17.81415929 48.18584071] ; [ 43.18584071 116.81415929],0
s4,1,0.043209,4.087221,[16 51] ; [ 21 140],[10.87280702 56.12719298] ; [ 26.12719298 134.87280702],0
a2,1,0.057725,3.601583,[22 45] ; [ 34 128],[16.38427948 50.61572052] ; [ 39.61572052 122.38427948],0
n5,1,0.063292,3.448943,[38 27] ; [114  46],[43.91111111 21.08888889] ; [108.08888889  51.91111111],0
r4,1,0.074642,3.177877,[52 15] ; [141  21],[56.46724891 10.53275109] ; [136.53275109  25.46724891],0
n4,1,0.104203,2.640005,[45 21] ; [127  35],[49.78947368 16.21052632] ; [122.21052632  39.78947368],0
n6,1,0.121177,2.402045,[50 16] ; [136  25],[54.07929515 11.92070485] ; [131.92070485  29.07929515],0
v3,1,0.126341,2.336894,[25 40] ; [79 80],[30.17857143 34.82142857] ; [73.82142857 85.17857143],0
p5,1,0.131856,2.270513,[ 1 66] ; [ 10 152],[ 3.21834061 63.78165939] ; [  7.78165939 154.21834061],0
s6,1,0.138448,2.19512,[48 17] ; [103  59],[43.23788546 21.76211454] ; [107.76211454  54.23788546],0
s5,1,0.138509,2.19445,[23 39] ; [ 42 114],[18.48623853 43.51376147] ; [ 46.51376147 109.48623853],0
v4,1,0.208783,1.579843,[59  8] ; [149  11],[61.39207048  5.60792952] ; [146.60792952  13.39207048],0
a4,1,0.212211,1.556277,[35 32] ; [70 92],[30.72052402 36.27947598] ; [74.27947598 87.72052402],0
n1,1,0.243063,1.362739,[ 9 15] ; [ 9 29],[ 6.96774194 17.03225806] ; [11.03225806 26.96774194],0
d2,1,0.273441,1.199405,[38 29] ; [78 82],[34.23788546 32.76211454] ; [81.76211454 78.23788546],0
d5,1,0.322311,0.979544,[60  7] ; [137  25],[57.63755459  9.36244541] ; [139.36244541  22.63755459],0
r1,1,0.368477,0.808794,[51 16] ; [131  30],[53.48245614 13.51754386] ; [128.51754386  32.48245614],0
v1,1,0.405603,0.691651,[36 31] ; [92 62],[38.80542986 28.19457014] ; [89.19457014 64.80542986],0
p1,1,0.445137,0.583004,[ 4 63] ; [  6 156],[ 2.92576419 64.07423581] ; [  7.07423581 154.92576419],0
